Scene ID,Scene Start,Scene End,Valence,Arousal,Dominance,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
sc45,1471,1475,4.91125,4.39125,5.05625,0.357609114704639,1978.16689331705,15.0692075733125,109.126640605415,2.69433270361259,25.7804400898891
sc47,1476,1485,5.3462962962963,4.2162962962963,5.11814814814815,0.302106664884505,1878.81151131759,-31.2034613758548,109.442155715201,-7.13066038081053,34.8342415109386
sc48,1525,1545,5.01,4.40310344827586,5.19310344827586,0.329436834766666,2124.11598421802,7.45970991362172,102.50000578539,0.745166013352665,31.0183547707791
sc50,1583,1605,5.25430379746835,4.25303797468354,5.13493670886076,0.290435471223338,2127.68062153331,-16.3717889199899,100.140694941513,0.345920201838022,30.2553164217564
sc51,1606,1645,5.34314814814815,4.40333333333333,5.42,0.258092341042311,2302.10999252839,-9.95883297309751,97.834571882794,2.39149176098776,26.1222749531597
sc52,1646,1671,5.14217391304348,4.17173913043478,5.27423913043478,0.160256366791269,2430.60510524027,-58.9029131611347,94.1636537067365,2.1944829908616,21.9527632678477
sc54,1685,1714,5.48397058823529,4.13941176470588,5.43205882352941,0.019855670547198,2845.42314103479,-292.99843100546,71.4545069625967,-5.18411309399499,25.5204215729205
sc57,1720,1740,5.09111111111111,4.26203703703704,5.08722222222222,0.131790308646359,2780.48933892163,-158.004709644793,68.0142390464965,-19.179502621586,41.2067713646059
sc58,1742,1835,5.40851239669422,4.16685950413223,5.51347107438017,0.036458510500695,3009.50686344985,-227.417066545798,61.2237237479393,-6.58311347546268,38.2020409252997
sc59,1840,1864,5.5998,3.8298,5.4676,0.020851891433992,2459.73852633597,-330.65246750781,84.4070062376732,-4.4587583464669,37.5858034564875
sc60,1871,1895,5.42770833333333,3.965625,5.36395833333333,0.025071942530003,2475.36934106115,-272.375469774073,79.4863588288258,-5.37645064006965,42.4498514230983
sc61,1896,1904,4.05,5.55,4.85,0.096106343730181,1443.30475925042,-185.934886777643,147.374579111929,-16.360070724126,32.3721325188398
sc62,1905,1955,5.37672727272727,4.04618181818182,5.40836363636364,0.035941813308822,2729.68910856448,-278.994039320547,66.3458045661124,5.49557192253475,50.4330361197689
sc64,2025,2093,5.54423076923077,4.19884615384615,5.24615384615385,0.077319801059462,1397.95605740086,-234.147472247737,145.529398041958,5.07501954373072,21.9278774807666
sc67,2094,2128,5.87291666666667,3.93458333333333,5.46375,0.087572741924295,2252.530873243,-132.449151309542,97.9803171091939,12.2958548405199,26.7805762337312
sc68,2190,2228,5.605,4.00947368421053,5.56105263157895,0.010071527649779,3587.08095475857,-331.463481519759,33.5833056740524,-13.9779706515572,44.4517986393583
sc69,2229,2268,5.27395833333333,4.014375,5.51854166666667,0.024171678819338,3445.85994611493,-269.755842829622,39.457471165887,-23.9951743632752,49.5142868173022
sc71,2270,2295,5.4571186440678,4.00220338983051,5.56983050847458,0.022198363114862,2267.37899266268,-295.922255135342,93.4144386293396,32.3802857946103,36.6995879012614
sc70,2296,2302,6.05333333333333,3.59333333333333,5.95,0.098754988130489,1261.34513894176,-228.601633815964,137.223896211402,21.495466563413,19.8525683606974
sc74,2305,2350,5.45333333333333,3.81962962962963,5.25148148148148,0.008646185496743,3470.86629533404,-370.109027888737,40.5719013743766,-5.28982189832934,37.6294847752042
sc75,2355,2400,5.00333333333333,3.96583333333333,4.9825,0.009327284092538,3131.10335466965,-356.397370117549,65.4086050808731,0.394881035631195,21.192026140016
sc73,2411,2435,5.00909090909091,3.99,5.40545454545455,0.058469257061126,1767.41203454497,-246.2815412233,111.45524918709,28.5746231177167,29.3945390108044
sc76,2436,2445,5.10785714285714,3.77571428571429,5.24714285714286,0.069676073065018,1612.47288857672,-217.564827376108,123.544243118099,5.90936051290084,33.1206034775803
sc77,2446,2460,5.71916666666667,3.79583333333333,5.545,0.01825354437279,3207.5592518263,-344.880552607417,55.6435638598227,1.88887162985393,35.8359017923165
sc78,2461,2464,4.8965,4.734,5.211,0.100996918527282,2488.55450610088,-154.475354981204,90.9039854184119,36.1974137376194,26.5927088547556
sc79,2465,2470,4.87333333333333,4.61,4.39333333333333,0.114009763859306,1952.23632812162,-133.550175152382,107.608221242937,17.2871011138371,26.5416800225752
sc80,2471,2475,5.64416666666667,4.58916666666667,5.45583333333333,0.064866788240292,1965.26353452308,-174.285833975974,107.520860479116,23.9731584786112,29.5679149869491
sc81,2476,2478,5.6,3.88666666666667,5.30444444444445,0.149489740377867,2979.29473238643,-61.0039492427618,67.8304103751289,22.318806542047,28.5713545726075
sc82,2479,2490,4.95461538461538,3.61846153846154,5.17692307692308,0.066379913486308,2848.59917894403,-116.055093090892,75.3781272420592,14.5681867999171,29.8003566080838
sc83,2491,2520,5.19047619047619,4.10666666666667,5.42380952380952,0.115434294534697,2387.49193568283,-115.511324798473,84.6077080750348,5.42169223087662,31.7924995125965
sc85,2521,2525,5.589,4.643,5.063,0.201364142068577,2331.42010192044,-38.3198295118425,94.4598037656505,-3.55931939471673,23.3741566605504
sc86,2526,2536,5.01769230769231,4.43,4.98076923076923,0.108134368678579,2136.68497422002,-116.719934835266,98.510493870088,11.7270473985167,33.820117769634
sc88,2537,2580,5.14592592592593,4.35111111111111,5.11407407407407,0.02332960666467,3151.80025874721,-320.647273220264,47.5744198383977,8.26789063784645,38.3470179906996
sc89,2587,2605,5.05588235294118,4.11588235294118,4.93058823529412,0.031231210356278,2541.66588361105,-246.000519651646,81.7699898111159,-3.57255286078595,50.538400314485
sc90,2615,2634,5.01909090909091,4.42090909090909,5.18,0.012998558270149,3236.46054239663,-321.176845789661,53.1306670843703,7.91515777893766,42.08893926679
sc91,2635,2793,5.54239436619718,3.98366197183098,5.4056338028169,0.046324994950116,2018.4610945093,-304.302564820012,97.7551035397267,11.1133821806448,40.5181643022942
sc92,2793,2830,5.36485714285714,4.40057142857143,5.27742857142857,0.053353757933531,2663.84240093346,-271.70495020375,76.9284898769927,16.223980047597,33.7733682022755
sc93,2831,2858,5.66966666666667,4.44566666666667,5.58833333333333,0.176984230943367,2452.66376767527,-47.1280423346374,92.1596657187884,-3.92980220740163,25.4968988385087
sc94,2859,2862,6.3725,3.785,5.615,0.196600668053662,3092.45841602014,9.11354153213362,62.5426504556991,-16.0567277154261,10.0771572416251
sc95,2863,2910,4.9616,4.5976,5.0748,0.384855990658435,2661.23919398739,47.0956802113526,79.1933167193762,-1.55555437970679,22.6217175316877
sc96,2911,3038,5.122,4.27347826086957,5.29104347826087,0.020329672953195,3887.49175466805,-320.597526305561,47.7634369001272,10.6519162440986,28.5741939906192
sc97,3039,3055,5.57285714285714,4.35071428571429,5.35571428571429,0.01346776487188,3542.17895341135,-316.741725163845,31.2167407346019,5.24525597308315,38.93853387056
sc98,3056,3200,5.51984615384615,3.90492307692308,5.48723076923077,0.009061906898278,2213.62761261724,-398.271277578801,91.0099866252151,7.32954706333893,32.3335559615989
sc102,3255,3412,5.36760563380282,4.11302816901409,5.32507042253521,0.01392337744707,2735.20297732102,-345.614560969666,71.5010032053326,-25.5705419467779,48.0002067532482
sc104,3413,3455,5.81216216216216,3.82513513513513,5.43027027027027,0.010031729703529,3264.6294750524,-326.518251851826,47.2964326055372,-24.4735752273519,30.3732793154936
sc106,3456,3558,5.38069767441861,4.37906976744186,5.28337209302326,0.055298308427162,3273.30271287099,-234.167309671422,58.5431195613162,7.62996705001578,28.0802589690855
sc107,3559,3697,5.59449275362319,3.85876811594203,5.44688405797102,0.017748702208431,2737.67095444288,-335.617752855278,64.7079379983891,-12.9507351057341,45.5441733097124
sc108,3698,3760,5.47308641975309,3.97185185185185,5.32975308641975,0.087827861552959,2030.50412230448,-155.874107646344,109.411381703253,15.6087520033209,27.9718261147309
sc109,3790,4005,5.31159420289855,4.07159420289855,5.17949275362319,0.038228294484579,2599.64137278809,-360.966564989163,83.4495789684914,12.767218473407,16.5753578262627
sc111,4006,4089,5.56807692307692,4.12721153846154,5.52394230769231,0.101175885207737,2138.55761621364,-188.414686225404,100.154476109715,-6.40143758949701,39.0269370463813
sc112,4090,4126,4.698,3.728,4.61,0.050029569117546,2419.83942193025,-195.06381343785,86.962577421769,-25.2715651052405,33.7894261358523
sc113,4128,4305,5.53229885057471,4.09068965517241,5.54229885057471,0.020041597466385,2438.14129856862,-347.885106250502,86.5001351383757,1.39845415136786,35.9581561543682
sc114,4318,4335,5.38875,3.5925,5.24125,0.044323681721202,2717.19773284222,-180.859794075136,73.496807306346,-19.1477840158762,31.2499712876328
sc115,4339,4358,5.142,4.386,5.442,0.007936175885144,3638.88615100962,-360.67938356144,44.0032849456899,6.81730495267854,25.5026264728295
sc116,4359,4365,5.213,3.683,5.291,0.011407931883025,2772.75869005884,-397.0000721412,65.05780103524,36.6469808031101,40.4927051314015
sc119,4381,4420,5.38411764705882,4.15294117647059,5.35411764705882,0.019513528954844,2303.76071917619,-355.303836067004,88.8474956822865,9.29731850700913,26.9122980529585
sc120,4421,4450,4.91928571428571,4.59035714285714,5.3,0.228649337926484,2025.15797311553,-42.0349586551769,112.585542250931,-15.5127500588213,18.3580607541552
sc121,4451,4464,4.64714285714286,4.48857142857143,4.87857142857143,0.013824174848518,1916.14498146323,-376.682961340723,97.7704337349308,17.8660388581842,38.683786383816
sc123,4465,4535,5.23357142857143,3.98242857142857,5.32414285714286,0.109931579391473,1695.17373493906,-195.021703545965,127.781900566967,3.37028145219636,27.8251773128526
sc125,4536,4600,5.191625,4.312875,5.287625,0.118052060512481,2408.10704762331,-147.433204138513,82.886127139395,-14.8995343928015,21.3032658644609
sc126,4600,4615,5.29,4.10222222222222,5.28222222222222,0.157236017937916,1849.6733305337,-103.199522972316,124.664640982604,13.1061036719874,26.7664625129522
sc127,4616,4640,5.59173913043478,3.96173913043478,5.01173913043478,0.117645374178212,2772.52589507579,-79.1395319413434,79.7483849288051,-7.95424463797538,22.4051875812999
sc128,4641,4660,5.91357142857143,3.59714285714286,5.79142857142857,0.26517988403401,1705.76184732753,-49.8183533084596,117.133502253105,17.3537949798012,26.200947899049
sc130,4661,4676,4.81,4.07916666666667,5.11583333333333,0.311583071515516,2062.04862395971,9.07758471735052,101.093523451167,8.48032807293443,24.4916831640408
sc131,4677,4755,5.53583333333333,4.02183333333333,5.22066666666667,0.105316104525306,2397.10395689509,-108.383520530148,92.6788624624579,3.21861055710041,19.4080210392208
sc132,4756,4765,5.3925,3.53,5.0475,0.181674501148881,1898.39885956601,-113.8884092362,98.2557879008884,38.6163237123344,29.8211604122886
sc136,4788,4855,5.35068965517241,4.19,5.17172413793104,0.084708009283826,2170.72719073451,-241.65138118531,98.6780983570405,-3.59233832492891,19.9151780425696
sc141,4905,4965,5.12806818181818,4.03079545454546,5.22454545454545,0.100252961045902,1131.55448633349,-224.612824223969,155.038458837892,17.836894189857,30.4282750716629
sc101,4966,4975,5.29375,3.77458333333333,5.485,0.084023917596825,1612.67379899933,-204.285497942163,127.003856903245,10.1433043542765,13.1155840964675
sc140,4990,5055,5.46015873015873,3.99634920634921,5.5784126984127,0.056558369868119,1698.07289179618,-237.670855289043,116.532828451168,16.3778340084788,33.9953412337606
sc142,5073,5108,5.777,3.809,5.49,0.058443798683521,1351.68329314037,-259.378724968474,139.449618174457,8.05407455839733,25.9865191429019
sc143,5109,5145,5.51025,4.22225,5.449,0.075680408032365,1955.52410505228,-208.98634638777,105.770352107259,12.7200126002795,14.0483349239565
sc145,5146,5166,5.41515151515152,4.18151515151515,5.21454545454546,0.081190165919644,1515.67403829138,-256.669745855791,124.95359800798,6.37896408821722,27.2835299663349
