"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"6565.0","6620.0","0.132","0.782","0.086","-0.6859","silent"
"6624.0","6810.0","0.086","0.81","0.104","0.8985","silent"
"6820.0","6830.0","0.138","0.862","0.0","-0.34","silent"
"6833.0","6895.0","0.12","0.746","0.134","-0.4021","silent"
"6895.0","6898.0","0.125","0.875","0.0","-0.25","silent"
"6906.0","6925.0","0.0","0.741","0.259","0.6808","silent"
"6957.0","7050.0","0.097","0.828","0.074","-0.77","silent"
"7054.0","7119.0","0.144","0.752","0.104","-0.8641","silent"
"7120.0","7177.0","0.086","0.8","0.114","0.2168","silent"
"7178.0","7260.0","0.103","0.876","0.021","-0.9734","silent"
"7265.0","7275.0","0.148","0.817","0.035","-0.7767","silent"
"7293.0","7445.0","0.107","0.716","0.176","0.9287","silent"
"25.0","85.0","0.084","0.916","0.0","-0.5106","silent"
"100.0","243.0","0.026","0.915","0.059","0.7269","silent"
"244.0","389.0","0.031","0.876","0.093","0.9941","silent"
"391.0","400.0","0.0","0.948","0.052","0.6705","silent"
"402.0","440.0","0.101","0.805","0.093","-0.6036","silent"
"444.0","450.0","0.069","0.931","0.0","-0.3818","silent"
"451.0","470.0","0.073","0.851","0.076","0.1635","silent"
"471.0","480.0","0.0","1.0","0.0","0.0","silent"
"540.0","588.0","0.067","0.875","0.058","-0.4841","silent"
"590.0","595.0","0.051","0.949","0.0","-0.0772","silent"
"596.0","608.0","0.082","0.918","0.0","-0.6973","silent"
"632.0","670.0","0.045","0.715","0.24","0.9694","silent"
"671.0","720.0","0.0","0.901","0.099","0.7003","silent"
"721.0","743.0","0.078","0.908","0.014","-0.7096","silent"
"745.0","859.0","0.025","0.893","0.082","0.966","silent"
"860.0","892.0","0.025","0.975","0.0","-0.2263","silent"
"893.0","1050.0","0.111","0.842","0.047","-0.9871","silent"
"1051.0","1100.0","0.081","0.88","0.038","-0.5204","silent"
"1101.0","1112.0","0.086","0.914","0.0","-0.7096","silent"
"1113.0","1130.0","0.0","0.943","0.057","0.128","silent"
"1185.0","1214.0","0.125","0.827","0.048","-0.9533","silent"
"1225.0","1325.0","0.123","0.851","0.026","-0.9916","silent"
"1326.0","1360.0","0.054","0.862","0.084","0.5052","silent"
"1361.0","1380.0","0.158","0.775","0.067","-0.6523","silent"
"1400.0","1410.0","0.068","0.864","0.068","-0.0085","silent"
"1415.0","1433.0","0.046","0.893","0.06","0.1531","silent"
"1435.0","1460.0","0.018","0.931","0.052","0.5719","silent"
"1461.0","1470.0","0.017","0.983","0.0","-0.1531","medium"
"1471.0","1475.0","0.0","1.0","0.0","0.0","medium"
"1476.0","1485.0","0.098","0.902","0.0","-0.8074","medium"
"1525.0","1545.0","0.206","0.794","0.0","-0.9747","medium"
"1583.0","1605.0","0.158","0.821","0.02","-0.9902","medium"
"1606.0","1645.0","0.1","0.876","0.024","-0.9436","medium"
"1646.0","1671.0","0.097","0.89","0.013","-0.9771","silent"
"1685.0","1714.0","0.071","0.874","0.054","-0.6408","silent"
"1720.0","1740.0","0.117","0.847","0.036","-0.9612","silent"
"1742.0","1835.0","0.13","0.827","0.043","-0.9935","silent"
"1840.0","1864.0","0.053","0.9","0.047","-0.5151","silent"
"1871.0","1895.0","0.094","0.893","0.013","-0.9371","silent"
"1896.0","1904.0","0.0","1.0","0.0","0.0","silent"
"1905.0","1955.0","0.064","0.889","0.047","-0.3595","silent"
"2025.0","2093.0","0.124","0.829","0.047","-0.6808","silent"
"2094.0","2128.0","0.085","0.915","0.0","-0.8091","silent"
"2190.0","2228.0","0.146","0.772","0.082","-0.7551","silent"
"2229.0","2268.0","0.13","0.829","0.041","-0.9687","silent"
"2270.0","2295.0","0.085","0.892","0.023","-0.908","silent"
"2296.0","2302.0","0.091","0.909","0.0","-0.296","silent"
"2305.0","2350.0","0.073","0.898","0.029","-0.7178","silent"
"2355.0","2400.0","0.114","0.886","0.0","-0.7236","silent"
"2411.0","2435.0","0.073","0.911","0.016","-0.7351","silent"
"2436.0","2445.0","0.135","0.838","0.027","-0.7003","silent"
"2446.0","2460.0","0.033","0.904","0.063","0.3612","silent"
"2461.0","2464.0","0.182","0.804","0.014","-0.9567","silent"
"2465.0","2470.0","0.154","0.846","0.0","-0.4767","silent"
"2471.0","2475.0","0.066","0.862","0.072","0.09","silent"
"2476.0","2478.0","0.0","1.0","0.0","0.0","silent"
"2479.0","2490.0","0.132","0.789","0.079","-0.2732","silent"
"2491.0","2520.0","0.113","0.82","0.068","-0.3941","silent"
"2521.0","2525.0","0.167","0.74","0.093","-0.4881","silent"
