"Scene Start","Scene End","Valence","Arousal","Dominance","Vader neg","Vader neu","Vader pos","Vader compound","Audio Level"
"4366.0","780.0","5.271818181818181","3.7713636363636365","5.433636363636363","0.066","0.891","0.043","-0.2732","silent"
"4381.0","4420.0","5.384117647058823","4.152941176470588","5.354117647058823","0.134","0.866","0.0","-0.6369","medium"
"4421.0","4450.0","4.9192857142857145","4.590357142857143","5.299999999999999","0.272","0.684","0.044","-0.9759","silent"
"4451.0","4464.0","4.647142857142858","4.488571428571428","4.878571428571428","0.081","0.919","0.0","-0.296","silent"
"4465.0","4535.0","5.2335714285714285","3.9824285714285703","5.324142857142857","0.056","0.873","0.071","0.4282","silent"
"4536.0","4600.0","5.191625","4.312875","5.287625","0.136","0.845","0.019","-0.9914","medium"
"4600.0","4615.0","5.29","4.102222222222222","5.282222222222222","0.25","0.697","0.053","-0.8531","silent"
"4616.0","4640.0","5.591739130434783","3.961739130434782","5.011739130434782","0.085","0.865","0.051","-0.4019","loud"
"4641.0","4660.0","5.913571428571428","3.5971428571428565","5.791428571428571","0.045","0.955","0.0","-0.3612","loud"
"4661.0","4676.0","4.81","4.079166666666667","5.115833333333333","0.046","0.926","0.028","-0.296","silent"
"4677.0","4755.0","5.535833333333333","4.021833333333334","5.220666666666667","0.204","0.724","0.072","-0.9894","medium"
"4756.0","4765.0","5.3925","3.5300000000000002","5.047499999999999","0.074","0.926","0.0","-0.1531","silent"
"4788.0","4855.0","5.350689655172413","4.1899999999999995","5.171724137931035","0.139","0.784","0.077","-0.8449","silent"
"4905.0","4965.0","5.128068181818181","4.030795454545455","5.224545454545455","0.068","0.91","0.022","-0.9175","silent"
"4966.0","4975.0","5.29375","3.7745833333333327","5.484999999999999","0.048","0.799","0.154","0.8038","silent"
"4990.0","5055.0","5.460158730158731","3.996349206349206","5.578412698412698","0.052","0.882","0.066","0.4404","silent"
"5073.0","5108.0","5.777000000000001","3.809","5.49","0.07","0.799","0.131","0.3612","silent"
"5109.0","5145.0","5.51025","4.222250000000001","5.449","0.083","0.823","0.093","0.1697","silent"
"5146.0","5166.0","5.415151515151515","4.181515151515152","5.214545454545455","0.077","0.838","0.085","0.2342","silent"
"5190.0","5227.0","5.652941176470589","4.01235294117647","5.246764705882353","0.057","0.924","0.018","-0.5719","silent"
"5224.0","5240.0","5.3405555555555555","3.8616666666666664","5.288888888888889","0.143","0.857","0.0","-0.9068","silent"
"5247.0","5255.0","5.0236363636363635","4.117272727272726","5.399090909090909","0.225","0.775","0.0","-0.7717","loud"
"5315.0","5367.0","5.3204166666666675","4.0633333333333335","5.3339583333333325","0.106","0.871","0.023","-0.91","silent"
"5425.0","5450.0","5.8066666666666675","4.5175","5.203333333333333","0.128","0.835","0.037","-0.7672","medium"
"5494.0","5508.0","3.5250000000000004","5.604166666666667","4.361666666666666","0.356","0.644","0.0","-0.9758","silent"
"5614.0","5634.0","5.685217391304349","4.128260869565218","5.306956521739131","0.0","1.0","0.0","0.0","silent"
"5970.0","6045.0","5.306478873239436","4.275211267605632","5.459718309859156","0.126","0.823","0.051","-0.9606","loud"
"6058.0","6084.0","5.898666666666666","4.606","5.544","0.141","0.751","0.108","-0.727","silent"
"6085.0","6140.0","5.2559523809523805","4.142142857142857","5.126666666666667","0.124","0.828","0.048","-0.8989","silent"
"6141.0","6155.0","5.5585","3.8945","5.587999999999999","0.031","0.896","0.073","0.4588","medium"
