Scene ID,Scene Start,Scene End,Valence,Arousal,Dominance,Vader neg,Vader neu,Vader pos,Vader compound,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
sc126,3899,4080,5.41248120300752,3.94518796992481,5.40932330827068,0.06,0.894,0.045,-0.5618,0.144399063669619,2377.83962313319,-74.0641123244727,94.1418028246728,-15.3451399067803,23.0150363155183
sc127,4081,4101,6.13333333333333,4.44333333333333,5.45166666666667,0.143,0.63,0.227,0.25,0.03453271658606,1910.78413194966,-266.8309742987,115.224139983401,-9.35516506189682,21.9284192596542
sc128,4102,4110,5.2025,4.37,4.96333333333333,0.117,0.826,0.058,-0.5204,0.036088798479213,2576.56416712158,-204.493188672616,83.814993285036,8.89417267553144,24.9725150744991
sc129,4111,4120,6.57714285714286,4.19142857142857,5.76,0,0.874,0.126,0.5574,0.074177685203564,1358.74027474872,-194.921763305102,155.40089859782,-19.5894944367109,27.6523087886546
sc130,4121,4131,5.74333333333333,4.08777777777778,5.38777777777778,0.189,0.755,0.057,-0.5994,0.039468190340546,2293.38618403785,-205.785094711171,99.1403916987184,-13.8670680165589,15.7769666450294
sc131,4132,4147,5.42222222222222,3.67333333333333,5.57888888888889,0.259,0.741,0,-0.7506,0.098765999781401,2092.57862464025,-100.492220043734,104.024910638973,-6.8553986568465,23.321765412391
sc135,4147,4180,4.92642857142857,4.01285714285714,5.035,0.101,0.899,0,-0.7319,0.071059904607524,2568.69680125461,-182.224168730273,80.3155302437738,6.52781257102384,25.3947940808032
sc136,4183,4185,4.66,6.215,4.82,0,1,0,0,0.023709907029108,1588.2258565729,-277.549780731057,131.172432260743,21.8434602378244,18.4875194306104
sc137,4187,4234,4.55833333333333,4.25833333333333,5.0075,0.095,0.846,0.059,-0.5719,0.029791323465659,2658.33593457971,-248.897982089106,78.4377918088525,-4.28139355712853,23.6870880357704
sc138,4237,4297,6.2087037037037,4.09944444444445,5.89925925925926,0.011,0.85,0.139,0.9767,0.075681607851806,2019.07095899712,-158.774680937089,103.360123795138,-0.297473051064743,25.5567163977528
sc139,4298,4381,5.66854166666667,4.09770833333333,5.523125,0.135,0.771,0.094,-0.8773,0.020508387644554,1858.90397155169,-336.02507747394,114.167672668149,5.89432216903409,33.324775059569
sc140,4382,4435,5.69388888888889,3.87777777777778,5.43888888888889,0.062,0.85,0.088,0.8147,0.032634427900777,2180.4238807188,-294.978147034709,101.662824893833,-9.46356838247609,21.0908169111434
sc141,4437,4475,5.3764,3.6444,5.4868,0.077,0.891,0.032,-0.4939,0.008295402623781,2257.43192016267,-388.452500303879,90.5325026286852,9.65403639242721,37.1906737989158
sc142,4479,4570,5.65,3.85445945945946,5.62337837837838,0.032,0.848,0.121,0.9714,0.020817666128984,2348.71491454684,-315.787420259702,89.1664443727539,-2.89960444475547,30.1193730739293
sc143,4572,4643,5.30744186046512,3.99372093023256,5.42906976744186,0.111,0.802,0.087,-0.4939,0.0294611805636,1413.92185183154,-338.396223271898,123.59470322245,16.6634228233938,37.2651678889692
sc144,4645,4660,6.06272727272727,4.06272727272727,5.86454545454545,0,0.816,0.184,0.7269,0.065293493576199,1213.96149686223,-330.143476625468,133.623830544473,11.8125136602012,30.9464459302155
sc145,4661,4680,5.5875,3.53125,5.47375,0.073,0.927,0,-0.296,0.074212152662919,2002.79892957076,-216.29179776561,114.671308939843,-15.7990023414526,26.0995081943051
sc146,4680,4700,5.99375,4.675,5.97875,0.038,0.849,0.113,0.5267,0.008543576522199,1635.24442628669,-377.044374788111,134.056752935026,-10.9003501306832,11.1904258599328
sc147,4705,4719,6.83,4.39333333333333,5.87,0,0.535,0.465,0.832,0.009986862393763,1652.72355798006,-365.437296296783,131.033888360594,-2.37891583673258,24.3869042048651
sc148,4720,4765,5.74939393939394,4.22424242424242,5.6730303030303,0.103,0.723,0.175,0.9091,0.013224079150778,1853.06687470297,-346.637101161112,118.757098839737,11.5395307400365,15.9030895248502
sc149,4766,4800,6.14384615384615,4.16846153846154,5.94846153846154,0.081,0.738,0.181,0.6808,0.021392429315029,1808.95997331432,-302.414400651101,119.77738731578,-4.10373637285473,24.6052729863025
sc152,4810,4867,5.72,3.79727272727273,5.45,0,1,0,0,0.022895210161928,1893.2535384366,-320.99026661321,111.093592263566,9.50939181025039,26.547605014966
sc153,4870,4889,5.08692307692308,3.81,5.22538461538461,0.198,0.802,0,-0.8555,0.008871007485953,2528.3899591305,-357.699687824793,79.6760200101975,-9.82652290343031,29.7479508560202
sc154,4909,4954,5.28736842105263,4.03368421052632,5.5121052631579,0.042,0.906,0.052,0.1759,0.042501043670823,1618.10963746322,-309.135939228945,110.404491524209,43.3521783811506,35.6742980681754
sc155,4955,5005,5.75333333333333,3.78041666666667,5.68833333333333,0.031,0.899,0.07,0.7398,0.016484738341522,1638.27406785509,-347.499849600549,127.892981527687,-0.906019469943874,21.8099823912458
sc156,5006,5028,5.18583333333333,3.83833333333333,5.33833333333333,0.207,0.725,0.068,-0.7574,0.031259827689016,1628.57384060572,-303.996724414267,127.242646781087,-9.72544706447166,16.6229767975218
sc157,5029,5033,6.16333333333333,4.11666666666667,5.83666666666667,0.167,0.833,0,-0.296,0.011919251061237,1859.1883131987,-365.484260160056,114.678312916385,-3.46486702869304,27.4978650138953
sc158,5035,5102,5.55969230769231,3.95492307692308,5.37938461538462,0.056,0.877,0.067,0.5425,0.011679444295023,2245.67351399428,-356.00947036825,95.5786843453802,9.29770900387326,30.3124623389504
sc159,5103,5135,5.4705,4.2785,5.244,0.228,0.746,0.026,-0.93,0.088732838515554,1470.12137403951,-161.439555081843,131.413161590604,-2.81559679588077,34.8629953384393
sc160,5136,5220,5.67069767441861,3.88651162790698,5.44720930232558,0.083,0.843,0.074,-0.3485,0.011218437577914,2208.07552386018,-372.624174465615,96.2596322487112,5.10054993085189,33.1330121158178
sc161,5222,5269,5.59863636363636,3.935,5.40318181818182,0.105,0.895,0,-0.8483,0.011895443344806,2141.03613671744,-352.70093075685,105.398072037863,-5.58810180809844,20.0721988536584
sc163,5280,5307,5.29515151515152,3.87212121212121,5.31060606060606,0.131,0.82,0.049,-0.8213,0.02475157348741,950.55980427929,-391.391443684823,160.078208600681,23.7816407106374,28.1660625546532
sc164,5309,5384,5.09428571428571,4.13428571428571,5.17809523809524,0.092,0.84,0.068,-0.4215,0.095570169101771,1344.17966488053,-186.104828263896,143.6061710996,5.84886515882132,23.8236800478628
sc165,5385,5431,5.33192307692308,4.07615384615385,5.53346153846154,0.077,0.787,0.136,0.8252,0.024012947774236,1157.58692001566,-387.58299931206,147.768495797199,15.0308521790421,29.4199985803416
sc168,5434,5450,4.923125,4.0225,5.051875,0.205,0.635,0.16,-0.2617,0.099531966012614,1685.07281772277,-122.205366880183,129.372178095075,-7.12134210074763,21.6535620950752
sc169,5455,5490,5.73027777777778,4.05388888888889,5.5875,0.022,0.856,0.122,0.872,0.035867192925915,2700.95401205674,-208.561757584879,80.6945364930468,0.299874455551037,27.2514307888177
sc170,5491,5520,5.89069767441861,3.95,5.73860465116279,0.074,0.787,0.14,0.8834,0.033687978918989,1886.61495148126,-278.59901692897,109.958850749859,23.5719143579332,39.6009250821117
sc166,5521,5552,5.47,3.76310344827586,5.49862068965517,0.087,0.888,0.025,-0.7248,0.021221155617975,2064.74502069576,-336.375068760632,108.090149324366,22.1787979245801,23.7077036877905
sc167,5553,5644,6.21204545454545,3.94795454545455,5.9475,0.057,0.854,0.089,0.687,0.006183470877365,1856.90686558151,-454.490114902174,114.751748064272,22.3716998864349,18.620669303917
sc171,5645,5650,6.0075,3.921875,5.679375,0,0.855,0.145,0.5994,0.179387159758703,1157.87012277036,-171.004232421691,153.736314391733,-5.31165402405685,26.5765409512673
sc172,5653,5685,5.42339622641509,3.92830188679245,5.43,0.112,0.82,0.068,-0.8585,0.07421853172002,1598.50376004962,-190.034837561362,124.746691899761,1.69784013012106,39.9883361918714
sc173,5686,5690,5.59714285714286,3.93428571428571,5.43142857142857,0,0.782,0.218,0.5994,0.121648243985573,1045.85850775579,-196.167769990984,158.937494432349,-0.035286471397191,30.9921104602759
sc174,5691,5695,5.553,4.011,5.487,0.081,0.919,0,-0.3182,0.088584170079918,1693.37799167903,-151.739939001105,118.81659656561,8.33832899731521,20.6164423236248
sc175,5696,5701,5.916,3.412,5.568,0,1,0,0,0.163677404747169,1399.08155053788,-175.326939656712,138.865808684897,-2.9605268433166,20.7128898143254
sc177,5702,5715,5.13473684210526,3.97526315789474,5.52894736842105,0.05,0.908,0.042,-0.128,0.098816761472005,2071.63492801976,-133.072973298667,107.821887473352,0.959185714888107,20.2391702743156
sc178,5717,5740,4.92894736842105,4.23210526315789,5.14684210526316,0.213,0.787,0,-0.9337,0.074435794112458,1568.19151811394,-177.582592300436,127.755573981428,-2.71905629662282,22.5576671330863
sc179,5742,5775,5.53181818181818,4.15136363636364,5.19045454545455,0.096,0.904,0,-0.7184,0.041996905796841,1901.02433888226,-229.409377086249,111.309742655099,-5.82000993441117,43.4033813541649
sc181,5805,5840,4.215625,4.305625,4.73125,0.317,0.653,0.03,-0.9655,0.05018622016734,1827.23288914359,-237.966562838144,117.110798063383,5.00813337261959,31.5329495154878
sc182,5865,5883,5.14111111111111,4.14722222222222,5.08722222222222,0.19,0.728,0.082,-0.8531,0.048181842973782,2074.84124386744,-197.837582482142,104.714686430261,1.23182753061382,35.6561903073453
