"Scene Start","Scene End","Valence","Arousal","Dominance","Audio Level"
"15.0","40.0","5.945675675675675","3.747567567567567","5.727837837837837","0.03536702171814056"
"41.0","60.0","5.301428571428572","3.915714285714286","5.552380952380951","0.010213091233732437"
"61.0","72.0","6.017272727272727","3.6145454545454543","5.6472727272727266","0.001800391193288677"
"73.0","565.0","5.649230769230769","3.9589878542510117","5.57836032388664","0.03017027727313876"
"566.0","623.0","5.679821428571429","3.77","5.558928571428572","0.05063082795939851"
"624.0","660.0","5.856052631578947","3.9031578947368417","5.731315789473684","0.09469906452918805"
"661.0","665.0","5.784285714285714","4.322857142857143","5.545714285714287","0.049283666211633013"
"666.0","670.0","5.061999999999999","4.358","5.24","0.04220607003302031"
"671.0","680.0","5.614583333333333","3.799583333333333","5.79375","0.036957379911884275"
"681.0","690.0","5.47","4.172307692307692","5.224615384615384","0.04719938682720104"
"710.0","750.0","6.1035416666666675","4.006875","5.555625","0.03327841471426284"
"751.0","763.0","5.7128000000000005","3.8188","5.3548","0.16691172965226864"
"766.0","787.0","5.714545454545454","4.014848484848485","5.574545454545454","0.011316765870397318"
"788.0","790.0","5.642","4.023","5.2780000000000005","0.05849533437721164"
"791.0","1020.0","5.960060606060606","4.102181818181818","5.707696969696969","0.007023418717612069"
"1021.0","1040.0","5.746666666666666","4.066666666666667","5.542857142857143","0.013489900090978382"
"1041.0","1110.0","5.524","4.141466666666666","5.460000000000001","0.022570001063438802"
"1111.0","1128.0","5.035555555555556","4.13962962962963","5.262962962962963","0.004273227174710995"
"1129.0","1160.0","5.661020408163265","3.936326530612245","5.302244897959183","0.00785841548299598"
"1164.0","1290.0","5.440984848484849","4.159848484848484","5.458787878787878","0.021827983847023044"
"1292.0","1320.0","5.985294117647059","3.7152941176470584","5.724117647058823","0.02792991452687518"
"1321.0","1357.0","6.055","3.6610714285714283","5.721428571428572","0.016161065597830697"
"1358.0","1440.0","5.791857142857142","3.858","5.564857142857142","0.01716526317805701"
"1475.0","1734.0","5.554652406417112","4.007860962566845","5.4748663101604285","0.030560705891912763"
"1735.0","1740.0","5.474666666666667","3.6753333333333336","5.5326666666666675","0.11484196232562557"
"1741.0","1814.0","5.363205128205129","4.050512820512821","5.497820512820512","0.07178291782791366"
"1815.0","1817.0","5.48","3.59","5.57","0.10783654336903815"
"1818.0","1827.0","5.578947368421052","4.401052631578948","5.545263157894736","0.08736457559239363"
"1828.0","1895.0","5.601358024691358","4.094197530864198","5.394197530864197","0.027281107994484965"
"1897.0","1940.0","5.4888","3.9082","5.500400000000002","0.024080707656993952"
"1945.0","1975.0","5.665555555555556","3.7583333333333337","5.57","0.005690340777753054"
"1976.0","2040.0","5.887499999999999","3.995416666666667","5.346666666666667","0.010694501629599971"
"2082.0","2140.0","5.71857142857143","4.055102040816326","5.448163265306122","0.013728928194865195"
"2144.0","2196.0","5.543793103448277","3.9160344827586204","5.557758620689655","0.03101007201461666"
"2197.0","2248.0","6.062676056338027","3.88887323943662","5.765492957746478","0.011938195853714388"
"2249.0","2285.0","5.697179487179489","4.127948717948718","5.314615384615385","0.027104947900588098"
"2310.0","2349.0","5.52264705882353","3.886764705882353","5.370294117647059","0.012492528104315977"
"2350.0","2360.0","5.3325","4.004166666666667","5.235833333333333","0.04086686162366729"
"2361.0","2385.0","5.649999999999999","3.8634482758620687","5.614137931034483","0.03029240006382725"
"2386.0","2520.0","5.388888888888889","4.161874999999999","5.439583333333333","0.020541607669036517"
"2525.0","2570.0","5.627540983606558","4.160655737704918","5.651475409836068","0.029068157640679795"
"2575.0","2668.0","5.499753086419753","4.155679012345678","5.411481481481482","0.014066555150109902"
"2669.0","2710.0","5.6621428571428565","4.149285714285715","5.598571428571428","0.023573827386590845"
"2712.0","2875.0","5.319276315789473","4.114407894736842","5.399473684210527","0.02151131191264815"
"2877.0","2885.0","5.461","3.8820000000000006","5.566","0.05588868087174437"
"2900.0","3008.0","5.529666666666667","4.041533333333333","5.5077333333333325","0.021047801248073924"
"3009.0","3062.0","5.904561403508771","4.110701754385965","5.652280701754386","0.02959102498065716"
"3063.0","3085.0","5.354791666666666","3.584166666666667","5.477083333333333","0.018385764930430742"
"3104.0","3120.0","4.997857142857144","3.362142857142857","5.057142857142857","0.013011573299800945"
"3130.0","3184.0","5.250249999999999","3.8175","5.679250000000001","0.04145650486408785"
"3185.0","3264.0","5.676976744186048","3.877906976744186","5.640697674418604","0.015498577576848848"
"3275.0","3439.0","5.26264","4.28632","5.217920000000001","0.019160353913067238"
"3495.0","3507.0","5.819791666666667","4.280208333333333","5.643125","0.023608582442333253"
"3509.0","3523.0","5.692181818181818","3.8430909090909093","5.545090909090909","0.01781036336004405"
"3524.0","3545.0","5.620512820512819","4.09076923076923","5.4230769230769225","0.018045868096357526"
"3546.0","3623.0","5.731730769230769","3.9380769230769235","5.515576923076923","0.018174053155508175"
"3624.0","3674.0","5.4803225806451605","4.2777419354838715","5.328387096774194","0.02435932111635747"
"3675.0","3689.0","5.7245454545454555","4.112272727272727","5.575454545454544","0.04935072984229183"
