"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"3372.0","3383.0","0.058","0.911","0.031","-0.3578","0.10403311470539611"
"3385.0","3389.0","0.324","0.676","0.0","-0.34","0.329887610837177"
"3390.0","3419.0","0.088","0.867","0.045","-0.7753","0.18173739409761894"
"3420.0","3425.0","0.524","0.476","0.0","-0.6705","0.20071633942118122"
"3426.0","3533.0","0.12","0.769","0.111","0.5315","0.05230708228024182"
"3534.0","3552.0","0.0","0.934","0.066","0.4019","0.27410524617060084"
"3553.0","3763.0","0.093","0.833","0.074","-0.7773","0.0715345151311105"
"3764.0","3790.0","0.166","0.74","0.094","-0.7026","0.031481905351487025"
"3794.0","3836.0","0.12","0.833","0.047","-0.9595","0.1694641070039841"
"3839.0","3846.0","0.109","0.794","0.097","-0.1426","0.1637360052115903"
"3851.0","3860.0","0.057","0.816","0.127","0.5719","0.11303560063069878"
"3863.0","3920.0","0.102","0.836","0.062","-0.839","0.1577564907935471"
"3922.0","3930.0","0.128","0.752","0.12","0.1531","0.2341243429468741"
"3931.0","3944.0","0.1","0.736","0.164","0.2263","0.15079253387962407"
"3945.0","3954.0","0.104","0.84","0.057","-0.4389","0.12157981429666433"
"3955.0","3960.0","0.166","0.707","0.127","-0.3365","0.10248112956740037"
"3961.0","3975.0","0.053","0.903","0.044","-0.128","0.05965056516066983"
"3976.0","4018.0","0.077","0.868","0.055","-0.5848","0.047976997450761026"
"4019.0","4059.0","0.166","0.781","0.053","-0.9311","0.03908850970931435"
"4060.0","4102.0","0.0","0.959","0.041","0.4939","0.05762892983280159"
"4103.0","4352.0","0.086","0.791","0.123","0.9908","0.0516030722892693"
"4209.0","4936.0","0.065","0.91","0.025","-0.9481","0.12223392532229395"
"4353.0","4412.0","0.023","0.944","0.033","-0.0387","0.062284521362108075"
"4413.0","4434.0","0.102","0.898","0.0","-0.7579","0.06477486839681679"
"4435.0","4445.0","0.0","0.923","0.077","0.5707","0.04060677903452038"
"4446.0","4556.0","0.138","0.815","0.047","-0.9898","0.16933593071109324"
"4557.0","4582.0","0.024","0.871","0.105","0.9051","0.08317201927926114"
"4583.0","4629.0","0.107","0.769","0.124","-0.2705","0.04906149920885422"
"4634.0","4673.0","0.082","0.86","0.059","-0.573","0.23121499341027643"
"4675.0","4686.0","0.082","0.918","0.0","-0.658","0.079022332057021"
"4687.0","4748.0","0.083","0.788","0.129","0.9213","0.23435477825251722"
"4937.0","4986.0","0.05","0.888","0.062","0.5435","0.05535438721606826"
