"Scene Start","Scene End","Valence","Arousal","Dominance","Audio Level"
"155.0","198.0","5.405396825396825","4.188095238095239","5.335238095238095","0.1494901842217029"
"199.0","206.0","5.1063636363636355","4.52","5.491818181818181","0.14181934186266598"
"207.0","270.0","4.876923076923078","4.605128205128204","5.124358974358975","0.23719742609884384"
"274.0","292.0","5.2124999999999995","4.4025","5.246785714285714","0.0588368104164733"
"293.0","294.0","6.078","3.8939999999999997","5.818","0.062064765264090584"
"297.0","332.0","5.7007142857142865","3.986190476190475","5.411666666666666","0.038711380779690524"
"341.0","372.0","4.911111111111111","4.542","5.226444444444445","0.0779545023948491"
"373.0","394.0","5.482424242424242","4.086363636363637","5.336363636363636","0.06674813658453474"
"395.0","422.0","5.2374418604651165","4.3132558139534884","5.225581395348837","0.07630883102764373"
"427.0","432.0","5.105833333333334","4.7058333333333335","5.090833333333333","0.08280708374732898"
"433.0","441.0","5.656153846153846","4.196923076923077","5.4338461538461535","0.034636520645566604"
"449.0","528.0","5.20247619047619","4.065333333333333","5.343904761904762","0.05672344782967689"
"529.0","534.0","5.463333333333334","4.02","5.353333333333333","0.1792639642324246"
"535.0","628.0","5.512278481012659","3.8056962025316445","5.283291139240506","0.019085427557905703"
"629.0","680.0","5.074242424242424","3.8715151515151516","5.131212121212121","0.028047588384163453"
"681.0","775.0","5.332676056338029","3.9632394366197183","5.097042253521128","0.01838322534989695"
"776.0","836.0","5.620666666666667","4.028666666666667","5.430999999999999","0.04494030946452629"
"840.0","885.0","5.020500000000001","3.7625","5.297499999999999","0.03650075309870344"
"887.0","900.0","5.3752941176470594","3.3952941176470586","5.388823529411764","0.05214898598472502"
"901.0","909.0","5.741666666666666","4.0183333333333335","5.193333333333333","0.0960192986272278"
"910.0","940.0","5.431578947368422","3.9731578947368424","5.265263157894736","0.047275154285229215"
"941.0","950.0","6.336666666666666","3.4433333333333334","5.54","0.08557986115795564"
"941.0","991.0","5.220588235294117","4.165588235294117","5.414411764705882","0.06664043822472746"
"993.0","1177.0","5.548082901554405","3.917512953367875","5.443626943005181","0.03845834307643019"
"1180.0","1412.0","5.737147540983607","4.03783606557377","5.610622950819672","0.03368467719452876"
"1413.0","1532.0","5.851297709923664","3.897862595419847","5.606946564885496","0.022406602443853837"
"1533.0","1568.0","5.30125","3.7700000000000005","5.22875","0.10491964419611158"
"1570.0","1594.0","5.343333333333334","3.9595833333333332","5.245416666666667","0.03006653281234265"
"1595.0","1630.0","5.601333333333333","3.956444444444444","5.320666666666668","0.036237698046570004"
"1634.0","1647.0","6.045454545454546","4.012727272727273","5.631818181818182","0.026311000042399398"
"1648.0","1664.0","5.8643478260869575","3.978695652173914","5.495217391304348","0.038089818455691954"
"1665.0","1673.0","5.227837837837837","3.993783783783784","5.517567567567568","0.0679520841338489"
"1674.0","1681.0","5.272105263157895","4.107368421052632","5.398157894736843","0.11931617630079287"
"1682.0","1692.0","5.62875","4.3031250000000005","5.074999999999999","0.17754298155261314"
