"Scene Start","Scene End","Valence","Arousal","Dominance","Audio Level"
"25.0","85.0","5.938888888888889","4.057777777777778","5.553888888888888","0.0716295625704648"
"100.0","243.0","5.505903614457831","3.8950602409638564","5.653253012048193","0.15832688294905328"
"244.0","389.0","5.524877049180327","3.9377049180327868","5.526844262295082","0.01562191755974771"
"391.0","400.0","5.7829999999999995","3.8099999999999996","5.4955","0.16861352834203763"
"402.0","440.0","5.454485981308412","4.218411214953272","5.590186915887849","0.09839643864304738"
"444.0","450.0","5.245555555555556","4.04111111111111","4.911111111111111","0.1892902292213089"
"451.0","470.0","5.570172413793103","3.9846551724137935","5.585","0.06633709542373868"
"471.0","480.0","5.746944444444444","3.8505555555555557","5.478055555555555","0.08552641186830873"
"540.0","588.0","5.1974193548387095","4.016774193548387","5.429838709677419","0.11405917526208582"
"590.0","595.0","5.941666666666666","3.633333333333333","5.510000000000001","0.1516721185834863"
"596.0","608.0","5.5823809523809516","3.9733333333333327","5.470000000000001","0.107050752673719"
"632.0","670.0","5.975862068965518","4.18551724137931","5.729310344827588","0.15935656172896062"
"671.0","720.0","6.050666666666668","3.7866666666666666","5.720666666666667","0.01875733011148086"
"721.0","743.0","5.049473684210526","3.880000000000001","5.117894736842106","0.0360358878298301"
"745.0","859.0","5.455696202531646","3.9744303797468357","5.495063291139241","0.02434454976778435"
"860.0","892.0","5.382666666666667","3.623333333333334","5.170000000000001","0.013659349722193221"
"893.0","1050.0","5.2453594771241825","4.2324183006535945","5.242287581699346","0.02328731065335345"
"1051.0","1100.0","5.756666666666667","3.762499999999999","5.683333333333334","0.010416782764948037"
"1101.0","1112.0","4.957777777777778","4.195","5.330555555555555","0.04518232764382996"
"1113.0","1130.0","5.674","4.084","5.626","0.07875676078176026"
"1185.0","1214.0","5.249019607843138","4.18921568627451","5.369607843137255","0.031788825410834935"
"1225.0","1325.0","5.336016949152544","4.088983050847458","5.392118644067797","0.037712902408479"
"1326.0","1360.0","5.295238095238095","4.314285714285715","5.454285714285714","0.05492170485839537"
"1361.0","1380.0","4.939090909090909","4.269090909090909","5.4845454545454535","0.016875713677033694"
"1400.0","1410.0","5.227777777777778","4.1594444444444445","5.348888888888889","0.035500499301281865"
"1415.0","1433.0","5.673076923076923","4.014615384615385","5.512692307692307","0.14702673574427802"
"1435.0","1460.0","5.353225806451612","4.111935483870968","5.604516129032258","0.1611267430478936"
"1461.0","1470.0","5.3564","4.1048","5.6644","0.25598906596275"
"1471.0","1475.0","4.91125","4.391249999999999","5.05625","0.36161796469542423"
"1476.0","1485.0","5.346296296296296","4.216296296296297","5.118148148148148","0.28608922570954953"
"1525.0","1545.0","5.01","4.4031034482758615","5.193103448275862","0.32755458594063447"
"1583.0","1605.0","5.254303797468354","4.2530379746835445","5.13493670886076","0.2912074406141595"
"1606.0","1645.0","5.343148148148147","4.403333333333333","5.420000000000001","0.2568254074104577"
"1646.0","1671.0","5.142173913043478","4.171739130434782","5.274239130434782","0.15790323938802422"
"1685.0","1714.0","5.483970588235294","4.139411764705883","5.432058823529412","0.019935742271327304"
"1720.0","1740.0","5.09111111111111","4.262037037037038","5.087222222222222","0.1248312063442712"
"1742.0","1835.0","5.408512396694215","4.166859504132232","5.513471074380165","0.03659817237255696"
"1840.0","1864.0","5.5998","3.8298","5.4676","0.020899532092244277"
"1871.0","1895.0","5.4277083333333325","3.9656250000000006","5.363958333333334","0.02492323975454046"
"1896.0","1904.0","4.05","5.55","4.85","0.09339619044951922"
"1905.0","1955.0","5.376727272727273","4.046181818181818","5.408363636363636","0.037445041302388654"
"2025.0","2093.0","5.612499999999999","4.1310714285714285","5.315714285714286","0.07690059345539559"
"2094.0","2128.0","5.872916666666666","3.9345833333333338","5.46375","0.08745318111151007"
"2190.0","2228.0","5.6049999999999995","4.009473684210526","5.561052631578947","0.010242694266878249"
"2229.0","2268.0","5.273958333333333","4.014375","5.518541666666667","0.02438430490566849"
"2270.0","2295.0","5.457118644067797","4.002203389830508","5.569830508474575","0.022188898130801774"
"2296.0","2302.0","6.053333333333334","3.5933333333333337","5.95","0.09139989575871321"
"2305.0","2350.0","5.453333333333334","3.8196296296296293","5.251481481481482","0.008540336911848568"
"2355.0","2400.0","5.003333333333333","3.965833333333333","4.9825","0.009559985649246353"
"2411.0","2435.0","5.009090909090909","3.9899999999999993","5.405454545454545","0.05773103306164682"
"2436.0","2445.0","5.107857142857142","3.7757142857142854","5.247142857142856","0.0720340080132611"
"2446.0","2460.0","5.719166666666667","3.7958333333333325","5.545000000000001","0.018367904002476572"
"2461.0","2464.0","4.8965","4.734","5.210999999999999","0.11501512218912993"
"2465.0","2470.0","4.873333333333334","4.61","4.3933333333333335","0.11572476475724351"
"2471.0","2475.0","5.644166666666667","4.589166666666666","5.4558333333333335","0.06435453460982929"
"2476.0","2478.0","5.6000000000000005","3.8866666666666663","5.304444444444445","0.15380904882385527"
