"Scene Start","Scene End","Valence","Arousal","Dominance","Audio Level"
"40.0","90.0","5.863902439024391","3.7979674796747966","5.71869918699187","0.15974184931077698"
"92.0","123.0","5.48108695652174","3.9332608695652165","5.3263043478260865","0.1046066515709591"
"124.0","172.0","5.643953488372094","3.767674418604651","5.366046511627907","0.14070138154970274"
"173.0","202.0","4.702954545454546","4.5052272727272715","4.597954545454545","0.5438862923528001"
"203.0","205.0","5.35","3.7620000000000005","5.234","0.08827015669296111"
"206.0","225.0","6.088500000000001","3.469500000000001","5.693499999999999","0.03656457598653821"
"226.0","233.0","5.050833333333333","3.984166666666667","4.780833333333333","0.2817463735587339"
"234.0","240.0","5.532500000000001","3.8775000000000004","5.512500000000001","0.24529125752901917"
"241.0","326.0","5.388503937007875","3.937637795275591","5.461574803149606","0.3732205531962005"
"327.0","405.0","5.241415094339623","3.9224528301886794","5.282830188679245","0.32828295175650857"
"406.0","513.0","5.757444444444445","3.9474444444444443","5.511222222222223","0.0260263693447381"
"514.0","580.0","5.95","4.125675675675675","5.910810810810811","0.03542995340138788"
"581.0","716.0","5.915839416058394","3.8851094890510947","5.6220437956204385","0.25178441603265445"
"717.0","721.0","5.882857142857143","4.187142857142857","6.0","0.1639358448037132"
"722.0","724.0","5.45","3.5999999999999996","5.54","0.08336654051516813"
"725.0","774.0","5.668627450980392","3.7074509803921565","5.5792156862745115","0.04298847830310187"
"775.0","1007.0","5.52320930232558","3.8326976744186045","5.379023255813955","0.08108372308127453"
"1008.0","1020.0","5.354545454545454","4.351818181818182","5.345454545454545","0.0944854594467805"
"1021.0","1291.0","5.616143497757848","3.925695067264573","5.518609865470853","0.05143602652519649"
"1292.0","1355.0","5.755918367346939","3.879795918367347","5.522244897959184","0.050603778900796675"
"1440.0","1500.0","5.273214285714286","4.184464285714285","5.343392857142858","0.17404276515131345"
"1525.0","1540.0","6.057727272727272","3.619090909090909","5.755454545454546","0.05817504588040228"
"1541.0","1944.0","5.724910485933504","4.058005115089514","5.574066496163683","0.052098506507946625"
"1945.0","2071.0","5.467678571428571","3.9629166666666666","5.3983333333333325","0.4624155293646555"
"2072.0","2102.0","4.215263157894737","4.012105263157895","4.932631578947369","0.6861252245628384"
"2103.0","2198.0","5.70875","3.896607142857143","5.631785714285714","0.11702236666856324"
"2199.0","2270.0","5.757948717948718","3.8971794871794874","5.864871794871795","0.07078627674415632"
"2271.0","2280.0","5.973571428571428","3.957857142857143","5.585714285714286","0.08476237723312836"
"2281.0","2364.0","5.54566265060241","3.9098795180722887","5.508313253012048","0.09102664317655534"
"2365.0","2635.0","5.77327731092437","4.102226890756302","5.518865546218487","0.12278692077341981"
"2636.0","2662.0","5.6091304347826085","4.025217391304348","5.499130434782609","0.19461072973066246"
"2663.0","2794.0","5.713116883116883","4.054805194805197","5.507142857142857","0.03492376177058273"
"2800.0","2871.0","6.038775510204081","4.068979591836734","5.777346938775511","0.04340939781089163"
"2872.0","2920.0","5.350200000000001","4.138","5.424200000000001","0.0918246870902445"
"2921.0","2952.0","5.606896551724137","3.861724137931034","5.485517241379311","0.09836705100820192"
"2953.0","3010.0","5.4236","4.5388","5.4408","0.14345023027048864"
"3011.0","3140.0","5.663243243243243","4.1324324324324335","5.671621621621622","0.2987024475616933"
"3028.0","3032.0","5.796666666666666","3.3888888888888893","5.694444444444445","0.359336661286581"
"3141.0","3150.0","5.450909090909092","4.4790909090909095","5.294545454545454","0.08091455569719923"
"3185.0","3197.0","5.41625","4.425","5.491875","0.38408670133617967"
"3198.0","3200.0","6.23","3.5","6.455","0.03993406565145844"
"3201.0","3255.0","5.727627118644067","4.142542372881357","5.609830508474577","0.09692331420816759"
"3259.0","3267.0","6.27375","3.83125","5.785","0.06005170565550871"
"3268.0","3295.0","5.630999999999999","3.8166666666666655","5.3389999999999995","0.20761619694581532"
"3296.0","3335.0","5.241428571428573","4.557142857142857","5.294761904761906","0.05529250509339047"
"3336.0","3365.0","6.0600000000000005","3.78625","5.819375","0.02594905231264662"
"3669.0","3820.0","5.862985074626866","4.034925373134329","5.61134328358209","0.02703782110972925"
"3821.0","3915.0","6.115263157894737","4.142280701754387","5.851929824561404","0.023456129879136735"
"3924.0","4024.0","5.417959183673468","4.131836734693878","5.253061224489795","0.04047537008529801"
"4040.0","4066.0","5.6848","3.6971999999999996","5.421600000000001","0.3185612250722177"
"4135.0","4158.0","5.336500000000001","3.7585","5.3950000000000005","0.0513154871090102"
"4260.0","4352.0","5.94076923076923","3.9832692307692312","5.619615384615385","0.018801658956431485"
"4353.0","4365.0","5.841428571428571","4.112857142857143","5.77","0.017714266924679572"
"4366.0","4645.0","5.890499999999999","3.8885833333333335","5.775583333333334","0.021168578574658547"
"4646.0","4669.0","5.783157894736842","3.6747368421052626","5.80842105263158","0.007196178505707979"
"4680.0","4685.0","5.866","3.69","5.614","0.06713653964563791"
"4710.0","4731.0","5.673333333333334","3.9374074074074077","5.403703703703704","0.08763705091173053"
"4732.0","4734.0","4.566666666666667","4.66","4.376666666666666","0.028274947502425922"
"4735.0","4760.0","5.770909090909091","4.143636363636363","5.570909090909091","0.04776847037446297"
"4761.0","4763.0","3.975","4.34","4.35","0.033980824874956725"
"4768.0","4779.0","5.19","3.9350000000000005","5.120000000000001","0.10034256728144911"
"4788.0","4798.0","4.7128571428571435","4.44","5.059285714285713","0.5740171385410134"
"4804.0","4828.0","5.696470588235294","3.8394117647058823","5.111764705882353","0.17734080850144535"
"4829.0","4835.0","5.484444444444445","3.7600000000000002","5.604444444444445","0.041931258017765725"
"4836.0","4840.0","4.726","4.338000000000001","4.766","0.15811133389720164"
"4840.0","4844.0","5.435","3.8924999999999996","5.9025","0.08277409408590704"
"4845.0","4850.0","5.390000000000001","3.7566666666666664","5.826666666666667","0.04777415146207027"
"4863.0","4870.0","5.297499999999999","3.40375","4.965","0.09076617659820256"
"4870.0","4875.0","6.2299999999999995","3.8033333333333332","5.256666666666667","0.050091000105898516"
"4877.0","4884.0","5.52","3.32","4.65","0.05511297364122564"
"4888.0","4890.0","4.933333333333334","3.103333333333333","5.06","0.016131978187978388"
"4895.0","4916.0","5.228","3.4859999999999993","5.182","0.01659821817308722"
"4940.0","4945.0","5.235","3.845","4.923","0.06913738141498368"
"4946.0","4954.0","6.182857142857143","4.36","5.102857142857142","0.42285726809264823"
"4955.0","4965.0","5.180000000000001","4.419473684210527","5.253684210526315","0.3813060921236065"
"4971.0","5004.0","5.627380952380952","3.880952380952381","5.6552380952380945","0.43747421045293167"
"5027.0","5054.0","4.818666666666667","4.622666666666668","5.145333333333334","0.19225793866207266"
"5055.0","5100.0","5.2124999999999995","4.593333333333333","5.401666666666666","0.25178634170625264"
"5101.0","5104.0","5.13","4.205","5.275","0.13884245526979166"
"5105.0","5108.0","5.698000000000001","3.948666666666667","5.408666666666667","0.15067766433486585"
"5109.0","5112.0","5.792222222222223","3.92","5.544444444444444","0.054975706436966636"
"5112.0","5120.0","4.945333333333334","4.197333333333334","4.965999999999999","0.08726522881225697"
"5121.0","5128.0","3.855","4.16","4.96","0.08444017643237124"
"5129.0","5131.0","5.215714285714285","4.1899999999999995","5.53","0.05207211967942784"
"5132.0","5134.0","5.09","3.685","4.755","0.042865608695840024"
"5134.0","5146.0","5.738888888888889","4.09","5.64","0.06959730427697046"
"5147.0","5155.0","5.1499999999999995","3.5171428571428573","5.028571428571428","0.17096756228879617"
"5156.0","5172.0","5.4592307692307696","4.060769230769231","5.511538461538461","0.07001457480398572"
"5187.0","5199.0","5.367241379310346","4.190689655172414","5.532758620689654","0.32189676587152655"
"5200.0","5207.0","5.3500000000000005","3.8481818181818186","5.377272727272727","0.02462173389066906"
"5216.0","5230.0","4.72111111111111","4.154444444444445","4.726666666666667","0.03842040403246264"
"5231.0","5450.0","5.465095541401274","4.253885350318471","5.42859872611465","0.056071763942565384"
"5451.0","5468.0","6.2620000000000005","4.372","5.622","0.06904853366856356"
"5469.0","5486.0","5.379411764705883","4.187647058823529","5.329411764705883","0.02986464426491785"
"5487.0","5497.0","5.63611111111111","4.352777777777778","6.0088888888888885","0.2856285395489592"
"5498.0","5605.0","5.768720930232559","4.227325581395348","5.4638372093023255","0.0358388489235576"
"5611.0","5667.0","5.319886363636363","4.069090909090909","5.442954545454546","0.04598754441174222"
"5670.0","5685.0","5.337","3.72675","5.57775","0.04751247007717359"
"5686.0","5840.0","6.030666666666665","3.788333333333334","5.806666666666666","0.05399439540095598"
"5845.0","5921.0","5.57975","3.9685","5.3475","0.034817509174870594"
"5922.0","5933.0","5.3136363636363635","3.93","5.470909090909092","0.041695684686172754"
"5934.0","5950.0","5.614999999999999","3.5833333333333335","5.699999999999999","0.2480187054558718"
"5951.0","5975.0","5.088235294117647","3.8694117647058826","5.344117647058823","0.03789258824696453"
"5975.0","5980.0","5.485714285714286","4.648571428571429","5.4","0.033609726989967025"
"5981.0","6065.0","5.421818181818182","4.033181818181818","5.492272727272726","0.029023804788284313"
"6066.0","6102.0","4.9044","4.172","5.1912","0.2620521749152459"
"6273.0","6295.0","4.6899999999999995","4.237333333333333","4.922666666666667","0.16199754116641144"
"6296.0","6305.0","6.390000000000001","3.9333333333333336","6.163333333333334","0.06416855353043685"
"6306.0","6328.0","5.464545454545455","4.149090909090909","5.277727272727273","0.4203715342316728"
"6329.0","6341.0","5.253333333333333","4.51","5.17","1.0"
"6342.0","6350.0","4.932142857142858","4.256428571428572","5.42","0.40272983156671843"
"6351.0","6443.0","5.145263157894737","4.373157894736843","5.337684210526315","0.33897189153998086"
"6444.0","6456.0","5.2855","4.2755","5.411499999999999","0.060443003339546796"
"6457.0","6464.0","6.091428571428572","3.91","5.791428571428571","0.09237520466661181"
"6465.0","6530.0","5.300701754385964","4.312105263157894","5.32877192982456","0.5717912503686311"
"6531.0","6689.0","5.338227848101266","4.2087974683544305","5.381012658227848","0.5708983115693282"
"6690.0","6692.0","5.624","3.7300000000000004","5.522","0.08801860277010061"
"6693.0","6736.0","6.092222222222222","3.6083333333333334","5.899444444444445","0.10181366150216645"
"6737.0","6745.0","5.356923076923077","3.6761538461538468","5.112307692307693","0.05588080329373304"
"6746.0","6775.0","4.998888888888889","4.012222222222222","5.45","0.08987908563867729"
"6776.0","6800.0","5.169692307692308","4.085692307692308","5.135999999999999","0.054760101260099316"
"6801.0","6804.0","5.430833333333333","4.0758333333333345","5.5200000000000005","0.08819665743570154"
"6805.0","6855.0","5.663684210526315","4.45578947368421","5.437105263157895","0.3468935195017233"
"6857.0","6862.0","5.072857142857143","3.98","5.344285714285713","0.20631607375363012"
"6891.0","6986.0","5.266164383561644","4.45013698630137","5.514794520547945","0.3632892945882484"
"6987.0","6992.0","4.931666666666667","5.255","5.296666666666666","0.0899470279400068"
