"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"2540.0","2557.0","0.054","0.891","0.055","0.0173","0.6348941007458044"
"2558.0","2629.0","0.054","0.914","0.031","-0.6537","0.17677247518851613"
"2630.0","2644.0","0.0","1.0","0.0","0.0","0.11409655911534497"
"2645.0","2864.0","0.021","0.979","0.0","-0.3899","0.18094742738472203"
"2681.0","2850.0","0.077","0.803","0.12","0.9295","0.20883892739692225"
"2865.0","2882.0","0.023","0.9","0.077","0.811","0.12250795299281263"
"2883.0","2909.0","0.0","0.812","0.188","0.6249","0.10723392555810726"
"2910.0","3429.0","0.069","0.834","0.097","0.9846","0.31791143787875187"
"3285.0","3319.0","0.054","0.922","0.024","-0.6522","0.5328477961730334"
"3320.0","3324.0","0.0","1.0","0.0","0.0","0.6095975237288027"
"3325.0","3329.0","0.0","1.0","0.0","0.0","1.0"
"3330.0","3429.0","0.105","0.837","0.057","-0.894","0.685409207074234"
"3429.0","3689.0","0.109","0.833","0.058","-0.9471","0.05304148539561834"
"3490.0","3610.0","0.116","0.807","0.077","-0.9516","0.04937887708338032"
"3610.0","3690.0","0.11","0.831","0.06","-0.8307","0.016868831179997167"
"3690.0","3751.0","0.042","0.857","0.102","0.8228","0.07194227178634206"
"3785.0","3935.0","0.093","0.82","0.087","-0.7564","0.2068951058661204"
"3936.0","4085.0","0.066","0.82","0.114","0.932","0.03931737310275632"
"4137.0","4140.0","0.034","0.966","0.0","-0.34","0.21357345381066173"
"4141.0","4360.0","0.06","0.811","0.129","0.9965","0.12776015242463526"
"4365.0","4430.0","0.046","0.902","0.052","0.6153","0.06924928360505683"
"4495.0","4820.0","0.097","0.82","0.083","-0.5653","0.06627878705420659"
"4824.0","4957.0","0.064","0.845","0.091","0.8968","0.036197149707831625"
"5100.0","5236.0","0.08","0.816","0.104","0.9195","0.10178312685516797"
"5238.0","5274.0","0.096","0.847","0.057","-0.8242","0.08064213832149418"
"5280.0","5298.0","0.032","0.927","0.04","0.3818","0.3998464319242817"
"5310.0","5580.0","0.092","0.825","0.083","-0.8479","0.0937325627918729"
"5585.0","5598.0","0.0","0.875","0.125","0.7506","0.05907120643200853"
"5600.0","5673.0","0.097","0.842","0.062","-0.9659","0.1843229614540724"
"5675.0","5810.0","0.128","0.783","0.089","-0.9757","0.05404133818383466"
"5983.0","6010.0","0.08","0.893","0.027","-0.5994","0.4524639308501693"
"6033.0","6093.0","0.096","0.807","0.097","-0.2023","0.04754851161776224"
"6148.0","6210.0","0.07","0.819","0.111","0.7805","0.44248325494622487"
"6390.0","6770.0","0.08","0.869","0.051","-0.9917","0.4110261642428643"
"6780.0","6810.0","0.09","0.85","0.059","-0.533","0.0879453345194598"
"6811.0","6840.0","0.014","0.869","0.117","0.8762","0.08359768104128114"
"106.0","116.0","0.081","0.776","0.143","0.5435","0.24218975441552704"
"120.0","159.0","0.114","0.804","0.082","-0.6876","0.251495652623315"
"160.0","203.0","0.167","0.771","0.062","-0.9635","0.20315954780575043"
"204.0","225.0","0.096","0.83","0.074","-0.296","0.19057481237819437"
"227.0","231.0","0.099","0.901","0.0","-0.5574","0.12614039134181781"
"232.0","250.0","0.0","1.0","0.0","0.0","0.32758558774488405"
"251.0","282.0","0.078","0.848","0.073","0.0452","0.13518781818003306"
"283.0","318.0","0.099","0.751","0.15","0.7146","0.22679684161657301"
"319.0","370.0","0.109","0.834","0.057","-0.8816","0.37711225060413106"
"371.0","384.0","0.147","0.772","0.081","-0.2263","0.5649937762276239"
"385.0","408.0","0.122","0.878","0.0","-0.7783","0.5730797109103654"
"426.0","431.0","0.073","0.884","0.043","-0.3182","0.22318841622035124"
"432.0","444.0","0.111","0.889","0.0","-0.5216","0.16116945281790004"
"445.0","540.0","0.059","0.854","0.088","0.453","0.5254312354002184"
"545.0","570.0","0.204","0.773","0.023","-0.9305","0.4749554142209119"
"575.0","590.0","0.171","0.736","0.092","-0.7227","0.14825591412917477"
"592.0","595.0","0.0","1.0","0.0","0.0","0.1170802830561388"
"622.0","783.0","0.091","0.831","0.078","-0.8867","0.17167589975801706"
"784.0","795.0","0.0","0.627","0.373","0.9588","0.10440793463916685"
"796.0","808.0","0.035","0.887","0.078","0.6775","0.07243600527598491"
"809.0","879.0","0.104","0.75","0.146","0.7156","0.5606566579263981"
"884.0","890.0","0.0","0.837","0.163","0.5994","0.07929566217781028"
"891.0","960.0","0.154","0.833","0.013","-0.9008","0.14696716773980717"
"961.0","1042.0","0.03","0.925","0.046","0.4168","0.13135248799140814"
"1043.0","1062.0","0.032","0.895","0.073","0.5267","0.10655427641472111"
"1064.0","1107.0","0.101","0.899","0.0","-0.8516","0.01988870684456579"
"1108.0","1159.0","0.013","0.929","0.058","0.7599","0.06550777568850515"
"1160.0","1164.0","0.0","1.0","0.0","0.0","0.16029360471797643"
"1165.0","1197.0","0.066","0.906","0.028","-0.5575","0.11095998135702607"
"1198.0","1202.0","0.0","1.0","0.0","0.0","0.14913794503902209"
"1203.0","1230.0","0.092","0.767","0.141","0.4404","0.12134722428468298"
"1245.0","1257.0","0.086","0.745","0.169","0.5719","0.09252957443144094"
"1258.0","1366.0","0.024","0.865","0.11","0.9883","0.05040765438907574"
"1367.0","1470.0","0.052","0.877","0.07","0.5256","0.1139501512177935"
"1471.0","1589.0","0.068","0.852","0.079","0.7871","0.06941107459939135"
"1590.0","1610.0","0.099","0.827","0.074","-0.1197","0.2631432172890642"
"1614.0","1647.0","0.071","0.854","0.074","0.1531","0.17312109446764412"
"1648.0","1691.0","0.065","0.83","0.105","0.6808","0.2980488227068987"
"1692.0","1711.0","0.107","0.832","0.061","-0.6854","0.10331969213953923"
"1712.0","1770.0","0.088","0.868","0.044","-0.8619","0.08315235287576106"
"1771.0","1847.0","0.094","0.877","0.03","-0.8458","0.11405082866802349"
"1847.0","1851.0","0.0","1.0","0.0","0.0","0.3377054481517771"
"1852.0","1900.0","0.079","0.889","0.032","-0.7879","0.3380300812539527"
"1879.0","1944.0","0.073","0.824","0.103","0.2441","0.2553243623821642"
"1901.0","1915.0","0.092","0.771","0.137","0.4404","0.11015767810272525"
"1916.0","1938.0","0.229","0.771","0.0","-0.9541","0.24596034858214333"
"1945.0","1960.0","0.133","0.867","0.0","-0.4153","0.5821583677789895"
"1962.0","2002.0","0.073","0.872","0.054","-0.3649","0.22286287067724295"
"2003.0","2060.0","0.121","0.795","0.084","-0.9301","0.41165380155708853"
