"Scene Start","Scene End","Valence","Arousal","Dominance","Vader neg","Vader neu","Vader pos","Vader compound","Audio Level"
"1185.0","1214.0","5.249019607843138","4.18921568627451","5.369607843137255","0.125","0.827","0.048","-0.9533","0.08340797810074094"
"1225.0","1325.0","5.336016949152544","4.088983050847458","5.392118644067797","0.123","0.851","0.026","-0.9916","0.09895165667648928"
"1326.0","1360.0","5.295238095238095","4.314285714285715","5.454285714285714","0.054","0.862","0.084","0.5052","0.14410436047514472"
"1361.0","1380.0","4.939090909090909","4.269090909090909","5.4845454545454535","0.158","0.775","0.067","-0.6523","0.04427874067749113"
"1400.0","1410.0","5.227777777777778","4.1594444444444445","5.348888888888889","0.068","0.864","0.068","-0.0085","0.09314672152930344"
"1415.0","1433.0","5.673076923076923","4.014615384615385","5.512692307692307","0.046","0.893","0.06","0.1531","0.3857708674886227"
"1435.0","1460.0","5.353225806451612","4.111935483870968","5.604516129032258","0.018","0.931","0.052","0.5719","0.4227666697933976"
"1461.0","1470.0","5.3564","4.1048","5.6644","0.017","0.983","0.0","-0.1531","0.6716677993573397"
"1471.0","1475.0","4.91125","4.391249999999999","5.05625","0.0","1.0","0.0","0.0","0.9488184256682245"
"1476.0","1485.0","5.346296296296296","4.216296296296297","5.118148148148148","0.098","0.902","0.0","-0.8074","0.7506450321598498"
"1525.0","1545.0","5.01","4.4031034482758615","5.193103448275862","0.206","0.794","0.0","-0.9747","0.8594424417336823"
"1583.0","1605.0","5.254303797468354","4.2530379746835445","5.13493670886076","0.158","0.821","0.02","-0.9902","0.7640742781656832"
"1606.0","1645.0","5.343148148148147","4.403333333333333","5.420000000000001","0.1","0.876","0.024","-0.9436","0.673862204097169"
"1646.0","1671.0","5.142173913043478","4.171739130434782","5.274239130434782","0.097","0.89","0.013","-0.9771","0.414308794448988"
"1685.0","1714.0","5.483970588235294","4.139411764705883","5.432058823529412","0.071","0.874","0.054","-0.6408","0.052307687789625995"
"1720.0","1740.0","5.09111111111111","4.262037037037038","5.087222222222222","0.117","0.847","0.036","-0.9612","0.3275339176735746"
"1742.0","1835.0","5.408512396694215","4.166859504132232","5.513471074380165","0.13","0.827","0.043","-0.9935","0.09602681194810453"
"1840.0","1864.0","5.5998","3.8298","5.4676","0.053","0.9","0.047","-0.5151","0.0548364934072554"
"1871.0","1895.0","5.4277083333333325","3.9656250000000006","5.363958333333334","0.094","0.893","0.013","-0.9371","0.06539395554192724"
"1896.0","1904.0","4.05","5.55","4.85","0.0","1.0","0.0","0.0","0.24505427007853464"
"1905.0","1955.0","5.376727272727273","4.046181818181818","5.408363636363636","0.064","0.889","0.047","-0.3595","0.09824883884720235"
"2025.0","2093.0","5.612499999999999","4.1310714285714285","5.315714285714286","0.124","0.829","0.047","-0.6808","0.20177288503007793"
"2094.0","2128.0","5.872916666666666","3.9345833333333338","5.46375","0.085","0.915","0.0","-0.8091","0.22946091655537448"
"2190.0","2228.0","5.6049999999999995","4.009473684210526","5.561052631578947","0.146","0.772","0.082","-0.7551","0.026874928785924176"
"2229.0","2268.0","5.273958333333333","4.014375","5.518541666666667","0.13","0.829","0.041","-0.9687","0.06397989052091775"
"2270.0","2295.0","5.457118644067797","4.002203389830508","5.569830508474575","0.085","0.892","0.023","-0.908","0.058219550595369936"
"2296.0","2302.0","6.053333333333334","3.5933333333333337","5.95","0.091","0.909","0.0","-0.296","0.23981636330779185"
"2305.0","2350.0","5.453333333333334","3.8196296296296293","5.251481481481482","0.073","0.898","0.029","-0.7178","0.02240825903160369"
"2355.0","2400.0","5.003333333333333","3.965833333333333","4.9825","0.114","0.886","0.0","-0.7236","0.025083628079065733"
"2411.0","2435.0","5.009090909090909","3.9899999999999993","5.405454545454545","0.073","0.911","0.016","-0.7351","0.15147551628937386"
"2436.0","2445.0","5.107857142857142","3.7757142857142854","5.247142857142856","0.135","0.838","0.027","-0.7003","0.1890038680331622"
"2446.0","2460.0","5.719166666666667","3.7958333333333325","5.545000000000001","0.033","0.904","0.063","0.3612","0.04819397115166448"
"2461.0","2464.0","4.8965","4.734","5.210999999999999","0.182","0.804","0.014","-0.9567","0.30177833464508075"
"2465.0","2470.0","4.873333333333334","4.61","4.3933333333333335","0.154","0.846","0.0","-0.4767","0.3036403050392557"
"2471.0","2475.0","5.644166666666667","4.589166666666666","5.4558333333333335","0.066","0.862","0.072","0.09","0.16885435507757043"
"2476.0","2478.0","5.6000000000000005","3.8866666666666663","5.304444444444445","0.0","1.0","0.0","0.0","0.4035663982609215"
"2479.0","2490.0","4.954615384615384","3.618461538461539","5.176923076923078","0.132","0.789","0.079","-0.2732","0.19336939396057787"
"2491.0","2520.0","5.190476190476191","4.106666666666667","5.423809523809523","0.113","0.82","0.068","-0.3941","0.3069440799528352"
"2521.0","2525.0","5.589","4.643000000000001","5.063","0.167","0.74","0.093","-0.4881","0.5177559529417203"
"2526.0","2536.0","5.017692307692308","4.430000000000001","4.980769230769231","0.147","0.853","0.0","-0.6369","0.28447147013834556"
"2537.0","2580.0","5.145925925925926","4.351111111111112","5.114074074074074","0.172","0.818","0.01","-0.9545","0.06743278857305522"
"2587.0","2605.0","5.055882352941176","4.115882352941177","4.930588235294117","0.075","0.891","0.034","-0.3818","0.0786751452697539"
"2615.0","2634.0","5.019090909090909","4.420909090909091","5.18","0.254","0.746","0.0","-0.9179","0.032360265188414485"
"2635.0","2793.0","5.542394366197183","3.9836619718309847","5.405633802816901","0.113","0.853","0.033","-0.9762","0.12075084647491958"
"2793.0","2830.0","5.364857142857143","4.4005714285714275","5.277428571428572","0.077","0.811","0.112","0.5672","0.16616366036275548"
"2831.0","2858.0","5.669666666666667","4.445666666666667","5.588333333333334","0.172","0.713","0.115","-0.799","0.4774478743520965"
"2859.0","2862.0","6.3725000000000005","3.7849999999999997","5.615","0.201","0.625","0.174","-0.1027","0.5399202775897364"
"2863.0","2910.0","4.961600000000001","4.597600000000001","5.0748","0.246","0.731","0.023","-0.9722","1.0"
"2911.0","3038.0","5.122","4.273478260869565","5.29104347826087","0.129","0.832","0.039","-0.9922","0.05384665656406641"
"3039.0","3055.0","5.572857142857144","4.350714285714285","5.355714285714286","0.04","0.896","0.064","0.079","0.03526062049413563"
"3056.0","3200.0","5.519846153846154","3.904923076923077","5.487230769230769","0.068","0.82","0.113","0.9404","0.02386648682199253"
"3255.0","3412.0","5.383333333333334","4.101041666666666","5.3375","0.062","0.903","0.035","-0.9405","0.03639450498520219"
"3413.0","3455.0","5.812162162162161","3.825135135135135","5.43027027027027","0.03","0.911","0.059","0.4767","0.0256365016841323"
"3456.0","3558.0","5.393563218390804","4.3660919540229886","5.294137931034483","0.129","0.812","0.059","-0.9904","0.14454660604276542"
"3559.0","3697.0","5.5944927536231885","3.858768115942029","5.446884057971015","0.059","0.913","0.028","-0.9714","0.04631008912746478"
"3698.0","3760.0","5.473086419753087","3.971851851851852","5.329753086419753","0.074","0.894","0.032","-0.931","0.23816063563412837"
"3790.0","4005.0","5.311594202898551","4.07159420289855","5.1794927536231885","0.125","0.84","0.036","-0.9945","0.09979198336121231"
"4006.0","4089.0","5.568076923076924","4.127211538461538","5.523942307692308","0.117","0.828","0.056","-0.981","0.2642023202175332"
"4090.0","4126.0","4.698","3.728","4.61","0.318","0.682","0.0","-0.7901","0.1314215758261478"
"4128.0","4305.0","5.554044943820225","4.071797752808989","5.557528089887641","0.071","0.855","0.074","-0.38","0.05264352106151242"
"4318.0","4335.0","5.38875","3.5925","5.24125","0.095","0.905","0.0","-0.4215","0.11086059149002575"
"4339.0","4358.0","5.142","4.385999999999999","5.442","0.198","0.679","0.123","-0.4404","0.03299565836708548"
"4359.0","4365.0","5.213","3.683","5.291","0.039","0.961","0.0","-0.1531","0.034398711345838294"
"4366.0","780.0","5.271818181818181","3.7713636363636365","5.433636363636363","0.066","0.891","0.043","-0.2732","0.05708127343054645"
"4381.0","4420.0","5.384117647058823","4.152941176470588","5.354117647058823","0.134","0.866","0.0","-0.6369","0.6049383749408388"
"4421.0","4450.0","4.9192857142857145","4.590357142857143","5.299999999999999","0.272","0.684","0.044","-0.9759","0.036598396051373536"
"4451.0","4464.0","4.647142857142858","4.488571428571428","4.878571428571428","0.081","0.919","0.0","-0.296","0.2822880556496876"
"4465.0","4535.0","5.2335714285714285","3.9824285714285703","5.324142857142857","0.056","0.873","0.071","0.4282","0.3086340371785417"
"4536.0","4600.0","5.191625","4.312875","5.287625","0.136","0.845","0.019","-0.9914","0.4095675042567376"
"4600.0","4615.0","5.29","4.102222222222222","5.282222222222222","0.25","0.697","0.053","-0.8531","0.30727055535917164"
"4616.0","4640.0","5.591739130434783","3.961739130434782","5.011739130434782","0.085","0.865","0.051","-0.4019","0.6618073368145264"
"4641.0","4660.0","5.913571428571428","3.5971428571428565","5.791428571428571","0.045","0.955","0.0","-0.3612","0.831931120967112"
"4661.0","4676.0","4.81","4.079166666666667","5.115833333333333","0.046","0.926","0.028","-0.296","0.28057981402394355"
"4677.0","4755.0","5.535833333333333","4.021833333333334","5.220666666666667","0.204","0.724","0.072","-0.9894","0.4786210974338399"
"4756.0","4765.0","5.3925","3.5300000000000002","5.047499999999999","0.074","0.926","0.0","-0.1531","0.22208529061231055"
"4788.0","4855.0","5.350689655172413","4.1899999999999995","5.171724137931035","0.139","0.784","0.077","-0.8449","0.26083723293235384"
"4905.0","4965.0","5.128068181818181","4.030795454545455","5.224545454545455","0.068","0.91","0.022","-0.9175","0.24770303750730976"
"4966.0","4975.0","5.29375","3.7745833333333327","5.484999999999999","0.048","0.799","0.154","0.8038","0.14722647326089494"
"4990.0","5055.0","5.460158730158731","3.996349206349206","5.578412698412698","0.052","0.882","0.066","0.4404","0.15279776136622378"
"5073.0","5108.0","5.777000000000001","3.809","5.49","0.07","0.799","0.131","0.3612","0.19855309106710467"
"5109.0","5145.0","5.51025","4.222250000000001","5.449","0.083","0.823","0.093","0.1697","0.20286145960351237"
"5146.0","5166.0","5.415151515151515","4.181515151515152","5.214545454545455","0.077","0.838","0.085","0.2342","0.24306050235597038"
"5190.0","5227.0","5.652941176470589","4.01235294117647","5.246764705882353","0.057","0.924","0.018","-0.5719","0.15951883455663535"
"5224.0","5240.0","5.3405555555555555","3.8616666666666664","5.288888888888889","0.143","0.857","0.0","-0.9068","0.2698632574564123"
"5247.0","5255.0","5.0236363636363635","4.117272727272726","5.399090909090909","0.225","0.775","0.0","-0.7717","0.8064451555732088"
"5315.0","5367.0","5.3204166666666675","4.0633333333333335","5.3339583333333325","0.106","0.871","0.023","-0.91","0.0708618734134298"
"5425.0","5450.0","5.8066666666666675","4.5175","5.203333333333333","0.128","0.835","0.037","-0.7672","0.5757238886604789"
"5494.0","5508.0","3.5250000000000004","5.604166666666667","4.361666666666666","0.356","0.644","0.0","-0.9758","0.07044675701089176"
"5614.0","5634.0","5.685217391304349","4.128260869565218","5.306956521739131","0.0","1.0","0.0","0.0","0.22266098895476352"
"5970.0","6045.0","5.306478873239436","4.275211267605632","5.459718309859156","0.126","0.823","0.051","-0.9606","0.7324266045909041"
"6058.0","6084.0","5.898666666666666","4.606","5.544","0.141","0.751","0.108","-0.727","0.10117496791155083"
"6085.0","6140.0","5.2559523809523805","4.142142857142857","5.126666666666667","0.124","0.828","0.048","-0.8989","0.12912321717284492"
"6141.0","6155.0","5.5585","3.8945","5.587999999999999","0.031","0.896","0.073","0.4588","0.36077838909800486"
