"Scene Start","Scene End","Anger","Anticipation","Disgust","Fear","Joy","Negative","Positive","Sadness","Surprise","Trust","Audio Energy"
"40.0","90.0","0.027522935779816515","0.027522935779816515","0.0","0.045871559633027525","0.045871559633027525","0.06422018348623854","0.1834862385321101","0.027522935779816515","0.03669724770642202","0.08256880733944955","0.061233794150217125"
"92.0","123.0","0.09090909090909091","0.045454545454545456","0.045454545454545456","0.1590909090909091","0.022727272727272728","0.1590909090909091","0.09090909090909091","0.09090909090909091","0.0","0.06818181818181818","0.04060759157384921"
"124.0","172.0","0.027777777777777776","0.027777777777777776","0.027777777777777776","0.027777777777777776","0.0","0.1388888888888889","0.05555555555555555","0.05555555555555555","0.0","0.25","0.05370392047696233"
"173.0","202.0","0.20454545454545456","0.0","0.11363636363636363","0.29545454545454547","0.022727272727272728","0.3409090909090909","0.022727272727272728","0.09090909090909091","0.045454545454545456","0.1590909090909091","0.2114202705434377"
"203.0","205.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.021669109377795502"
"206.0","225.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.012747686508497707"
"226.0","233.0","0.07142857142857142","0.07142857142857142","0.0","0.2857142857142857","0.0","0.14285714285714285","0.14285714285714285","0.07142857142857142","0.0","0.14285714285714285","0.10736033369529999"
"234.0","240.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.2","0.0778112193785036"
"241.0","326.0","0.02857142857142857","0.02142857142857143","0.04285714285714286","0.05","0.03571428571428571","0.1","0.10714285714285714","0.03571428571428571","0.03571428571428571","0.04285714285714286","0.14419101483552355"
"327.0","405.0","0.04040404040404041","0.050505050505050504","0.04040404040404041","0.06060606060606061","0.030303030303030304","0.1414141414141414","0.08080808080808081","0.08080808080808081","0.030303030303030304","0.10101010101010101","0.12439512554464612"
"406.0","513.0","0.06578947368421052","0.05263157894736842","0.039473684210526314","0.02631578947368421","0.02631578947368421","0.10526315789473684","0.17105263157894737","0.039473684210526314","0.013157894736842105","0.05263157894736842","0.009808401835726156"
"514.0","580.0","0.08333333333333333","0.25","0.041666666666666664","0.125","0.16666666666666666","0.125","0.20833333333333334","0.08333333333333333","0.08333333333333333","0.16666666666666666","0.013349057577412492"
"581.0","716.0","0.03773584905660377","0.12264150943396226","0.018867924528301886","0.04716981132075472","0.09433962264150944","0.1320754716981132","0.16037735849056603","0.09433962264150944","0.05660377358490566","0.08490566037735849","0.09644379499468671"
"717.0","721.0","0.0","0.25","0.0","0.125","0.0","0.125","0.125","0.0","0.125","0.0","0.067732606004151"
"722.0","724.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0246217786261815"
"725.0","774.0","0.0","0.15","0.0","0.1","0.025","0.1","0.125","0.1","0.0","0.025","0.01630422331939296"
"775.0","1007.0","0.06470588235294118","0.047058823529411764","0.01764705882352941","0.11176470588235295","0.011764705882352941","0.13529411764705881","0.07647058823529412","0.041176470588235294","0.029411764705882353","0.07647058823529412","0.031098131280229074"
"1008.0","1020.0","0.09090909090909091","0.0","0.09090909090909091","0.0","0.0","0.18181818181818182","0.09090909090909091","0.09090909090909091","0.0","0.0","0.03632297881796836"
"1021.0","1291.0","0.0625","0.09659090909090909","0.06818181818181818","0.07954545454545454","0.05113636363636364","0.1590909090909091","0.1590909090909091","0.05113636363636364","0.05113636363636364","0.16477272727272727","0.01908518086036139"
"1292.0","1355.0","0.07692307692307693","0.0","0.11538461538461539","0.07692307692307693","0.0","0.15384615384615385","0.11538461538461539","0.038461538461538464","0.038461538461538464","0.07692307692307693","0.017806894050750643"
"1440.0","1500.0","0.19047619047619047","0.047619047619047616","0.15476190476190477","0.2619047619047619","0.023809523809523808","0.30952380952380953","0.14285714285714285","0.11904761904761904","0.023809523809523808","0.07142857142857142","0.06408523394259975"
"1525.0","1540.0","0.058823529411764705","0.058823529411764705","0.11764705882352941","0.11764705882352941","0.11764705882352941","0.058823529411764705","0.11764705882352941","0.058823529411764705","0.0","0.17647058823529413","0.022112090884980538"
"1541.0","1944.0","0.07023411371237458","0.046822742474916385","0.03678929765886288","0.08695652173913043","0.056856187290969896","0.14715719063545152","0.14046822742474915","0.07357859531772576","0.07357859531772576","0.11371237458193979","0.019832665303412978"
"1945.0","2071.0","0.012578616352201259","0.03773584905660377","0.06918238993710692","0.05660377358490566","0.025157232704402517","0.11320754716981132","0.11320754716981132","0.06289308176100629","0.050314465408805034","0.06289308176100629","0.17624454710991067"
"2072.0","2102.0","0.0","0.0","0.19047619047619047","0.09523809523809523","0.0","0.23809523809523808","0.14285714285714285","0.047619047619047616","0.09523809523809523","0.047619047619047616","0.26343079010468456"
"2103.0","2198.0","0.047619047619047616","0.07142857142857142","0.0","0.047619047619047616","0.047619047619047616","0.14285714285714285","0.14285714285714285","0.07142857142857142","0.023809523809523808","0.07142857142857142","0.04437565942399628"
"2199.0","2270.0","0.08823529411764706","0.11764705882352941","0.058823529411764705","0.029411764705882353","0.029411764705882353","0.11764705882352941","0.14705882352941177","0.08823529411764706","0.029411764705882353","0.23529411764705882","0.02671481510151933"
"2271.0","2280.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.25","0.08333333333333333","0.08333333333333333","0.0","0.0","0.030910849868713876"
"2281.0","2364.0","0.04285714285714286","0.02857142857142857","0.05714285714285714","0.05714285714285714","0.02857142857142857","0.14285714285714285","0.12857142857142856","0.04285714285714286","0.05714285714285714","0.05714285714285714","0.03459509566518331"
"2365.0","2635.0","0.07441860465116279","0.03255813953488372","0.046511627906976744","0.06511627906976744","0.05116279069767442","0.13953488372093023","0.2","0.06511627906976744","0.018604651162790697","0.07906976744186046","0.046872893311670306"
"2636.0","2662.0","0.041666666666666664","0.0","0.041666666666666664","0.08333333333333333","0.0","0.20833333333333334","0.041666666666666664","0.08333333333333333","0.08333333333333333","0.0","0.0728748353593909"
"2663.0","2794.0","0.017241379310344827","0.05172413793103448","0.0","0.13793103448275862","0.017241379310344827","0.15517241379310345","0.13793103448275862","0.05172413793103448","0.0","0.15517241379310345","0.013124282201352087"
"2800.0","2871.0","0.0","0.12121212121212122","0.0","0.0","0.09090909090909091","0.030303030303030304","0.24242424242424243","0.0","0.06060606060606061","0.18181818181818182","0.016512220349476296"
"2872.0","2920.0","0.17073170731707318","0.07317073170731707","0.0975609756097561","0.0975609756097561","0.04878048780487805","0.21951219512195122","0.12195121951219512","0.07317073170731707","0.0","0.024390243902439025","0.03465889127048716"
"2921.0","2952.0","0.06666666666666667","0.06666666666666667","0.03333333333333333","0.06666666666666667","0.0","0.13333333333333333","0.06666666666666667","0.0","0.0","0.16666666666666666","0.03785758699584397"
"2953.0","3010.0","0.2","0.04","0.04","0.16","0.0","0.24","0.16","0.04","0.0","0.04","0.054252927181820565"
"3011.0","3140.0","0.07692307692307693","0.07692307692307693","0.0","0.0","0.07692307692307693","0.19230769230769232","0.07692307692307693","0.038461538461538464","0.15384615384615385","0.07692307692307693","0.11361219471296505"
"3028.0","3032.0","0.09090909090909091","0.0","0.0","0.0","0.0","0.09090909090909091","0.18181818181818182","0.0","0.0","0.09090909090909091","0.13926231651930576"
"3141.0","3150.0","0.2857142857142857","0.0","0.14285714285714285","0.2857142857142857","0.0","0.5714285714285714","0.0","0.0","0.0","0.0","0.034496076038547"
"3185.0","3197.0","0.13333333333333333","0.06666666666666667","0.2","0.13333333333333333","0.06666666666666667","0.2","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.06666666666666667","0.14761669536342545"
"3201.0","3255.0","0.10256410256410256","0.10256410256410256","0.05128205128205128","0.02564102564102564","0.10256410256410256","0.15384615384615385","0.1794871794871795","0.05128205128205128","0.07692307692307693","0.05128205128205128","0.03817984501492006"
"3259.0","3267.0","0.0","0.0","0.0","0.0","0.2","0.0","0.2","0.0","0.0","0.0","0.021566200038935716"
"3268.0","3295.0","0.038461538461538464","0.11538461538461539","0.038461538461538464","0.07692307692307693","0.038461538461538464","0.11538461538461539","0.15384615384615385","0.07692307692307693","0.038461538461538464","0.11538461538461539","0.08106157197300691"
"3296.0","3335.0","0.0","0.05555555555555555","0.0","0.05555555555555555","0.0","0.05555555555555555","0.05555555555555555","0.05555555555555555","0.05555555555555555","0.05555555555555555","0.0202013655716208"
"3336.0","3365.0","0.0","0.05555555555555555","0.0","0.0","0.05555555555555555","0.0","0.1111111111111111","0.0","0.0","0.1111111111111111","0.009604944467968153"
"3669.0","3820.0","0.0851063829787234","0.1702127659574468","0.0851063829787234","0.0425531914893617","0.1276595744680851","0.10638297872340426","0.23404255319148937","0.02127659574468085","0.10638297872340426","0.19148936170212766","0.01038986854638745"
"3821.0","3915.0","0.023809523809523808","0.07142857142857142","0.023809523809523808","0.023809523809523808","0.13095238095238096","0.05952380952380952","0.21428571428571427","0.011904761904761904","0.09523809523809523","0.19047619047619047","0.008806389020785118"
"3924.0","4024.0","0.024390243902439025","0.12195121951219512","0.04878048780487805","0.12195121951219512","0.04878048780487805","0.07317073170731707","0.21951219512195122","0.04878048780487805","0.07317073170731707","0.12195121951219512","0.0152971141836383"
"4040.0","4066.0","0.043478260869565216","0.0","0.0","0.043478260869565216","0.0","0.13043478260869565","0.0","0.043478260869565216","0.043478260869565216","0.043478260869565216","0.12067835856340854"
"4135.0","4158.0","0.1111111111111111","0.16666666666666666","0.05555555555555555","0.1111111111111111","0.1111111111111111","0.1111111111111111","0.16666666666666666","0.1111111111111111","0.05555555555555555","0.1111111111111111","0.019698290444863754"
"4260.0","4352.0","0.0","0.07142857142857142","0.09523809523809523","0.0","0.047619047619047616","0.07142857142857142","0.11904761904761904","0.0","0.047619047619047616","0.07142857142857142","0.00729454545536106"
"4353.0","4365.0","0.0","0.08333333333333333","0.0","0.0","0.0","0.041666666666666664","0.20833333333333334","0.0","0.0","0.20833333333333334","0.006685075693286818"
"4366.0","4645.0","0.0963855421686747","0.0963855421686747","0.04819277108433735","0.08433734939759036","0.08433734939759036","0.14457831325301204","0.13253012048192772","0.07228915662650602","0.04819277108433735","0.07228915662650602","0.007999925122828341"
"4646.0","4669.0","0.0","0.16666666666666666","0.0","0.0","0.16666666666666666","0.0","0.3333333333333333","0.0","0.16666666666666666","0.16666666666666666","0.002706713645003857"
"4680.0","4685.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.021629542317138"
"4710.0","4731.0","0.043478260869565216","0.08695652173913043","0.0","0.0","0.043478260869565216","0.13043478260869565","0.17391304347826086","0.13043478260869565","0.0","0.043478260869565216","0.035299934100173055"
"4732.0","4734.0","0.4","0.0","0.4","0.2","0.0","0.4","0.0","0.0","0.2","0.0","0.0108591168590275"
"4735.0","4760.0","0.0","0.06666666666666667","0.0","0.06666666666666667","0.06666666666666667","0.06666666666666667","0.2","0.06666666666666667","0.0","0.06666666666666667","0.01763398010672482"
"4761.0","4763.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.014354871544243"
"4768.0","4779.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14285714285714285","0.0","0.036934651310735554"
"4788.0","4798.0","0.21428571428571427","0.0","0.07142857142857142","0.21428571428571427","0.0","0.21428571428571427","0.0","0.0","0.14285714285714285","0.0","0.22389223210162534"
"4804.0","4828.0","0.0","0.0625","0.0","0.1875","0.0","0.125","0.1875","0.0","0.0","0.0625","0.06110114024041248"
"4829.0","4835.0","0.1111111111111111","0.0","0.0","0.0","0.0","0.1111111111111111","0.1111111111111111","0.0","0.0","0.1111111111111111","0.015617879350103168"
"4836.0","4840.0","0.16666666666666666","0.0","0.16666666666666666","0.3333333333333333","0.0","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.0","0.16666666666666666","0.07070189665928633"
"4840.0","4844.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.030006909304712004"
"4845.0","4850.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.017585930523260497"
"4863.0","4870.0","0.0","0.0","0.0","0.0","0.0","0.1111111111111111","0.0","0.0","0.0","0.0","0.03501813441249183"
"4870.0","4875.0","0.0","0.2","0.0","0.0","0.2","0.0","0.2","0.0","0.2","0.2","0.018911299516226002"
"4877.0","4884.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.02094831774121057"
"4888.0","4890.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0060038014909345"
"4895.0","4916.0","0.0","0.0","0.1","0.0","0.0","0.1","0.1","0.1","0.0","0.0","0.006435957161884422"
"4940.0","4945.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.1","0.2","0.028763669443488505"
"4946.0","4954.0","0.0","0.0","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.2","0.14730171224974445"
"4955.0","4965.0","0.06666666666666667","0.06666666666666667","0.0","0.13333333333333333","0.06666666666666667","0.13333333333333333","0.06666666666666667","0.06666666666666667","0.0","0.2","0.16003710981928088"
"4971.0","5004.0","0.02702702702702703","0.02702702702702703","0.0","0.08108108108108109","0.0","0.02702702702702703","0.13513513513513514","0.02702702702702703","0.0","0.10810810810810811","0.16315692796549042"
"5027.0","5054.0","0.11428571428571428","0.0","0.08571428571428572","0.2571428571428571","0.0","0.17142857142857143","0.05714285714285714","0.05714285714285714","0.02857142857142857","0.2571428571428571","0.0707872143644542"
"5055.0","5100.0","0.25","0.0","0.16666666666666666","0.16666666666666666","0.0","0.25","0.16666666666666666","0.08333333333333333","0.0","0.4166666666666667","0.09710798061299249"
"5101.0","5104.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.054376197385026664"
"5105.0","5108.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.05337381045493734"
"5109.0","5112.0","0.0","0.2222222222222222","0.0","0.0","0.1111111111111111","0.0","0.1111111111111111","0.0","0.0","0.1111111111111111","0.020779322508907332"
"5112.0","5120.0","0.0","0.07142857142857142","0.0","0.14285714285714285","0.0","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.21428571428571427","0.07142857142857142","0.03167152205877129"
"5121.0","5128.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","1.0","0.0","0.03198607244552571"
"5129.0","5131.0","0.0","0.3333333333333333","0.0","0.16666666666666666","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.019134756624776497"
"5132.0","5134.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0156623386361465"
"5134.0","5146.0","0.0","0.14285714285714285","0.14285714285714285","0.0","0.0","0.2857142857142857","0.0","0.0","0.0","0.14285714285714285","0.02670740890181982"
"5147.0","5155.0","0.0","0.0","0.07142857142857142","0.07142857142857142","0.0","0.21428571428571427","0.0","0.07142857142857142","0.0","0.0","0.06290158031996657"
"5156.0","5172.0","0.0","0.0","0.08333333333333333","0.0","0.0","0.08333333333333333","0.0","0.0","0.0","0.08333333333333333","0.023940509310137498"
"5187.0","5199.0","0.07692307692307693","0.0","0.0","0.038461538461538464","0.0","0.038461538461538464","0.07692307692307693","0.038461538461538464","0.038461538461538464","0.0","0.11487924678197592"
"5200.0","5207.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.010133931173249833"
"5216.0","5230.0","0.0","0.0","0.125","0.25","0.0","0.25","0.0","0.25","0.25","0.0","0.014823295801881384"
"5231.0","5450.0","0.1","0.12857142857142856","0.05","0.15","0.1","0.17857142857142858","0.2","0.09285714285714286","0.07857142857142857","0.15","0.020754961976754728"
"5451.0","5468.0","0.0","0.2727272727272727","0.0","0.0","0.09090909090909091","0.0","0.18181818181818182","0.0","0.09090909090909091","0.0","0.026085682034379748"
"5469.0","5486.0","0.08333333333333333","0.08333333333333333","0.0","0.08333333333333333","0.0","0.08333333333333333","0.16666666666666666","0.08333333333333333","0.0","0.0","0.011466018182204062"
"5487.0","5497.0","0.05555555555555555","0.0","0.0","0.1111111111111111","0.05555555555555555","0.1111111111111111","0.16666666666666666","0.0","0.0","0.1111111111111111","0.1203474988403728"
"5498.0","5605.0","0.04938271604938271","0.09876543209876543","0.04938271604938271","0.09876543209876543","0.07407407407407407","0.08641975308641975","0.19753086419753085","0.07407407407407407","0.012345679012345678","0.14814814814814814","0.012596020595890876"
"5611.0","5667.0","0.14285714285714285","0.07936507936507936","0.0","0.1746031746031746","0.0","0.20634920634920634","0.07936507936507936","0.047619047619047616","0.015873015873015872","0.06349206349206349","0.01767755868218104"
"5670.0","5685.0","0.047619047619047616","0.07142857142857142","0.047619047619047616","0.09523809523809523","0.023809523809523808","0.14285714285714285","0.11904761904761904","0.09523809523809523","0.0","0.11904761904761904","0.01920394857060992"
"5686.0","5840.0","0.0","0.25","0.0","0.125","0.125","0.125","0.375","0.0","0.125","0.25","0.020517173381048602"
"5845.0","5921.0","0.08823529411764706","0.08823529411764706","0.08823529411764706","0.08823529411764706","0.029411764705882353","0.14705882352941177","0.17647058823529413","0.08823529411764706","0.0","0.08823529411764706","0.012530820580358235"
"5922.0","5933.0","0.0","0.15384615384615385","0.0","0.07692307692307693","0.0","0.07692307692307693","0.07692307692307693","0.0","0.0","0.0","0.0166354517761513"
"5934.0","5950.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09738681136713113"
"5951.0","5975.0","0.13333333333333333","0.06666666666666667","0.06666666666666667","0.06666666666666667","0.0","0.26666666666666666","0.13333333333333333","0.13333333333333333","0.06666666666666667","0.13333333333333333","0.014641112842653667"
"5975.0","5980.0","0.125","0.375","0.125","0.125","0.0","0.125","0.0","0.125","0.125","0.0","0.0124924866219258"
"5981.0","6065.0","0.12244897959183673","0.02040816326530612","0.14285714285714285","0.16326530612244897","0.02040816326530612","0.1836734693877551","0.061224489795918366","0.10204081632653061","0.02040816326530612","0.14285714285714285","0.010942281112560133"
"6066.0","6102.0","0.037037037037037035","0.07407407407407407","0.037037037037037035","0.07407407407407407","0.0","0.14814814814814814","0.0","0.1111111111111111","0.037037037037037035","0.0","0.09754820972821812"
"6273.0","6295.0","0.07142857142857142","0.07142857142857142","0.0","0.14285714285714285","0.0","0.21428571428571427","0.07142857142857142","0.14285714285714285","0.14285714285714285","0.0","0.06441837204799945"
"6296.0","6305.0","0.0","0.0","0.0","0.0","0.5","0.0","0.5","0.0","0.0","0.5","0.024179255419616002"
"6306.0","6328.0","0.041666666666666664","0.08333333333333333","0.0","0.08333333333333333","0.0","0.125","0.08333333333333333","0.08333333333333333","0.125","0.041666666666666664","0.15660841416195262"
"6329.0","6341.0","0.0","0.0","0.0","0.2857142857142857","0.0","0.14285714285714285","0.0","0.0","0.14285714285714285","0.0","0.3760532822790093"
"6342.0","6350.0","0.0","0.0","0.0","0.2857142857142857","0.0","0.2857142857142857","0.07142857142857142","0.07142857142857142","0.21428571428571427","0.07142857142857142","0.11207676052733187"
"6351.0","6443.0","0.13","0.06","0.08","0.11","0.0","0.19","0.07","0.02","0.03","0.06","0.13080406364183889"
"6444.0","6456.0","0.0","0.1111111111111111","0.0","0.05555555555555555","0.0","0.05555555555555555","0.16666666666666666","0.0","0.0","0.1111111111111111","0.021942319334306362"
"6457.0","6464.0","0.0","0.0","0.0","0.2","0.0","0.0","0.6","0.0","0.0","0.0","0.03254010026443017"
"6465.0","6530.0","0.1509433962264151","0.018867924528301886","0.03773584905660377","0.1509433962264151","0.018867924528301886","0.1509433962264151","0.03773584905660377","0.03773584905660377","0.05660377358490566","0.09433962264150944","0.2188362479666735"
"6531.0","6689.0","0.04242424242424243","0.04242424242424243","0.01818181818181818","0.04242424242424243","0.030303030303030304","0.15151515151515152","0.07272727272727272","0.07272727272727272","0.01818181818181818","0.07272727272727272","0.21687299724449424"
"6690.0","6692.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.03267273995735549"
"6693.0","6736.0","0.0","0.125","0.0","0.125","0.0","0.125","0.125","0.0","0.0","0.125","0.03980647225799628"
"6737.0","6745.0","0.0","0.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02082912942350586"
"6746.0","6775.0","0.13636363636363635","0.0","0.045454545454545456","0.09090909090909091","0.0","0.18181818181818182","0.09090909090909091","0.0","0.0","0.13636363636363635","0.03415265394147096"
"6776.0","6800.0","0.03333333333333333","0.05","0.0","0.05","0.03333333333333333","0.06666666666666667","0.11666666666666667","0.03333333333333333","0.0","0.06666666666666667","0.02094848106854118"
"6801.0","6804.0","0.07692307692307693","0.0","0.07692307692307693","0.07692307692307693","0.0","0.15384615384615385","0.07692307692307693","0.07692307692307693","0.07692307692307693","0.07692307692307693","0.035250719893655"
"6805.0","6855.0","0.12121212121212122","0.12121212121212122","0.06060606060606061","0.15151515151515152","0.09090909090909091","0.12121212121212122","0.21212121212121213","0.06060606060606061","0.12121212121212122","0.09090909090909091","0.13208163624858246"
"6857.0","6862.0","0.14285714285714285","0.0","0.14285714285714285","0.14285714285714285","0.0","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.0","0.0","0.044947288802492005"
"6891.0","6986.0","0.15789473684210525","0.05263157894736842","0.02631578947368421","0.13157894736842105","0.05263157894736842","0.17105263157894737","0.11842105263157894","0.05263157894736842","0.05263157894736842","0.14473684210526316","0.13663810425516765"
"6987.0","6992.0","0.14285714285714285","0.0","0.0","0.14285714285714285","0.0","0.2857142857142857","0.0","0.14285714285714285","0.2857142857142857","0.0","0.0345797576397016"
"7045.0","7055.0","0.05","0.0","0.0","0.05","0.05","0.15","0.05","0.05","0.0","0.05","0.029529453578386874"
"7060.0","7128.0","0.1044776119402985","0.05970149253731343","0.029850746268656716","0.14925373134328357","0.0","0.208955223880597","0.014925373134328358","0.13432835820895522","0.05970149253731343","0.11940298507462686","0.13469467745148775"
"7132.0","7155.0","0.058823529411764705","0.0","0.0","0.11764705882352941","0.0","0.11764705882352941","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.03191366022202815"
"7156.0","7162.0","0.0","0.5","0.0","0.25","0.0","0.25","0.0","0.25","0.0","0.0","0.0162851148490018"
