"Scene Start","Scene End","Anger","Anticipation","Disgust","Fear","Joy","Negative","Positive","Sadness","Surprise","Trust","Audio Level"
"1369.0","1402.0","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.0","0.07142857142857142","0.0","0.023809523809523808","0.0","0.0","silent"
"1403.0","1424.0","0.06976744186046512","0.06976744186046512","0.046511627906976744","0.06976744186046512","0.023255813953488372","0.09302325581395349","0.11627906976744186","0.0","0.0","0.023255813953488372","silent"
"1424.0","1530.0","0.10714285714285714","0.10714285714285714","0.03571428571428571","0.14285714285714285","0.03571428571428571","0.14285714285714285","0.17857142857142858","0.10714285714285714","0.0","0.10714285714285714","medium"
"1530.0","1622.0","0.1016949152542373","0.0847457627118644","0.1016949152542373","0.1694915254237288","0.05084745762711865","0.2033898305084746","0.23728813559322035","0.06779661016949153","0.06779661016949153","0.13559322033898305","silent"
"1623.0","1647.0","0.07291666666666667","0.07291666666666667","0.08333333333333333","0.14583333333333334","0.052083333333333336","0.17708333333333334","0.14583333333333334","0.07291666666666667","0.03125","0.0625","silent"
"1648.0","1864.0","0.08547008547008547","0.09401709401709402","0.05128205128205128","0.1282051282051282","0.042735042735042736","0.20512820512820512","0.1111111111111111","0.05982905982905983","0.03418803418803419","0.10256410256410256","medium"
"1865.0","1984.0","0.09090909090909091","0.10909090909090909","0.10909090909090909","0.10909090909090909","0.07272727272727272","0.2","0.18181818181818182","0.07272727272727272","0.07272727272727272","0.10909090909090909","silent"
"1985.0","1999.0","0.1111111111111111","0.0","0.0","0.0","0.0","0.2222222222222222","0.0","0.0","0.0","0.0","silent"
"2000.0","2014.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","0.0","0.0","silent"
"2015.0","2044.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","medium"
"2045.0","2066.0","0.06666666666666667","0.06666666666666667","0.13333333333333333","0.2","0.06666666666666667","0.2","0.13333333333333333","0.0","0.06666666666666667","0.13333333333333333","silent"
"2067.0","2101.0","0.06666666666666667","0.0","0.06666666666666667","0.13333333333333333","0.0","0.13333333333333333","0.06666666666666667","0.06666666666666667","0.0","0.0","silent"
"2102.0","2279.0","0.07537688442211055","0.11557788944723618","0.07537688442211055","0.18592964824120603","0.07035175879396985","0.18592964824120603","0.1507537688442211","0.05025125628140704","0.05527638190954774","0.135678391959799","medium"
"2280.0","2358.0","0.07142857142857142","0.023809523809523808","0.047619047619047616","0.11904761904761904","0.023809523809523808","0.17857142857142858","0.10714285714285714","0.03571428571428571","0.03571428571428571","0.08333333333333333","medium"
"2360.0","2365.0","0.0","0.14285714285714285","0.0","0.0","0.14285714285714285","0.0","0.14285714285714285","0.0","0.14285714285714285","0.14285714285714285","silent"
"2425.0","2429.0","0.0","0.0","0.0","0.0","0.0","0.125","0.0","0.0625","0.0","0.0","silent"
"2430.0","2496.0","0.06896551724137931","0.0","0.06896551724137931","0.034482758620689655","0.0","0.1724137931034483","0.10344827586206896","0.06896551724137931","0.0","0.034482758620689655","silent"
"2436.0","2440.0","0.1","0.0","0.0","0.1","0.0","0.1","0.0","0.0","0.0","0.1","silent"
"2497.0","2506.0","0.0","0.125","0.0","0.0","0.0","0.125","0.25","0.125","0.0","0.125","silent"
"2507.0","2539.0","0.017543859649122806","0.05263157894736842","0.017543859649122806","0.07017543859649122","0.03508771929824561","0.12280701754385964","0.10526315789473684","0.07017543859649122","0.017543859649122806","0.03508771929824561","silent"
"2540.0","2557.0","0.0","0.0","0.0","0.0","0.0","0.0","0.045454545454545456","0.0","0.0","0.0","silent"
"2558.0","2629.0","0.041666666666666664","0.041666666666666664","0.020833333333333332","0.0625","0.041666666666666664","0.10416666666666667","0.0625","0.041666666666666664","0.020833333333333332","0.0625","medium"
"2630.0","2644.0","0.14285714285714285","0.0","0.0","0.14285714285714285","0.0","0.14285714285714285","0.0","0.0","0.0","0.0","silent"
"2645.0","2864.0","0.08","0.04","0.1","0.1","0.04","0.14","0.1","0.04","0.04","0.14","loud"
"2681.0","2850.0","0.047619047619047616","0.023809523809523808","0.07142857142857142","0.07142857142857142","0.047619047619047616","0.13095238095238096","0.21428571428571427","0.11904761904761904","0.05952380952380952","0.09523809523809523","loud"
"2865.0","2882.0","0.125","0.025","0.1","0.125","0.0","0.175","0.05","0.05","0.0","0.025","medium"
"2883.0","2909.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","silent"
"2910.0","3429.0","0.07563025210084033","0.046218487394957986","0.04201680672268908","0.08403361344537816","0.012605042016806723","0.1092436974789916","0.058823529411764705","0.025210084033613446","0.02100840336134454","0.029411764705882353","loud"
"3285.0","3319.0","0.075","0.1","0.05","0.05","0.05","0.075","0.175","0.0","0.05","0.075","silent"
"3320.0","3324.0","0.0","0.0","0.0","0.5","0.0","0.5","0.5","0.0","0.5","0.0","silent"
"3325.0","3329.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.3333333333333333","0.3333333333333333","0.0","0.3333333333333333","0.0","silent"
"3330.0","3429.0","0.07575757575757576","0.07575757575757576","0.09090909090909091","0.10606060606060606","0.045454545454545456","0.15151515151515152","0.09090909090909091","0.10606060606060606","0.07575757575757576","0.06060606060606061","silent"
"3429.0","3689.0","0.125","0.0625","0.020833333333333332","0.16666666666666666","0.08333333333333333","0.22916666666666666","0.14583333333333334","0.125","0.10416666666666667","0.0625","loud"
"3490.0","3610.0","0.08536585365853659","0.13414634146341464","0.06097560975609756","0.17073170731707318","0.06097560975609756","0.21951219512195122","0.2073170731707317","0.17073170731707318","0.12195121951219512","0.04878048780487805","loud"
"3610.0","3690.0","0.10909090909090909","0.03636363636363636","0.05454545454545454","0.12727272727272726","0.07272727272727272","0.16363636363636364","0.18181818181818182","0.09090909090909091","0.01818181818181818","0.09090909090909091","medium"
"3690.0","3751.0","0.041666666666666664","0.041666666666666664","0.041666666666666664","0.0","0.08333333333333333","0.125","0.16666666666666666","0.08333333333333333","0.041666666666666664","0.125","silent"
"3785.0","3935.0","0.11842105263157894","0.1118421052631579","0.09210526315789473","0.17105263157894737","0.05263157894736842","0.17105263157894737","0.17105263157894737","0.07236842105263158","0.07894736842105263","0.10526315789473684","medium"
"3936.0","4085.0","0.06481481481481481","0.10185185185185185","0.06481481481481481","0.1111111111111111","0.07407407407407407","0.12962962962962962","0.16666666666666666","0.1111111111111111","0.06481481481481481","0.1388888888888889","medium"
"4137.0","4140.0","0.045454545454545456","0.0","0.045454545454545456","0.09090909090909091","0.0","0.09090909090909091","0.045454545454545456","0.045454545454545456","0.0","0.0","silent"
"4141.0","4360.0","0.04504504504504504","0.05855855855855856","0.04504504504504504","0.07657657657657657","0.04954954954954955","0.10810810810810811","0.11711711711711711","0.02252252252252252","0.04054054054054054","0.06756756756756757","medium"
"4365.0","4430.0","0.0847457627118644","0.06779661016949153","0.05084745762711865","0.11864406779661017","0.03389830508474576","0.1694915254237288","0.03389830508474576","0.1016949152542373","0.03389830508474576","0.05084745762711865","silent"
"4495.0","4820.0","0.07586206896551724","0.04827586206896552","0.041379310344827586","0.15172413793103448","0.027586206896551724","0.13793103448275862","0.06206896551724138","0.10344827586206896","0.013793103448275862","0.06206896551724138","loud"
"4824.0","4957.0","0.04794520547945205","0.07534246575342465","0.0273972602739726","0.0821917808219178","0.06164383561643835","0.13013698630136986","0.21232876712328766","0.0547945205479452","0.02054794520547945","0.13013698630136986","medium"
"5100.0","5236.0","0.051094890510948905","0.058394160583941604","0.0364963503649635","0.08029197080291971","0.08759124087591241","0.13138686131386862","0.145985401459854","0.051094890510948905","0.0364963503649635","0.0948905109489051","medium"
"5238.0","5274.0","0.04838709677419355","0.11290322580645161","0.04838709677419355","0.12903225806451613","0.06451612903225806","0.1774193548387097","0.08064516129032258","0.08064516129032258","0.04838709677419355","0.16129032258064516","silent"
"5280.0","5298.0","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.14285714285714285","0.0","0.09523809523809523","0.047619047619047616","0.0","0.0","0.047619047619047616","silent"
"5310.0","5580.0","0.05405405405405406","0.10135135135135136","0.04054054054054054","0.0945945945945946","0.07432432432432433","0.12837837837837837","0.12837837837837837","0.0945945945945946","0.05405405405405406","0.08783783783783784","medium"
"5585.0","5598.0","0.0","0.05555555555555555","0.0","0.05555555555555555","0.16666666666666666","0.05555555555555555","0.16666666666666666","0.05555555555555555","0.05555555555555555","0.1111111111111111","silent"
"5600.0","5673.0","0.06837606837606838","0.05128205128205128","0.07692307692307693","0.1794871794871795","0.042735042735042736","0.2905982905982906","0.08547008547008547","0.1282051282051282","0.06837606837606838","0.05982905982905983","loud"
"5675.0","5810.0","0.08943089430894309","0.08943089430894309","0.06504065040650407","0.10569105691056911","0.06504065040650407","0.22764227642276422","0.0975609756097561","0.14634146341463414","0.016260162601626018","0.08943089430894309","loud"
"5983.0","6010.0","0.06896551724137931","0.034482758620689655","0.10344827586206896","0.13793103448275862","0.0","0.2413793103448276","0.0","0.10344827586206896","0.034482758620689655","0.034482758620689655","medium"
"6033.0","6093.0","0.038461538461538464","0.07692307692307693","0.07692307692307693","0.15384615384615385","0.038461538461538464","0.15384615384615385","0.07692307692307693","0.11538461538461539","0.07692307692307693","0.11538461538461539","medium"
"6148.0","6210.0","0.0","0.05714285714285714","0.0","0.02857142857142857","0.05714285714285714","0.02857142857142857","0.11428571428571428","0.02857142857142857","0.0","0.02857142857142857","loud"
"155.0","198.0","0.1509433962264151","0.09433962264150944","0.018867924528301886","0.22641509433962265","0.018867924528301886","0.22641509433962265","0.11320754716981132","0.11320754716981132","0.07547169811320754","0.03773584905660377","silent"
"199.0","206.0","0.23076923076923078","0.07692307692307693","0.0","0.3076923076923077","0.0","0.23076923076923078","0.07692307692307693","0.07692307692307693","0.0","0.0","medium"
"207.0","270.0","0.24242424242424243","0.06060606060606061","0.09090909090909091","0.24242424242424243","0.030303030303030304","0.36363636363636365","0.06060606060606061","0.06060606060606061","0.21212121212121213","0.030303030303030304","loud"
"274.0","292.0","0.14814814814814814","0.037037037037037035","0.07407407407407407","0.2222222222222222","0.037037037037037035","0.25925925925925924","0.18518518518518517","0.1111111111111111","0.037037037037037035","0.07407407407407407","silent"
"293.0","294.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","silent"
"297.0","332.0","0.030303030303030304","0.06060606060606061","0.0","0.09090909090909091","0.12121212121212122","0.18181818181818182","0.21212121212121213","0.030303030303030304","0.06060606060606061","0.09090909090909091","silent"
"341.0","372.0","0.20454545454545456","0.13636363636363635","0.11363636363636363","0.1590909090909091","0.06818181818181818","0.25","0.3409090909090909","0.1590909090909091","0.022727272727272728","0.2727272727272727","medium"
"373.0","394.0","0.13333333333333333","0.16666666666666666","0.1","0.13333333333333333","0.1","0.26666666666666666","0.2","0.06666666666666667","0.06666666666666667","0.2","medium"
"395.0","422.0","0.0","0.05128205128205128","0.05128205128205128","0.10256410256410256","0.05128205128205128","0.23076923076923078","0.1282051282051282","0.05128205128205128","0.05128205128205128","0.1282051282051282","silent"
"427.0","432.0","0.14285714285714285","0.0","0.0","0.2857142857142857","0.0","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.0","0.0","silent"
"433.0","441.0","0.18181818181818182","0.0","0.18181818181818182","0.09090909090909091","0.09090909090909091","0.18181818181818182","0.09090909090909091","0.18181818181818182","0.0","0.09090909090909091","silent"
"449.0","528.0","0.0989010989010989","0.08791208791208792","0.07692307692307693","0.13186813186813187","0.01098901098901099","0.21978021978021978","0.17582417582417584","0.07692307692307693","0.03296703296703297","0.18681318681318682","medium"
"529.0","534.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","silent"
"535.0","628.0","0.09090909090909091","0.05454545454545454","0.07272727272727272","0.12727272727272726","0.0","0.2727272727272727","0.09090909090909091","0.12727272727272726","0.05454545454545454","0.0","silent"
"629.0","680.0","0.17857142857142858","0.10714285714285714","0.07142857142857142","0.10714285714285714","0.03571428571428571","0.32142857142857145","0.07142857142857142","0.14285714285714285","0.0","0.03571428571428571","silent"
"681.0","775.0","0.03508771929824561","0.05263157894736842","0.017543859649122806","0.10526315789473684","0.03508771929824561","0.10526315789473684","0.12280701754385964","0.03508771929824561","0.03508771929824561","0.08771929824561403","silent"
"776.0","836.0","0.0","0.0","0.041666666666666664","0.08333333333333333","0.0","0.16666666666666666","0.041666666666666664","0.0","0.0","0.041666666666666664","silent"
"840.0","885.0","0.05263157894736842","0.0","0.05263157894736842","0.05263157894736842","0.05263157894736842","0.15789473684210525","0.10526315789473684","0.10526315789473684","0.0","0.0","silent"
"887.0","900.0","0.0","0.2","0.0","0.06666666666666667","0.06666666666666667","0.2","0.06666666666666667","0.13333333333333333","0.0","0.13333333333333333","silent"
"901.0","909.0","0.0","0.2857142857142857","0.0","0.0","0.14285714285714285","0.0","0.2857142857142857","0.0","0.14285714285714285","0.14285714285714285","silent"
"910.0","940.0","0.0","0.0625","0.0","0.0625","0.0","0.125","0.125","0.0625","0.0","0.125","silent"
"941.0","950.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","silent"
"941.0","991.0","0.12121212121212122","0.06060606060606061","0.0","0.15151515151515152","0.030303030303030304","0.24242424242424243","0.030303030303030304","0.06060606060606061","0.06060606060606061","0.030303030303030304","silent"
"993.0","1177.0","0.03816793893129771","0.030534351145038167","0.04580152671755725","0.022900763358778626","0.022900763358778626","0.13740458015267176","0.1984732824427481","0.03816793893129771","0.0","0.10687022900763359","silent"
"1180.0","1412.0","0.04329004329004329","0.11255411255411256","0.03896103896103896","0.06926406926406926","0.09523809523809523","0.12121212121212122","0.24675324675324675","0.06493506493506493","0.07792207792207792","0.15151515151515152","silent"
"1413.0","1532.0","0.042105263157894736","0.11578947368421053","0.0","0.031578947368421054","0.09473684210526316","0.09473684210526316","0.22105263157894736","0.042105263157894736","0.010526315789473684","0.15789473684210525","medium"
"1533.0","1568.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.1111111111111111","0.1111111111111111","0.1111111111111111","0.0","0.0","medium"
"1570.0","1594.0","0.08333333333333333","0.0","0.0","0.125","0.0","0.2916666666666667","0.125","0.041666666666666664","0.041666666666666664","0.041666666666666664","medium"
"1595.0","1630.0","0.03225806451612903","0.0967741935483871","0.03225806451612903","0.12903225806451613","0.0","0.2903225806451613","0.16129032258064516","0.06451612903225806","0.03225806451612903","0.06451612903225806","medium"
"1634.0","1647.0","0.1","0.1","0.0","0.1","0.1","0.1","0.1","0.1","0.0","0.1","silent"
"1648.0","1664.0","0.125","0.1875","0.1875","0.0625","0.125","0.1875","0.3125","0.0625","0.0625","0.25","silent"
"1665.0","1673.0","0.05","0.05","0.0","0.0","0.0","0.25","0.1","0.05","0.0","0.05","silent"
"1674.0","1681.0","0.2222222222222222","0.07407407407407407","0.18518518518518517","0.25925925925925924","0.037037037037037035","0.3333333333333333","0.18518518518518517","0.07407407407407407","0.037037037037037035","0.07407407407407407","silent"
"1682.0","1692.0","0.0","0.07142857142857142","0.0","0.0","0.0","0.14285714285714285","0.14285714285714285","0.0","0.0","0.0","silent"
"1693.0","1724.0","0.10810810810810811","0.10810810810810811","0.05405405405405406","0.13513513513513514","0.02702702702702703","0.2702702702702703","0.24324324324324326","0.10810810810810811","0.10810810810810811","0.16216216216216217","silent"
"1750.0","1924.0","0.025974025974025976","0.11688311688311688","0.06493506493506493","0.07792207792207792","0.05194805194805195","0.18181818181818182","0.16883116883116883","0.06493506493506493","0.05194805194805195","0.03896103896103896","silent"
"1925.0","1953.0","0.06818181818181818","0.06818181818181818","0.06818181818181818","0.11363636363636363","0.045454545454545456","0.22727272727272727","0.1590909090909091","0.09090909090909091","0.022727272727272728","0.09090909090909091","silent"
"1954.0","2212.0","0.09937888198757763","0.09937888198757763","0.031055900621118012","0.11801242236024845","0.11180124223602485","0.16149068322981366","0.21739130434782608","0.07453416149068323","0.043478260869565216","0.17391304347826086","medium"
"2213.0","2220.0","0.5","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.16666666666666666","0.5","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.16666666666666666","silent"
"2221.0","2344.0","0.13178294573643412","0.08527131782945736","0.06976744186046512","0.13953488372093023","0.03875968992248062","0.24806201550387597","0.17829457364341086","0.07751937984496124","0.03875968992248062","0.20155038759689922","medium"
"2346.0","2404.0","0.09375","0.03125","0.09375","0.25","0.0","0.25","0.15625","0.0625","0.09375","0.0625","medium"
"2405.0","2410.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","silent"
"2411.0","2453.0","0.15","0.0","0.15","0.2","0.0","0.3","0.15","0.05","0.1","0.15","silent"
"2455.0","2459.0","0.2","0.4","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","silent"
"2460.0","2501.0","0.15","0.1","0.075","0.175","0.025","0.2","0.125","0.075","0.05","0.075","silent"
"2502.0","2546.0","0.09090909090909091","0.0","0.0","0.09090909090909091","0.0","0.09090909090909091","0.09090909090909091","0.0","0.0","0.09090909090909091","silent"
"2547.0","2567.0","0.05","0.05","0.15","0.1","0.05","0.35","0.25","0.1","0.05","0.15","silent"
"2600.0","2639.0","0.0","0.11764705882352941","0.0","0.058823529411764705","0.0","0.058823529411764705","0.0","0.0","0.0","0.0","silent"
"2648.0","2689.0","0.13043478260869565","0.17391304347826086","0.08695652173913043","0.17391304347826086","0.08695652173913043","0.13043478260869565","0.2608695652173913","0.0","0.0","0.17391304347826086","silent"
"2690.0","2853.0","0.10555555555555556","0.07222222222222222","0.13333333333333333","0.19444444444444445","0.044444444444444446","0.2611111111111111","0.16111111111111112","0.06666666666666667","0.06666666666666667","0.07777777777777778","medium"
"2855.0","2860.0","0.0","0.0","0.2","0.2","0.0","0.2","0.0","0.0","0.0","0.0","silent"
"2861.0","2992.0","0.012345679012345678","0.13580246913580246","0.024691358024691357","0.04938271604938271","0.06172839506172839","0.1111111111111111","0.16049382716049382","0.04938271604938271","0.037037037037037035","0.09876543209876543","silent"
"2993.0","2997.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","silent"
"2998.0","3072.0","0.109375","0.140625","0.109375","0.15625","0.09375","0.265625","0.140625","0.0625","0.09375","0.125","loud"
"3073.0","3077.0","0.25","0.5","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","silent"
"3078.0","3101.0","0.08333333333333333","0.08333333333333333","0.0","0.0","0.0","0.041666666666666664","0.25","0.041666666666666664","0.0","0.041666666666666664","medium"
"3103.0","3135.0","0.030303030303030304","0.030303030303030304","0.030303030303030304","0.09090909090909091","0.0","0.09090909090909091","0.09090909090909091","0.030303030303030304","0.0","0.0","loud"
"3139.0","3160.0","0.03333333333333333","0.03333333333333333","0.06666666666666667","0.06666666666666667","0.0","0.23333333333333334","0.13333333333333333","0.06666666666666667","0.03333333333333333","0.03333333333333333","silent"
"3161.0","3251.0","0.09210526315789473","0.11842105263157894","0.15789473684210525","0.11842105263157894","0.06578947368421052","0.18421052631578946","0.18421052631578946","0.06578947368421052","0.06578947368421052","0.07894736842105263","medium"
"3252.0","3271.0","0.0","0.09090909090909091","0.09090909090909091","0.09090909090909091","0.0","0.18181818181818182","0.0","0.0","0.0","0.0","loud"
"3273.0","3295.0","0.02631578947368421","0.02631578947368421","0.02631578947368421","0.05263157894736842","0.02631578947368421","0.10526315789473684","0.05263157894736842","0.0","0.0","0.02631578947368421","silent"
"3297.0","3299.0","0.3333333333333333","0.0","0.0","0.3333333333333333","0.3333333333333333","0.0","0.6666666666666666","0.0","0.0","0.6666666666666666","silent"
"3300.0","3302.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.2","silent"
"3303.0","3316.0","0.0","0.0","0.18181818181818182","0.18181818181818182","0.0","0.18181818181818182","0.0","0.0","0.0","0.0","silent"
"3305.0","3371.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","silent"
"3317.0","3328.0","0.08","0.08","0.04","0.12","0.0","0.16","0.04","0.04","0.04","0.04","silent"
"3329.0","3336.0","0.2","0.0","0.2","0.4","0.0","0.4","0.0","0.4","0.0","0.0","silent"
"3337.0","3343.0","0.0","0.0","0.09090909090909091","0.09090909090909091","0.0","0.18181818181818182","0.2727272727272727","0.0","0.09090909090909091","0.09090909090909091","silent"
"3344.0","3304.0","0.0","0.13333333333333333","0.0","0.0","0.06666666666666667","0.0","0.13333333333333333","0.0","0.0","0.0","silent"
"3372.0","3383.0","0.05","0.2","0.05","0.1","0.1","0.1","0.1","0.05","0.1","0.05","silent"
"3385.0","3389.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","silent"
"3390.0","3419.0","0.08695652173913043","0.13043478260869565","0.043478260869565216","0.08695652173913043","0.10869565217391304","0.15217391304347827","0.21739130434782608","0.06521739130434782","0.043478260869565216","0.06521739130434782","silent"
"3420.0","3425.0","0.5","1.0","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","medium"
"3426.0","3533.0","0.0967741935483871","0.12903225806451613","0.03225806451612903","0.12903225806451613","0.08602150537634409","0.17204301075268819","0.23655913978494625","0.053763440860215055","0.053763440860215055","0.24731182795698925","medium"
"3534.0","3552.0","0.034482758620689655","0.0","0.0","0.034482758620689655","0.10344827586206896","0.06896551724137931","0.20689655172413793","0.034482758620689655","0.0","0.10344827586206896","medium"
"3553.0","3763.0","0.0966183574879227","0.06280193236714976","0.033816425120772944","0.09178743961352658","0.057971014492753624","0.178743961352657","0.11594202898550725","0.043478260869565216","0.0966183574879227","0.06280193236714976","medium"
"3764.0","3790.0","0.23809523809523808","0.09523809523809523","0.2857142857142857","0.23809523809523808","0.047619047619047616","0.3333333333333333","0.2857142857142857","0.23809523809523808","0.047619047619047616","0.2857142857142857","silent"
"3794.0","3836.0","0.058823529411764705","0.07352941176470588","0.029411764705882353","0.1323529411764706","0.014705882352941176","0.14705882352941177","0.029411764705882353","0.058823529411764705","0.058823529411764705","0.014705882352941176","silent"
"3839.0","3846.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.16666666666666666","0.0","0.0","0.0","silent"
"3851.0","3860.0","0.0625","0.125","0.0","0.0","0.0","0.0625","0.0625","0.0625","0.0","0.0625","silent"
"3863.0","3920.0","0.14634146341463414","0.04878048780487805","0.04878048780487805","0.07317073170731707","0.07317073170731707","0.21951219512195122","0.14634146341463414","0.04878048780487805","0.024390243902439025","0.07317073170731707","silent"
"3922.0","3930.0","0.11764705882352941","0.0","0.0","0.11764705882352941","0.0","0.29411764705882354","0.11764705882352941","0.11764705882352941","0.0","0.0","silent"
"3931.0","3944.0","0.0","0.0","0.0","0.08333333333333333","0.0","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.0","0.08333333333333333","silent"
"3945.0","3954.0","0.07692307692307693","0.23076923076923078","0.07692307692307693","0.07692307692307693","0.07692307692307693","0.07692307692307693","0.38461538461538464","0.07692307692307693","0.07692307692307693","0.23076923076923078","silent"
"3955.0","3960.0","0.0","0.3333333333333333","0.0","0.1111111111111111","0.1111111111111111","0.0","0.2222222222222222","0.0","0.0","0.1111111111111111","silent"
"3961.0","3975.0","0.09090909090909091","0.18181818181818182","0.09090909090909091","0.18181818181818182","0.0","0.18181818181818182","0.2727272727272727","0.0","0.0","0.18181818181818182","silent"
"3976.0","4018.0","0.05263157894736842","0.18421052631578946","0.0","0.07894736842105263","0.0","0.10526315789473684","0.23684210526315788","0.02631578947368421","0.02631578947368421","0.21052631578947367","silent"
"4019.0","4059.0","0.0625","0.0625","0.21875","0.0","0.09375","0.375","0.1875","0.0625","0.15625","0.0625","medium"
"4060.0","4102.0","0.0","0.23809523809523808","0.0","0.047619047619047616","0.0","0.047619047619047616","0.14285714285714285","0.0","0.0","0.047619047619047616","loud"
"4103.0","4352.0","0.06666666666666667","0.12307692307692308","0.046153846153846156","0.14358974358974358","0.06666666666666667","0.18461538461538463","0.2205128205128205","0.08205128205128205","0.05641025641025641","0.12307692307692308","loud"
"4209.0","4936.0","0.11428571428571428","0.10476190476190476","0.17142857142857143","0.14285714285714285","0.047619047619047616","0.3142857142857143","0.08571428571428572","0.10476190476190476","0.08571428571428572","0.08571428571428572","medium"
"4353.0","4412.0","0.0","0.1111111111111111","0.07407407407407407","0.1111111111111111","0.037037037037037035","0.1111111111111111","0.1111111111111111","0.0","0.037037037037037035","0.037037037037037035","loud"
"4413.0","4434.0","0.0","0.0","0.0","0.0","0.0","0.10526315789473684","0.10526315789473684","0.0","0.05263157894736842","0.05263157894736842","loud"
"4435.0","4445.0","0.0","0.0","0.0","0.0625","0.0","0.0","0.125","0.0","0.0","0.0625","medium"
