Start,End,Valence,Arousal,Dominance,AudioLevel
"1413.0","1532.0","5.85129770992","3.89786259542","5.60694656489","silent"
"1533.0","1568.0","5.30125","3.77","5.22875","medium"
"1570.0","1594.0","5.34333333333","3.95958333333","5.24541666667","silent"
"1595.0","1630.0","5.60133333333","3.95644444444","5.32066666667","silent"
"1634.0","1647.0","6.04545454545","4.01272727273","5.63181818182","silent"
"1648.0","1664.0","5.86434782609","3.97869565217","5.4952173913","silent"
"1665.0","1673.0","5.22783783784","3.99378378378","5.51756756757","silent"
"1674.0","1681.0","5.27210526316","4.10736842105","5.39815789474","silent"
"1682.0","1692.0","5.62875","4.303125","5.075","silent"
"1693.0","1724.0","5.6","4.15534482759","5.49637931034","silent"
"1750.0","1924.0","5.63095238095","3.89895238095","5.36638095238","silent"
"1925.0","1953.0","5.6885106383","3.87","5.45127659574","silent"
"1954.0","2212.0","5.5838028169","4.17014084507","5.4923943662","silent"
"2213.0","2220.0","4.20333333333","5.10333333333","4.645","silent"
"2221.0","2344.0","5.14149068323","4.12080745342","5.39453416149","medium"
"2346.0","2404.0","5.37923076923","4.08","5.28051282051","silent"
"2405.0","2410.0","3.0","4.13","3.895","silent"
"2411.0","2453.0","5.66111111111","4.16444444444","5.40722222222","silent"
"2455.0","2459.0","4.858","4.82","5.124","silent"
"2460.0","2501.0","5.34023809524","4.27261904762","5.44619047619","silent"
"2502.0","2546.0","5.83529411765","4.26","5.52470588235","silent"
"2547.0","2567.0","4.85681818182","3.98772727273","5.22227272727","silent"
"2600.0","2639.0","5.63828571429","3.99485714286","5.55942857143","silent"
"2648.0","2689.0","5.48581395349","4.05325581395","5.57558139535","silent"
"2690.0","2853.0","5.28456221198","4.31059907834","5.33695852535","silent"
"2855.0","2860.0","6.02083333333","3.89416666667","5.54666666667","silent"
"2861.0","2992.0","5.74243478261","4.09252173913","5.54313043478","silent"
"2993.0","2997.0","5.555","3.6625","5.7325","silent"
"2998.0","3072.0","5.34974683544","4.41708860759","5.31126582278","medium"
"3073.0","3077.0","5.035","4.6525","5.11","medium"
"3078.0","3101.0","5.62054054054","4.01243243243","5.69243243243","medium"
"3103.0","3135.0","5.32904761905","3.88785714286","5.55547619048","loud"
"3139.0","3160.0","5.33529411765","4.17088235294","5.32647058824","silent"
"3161.0","3251.0","5.67163636364","4.00936363636","5.53127272727","silent"
"3252.0","3271.0","5.66545454545","3.79","5.19818181818","loud"
"3273.0","3295.0","5.57045454545","4.00363636364","5.47181818182","silent"
"3297.0","3299.0","6.165","4.68","5.925","silent"
"3300.0","3302.0","5.332","4.456","5.254","silent"
"3303.0","3316.0","5.59636363636","4.26181818182","5.62","silent"
"3305.0","3371.0","5.60428571429","4.28714285714","5.31285714286","silent"
"3317.0","3328.0","5.46346153846","4.37038461538","5.42538461538","silent"
"3329.0","3336.0","5.57166666667","4.505","5.19","silent"
"3337.0","3343.0","5.60769230769","4.03461538462","5.53384615385","silent"
"3344.0","3304.0","6.001","4.1215","5.768","silent"
"3372.0","3383.0","5.95517241379","4.11655172414","5.72","silent"
"3385.0","3389.0","4.41","5.36","4.68","silent"
"3390.0","3419.0","5.9206122449","4.58693877551","5.62081632653","silent"
"3420.0","3425.0","4.68","5.515","4.62","medium"
"3426.0","3533.0","5.56379310345","4.12534482759","5.62818965517","medium"
"3534.0","3552.0","5.45692307692","3.66","5.54576923077","silent"
"3553.0","3763.0","5.69784232365","4.03074688797","5.54734439834","silent"
"3764.0","3790.0","4.90444444444","4.29444444444","5.01111111111","silent"
"3794.0","3836.0","5.30855263158","4.29421052632","5.38092105263","silent"
"3839.0","3846.0","5.68","4.13769230769","5.75153846154","silent"
"3851.0","3860.0","5.2585","3.9505","5.3715","silent"
"3863.0","3920.0","5.78383333333","3.95266666667","5.61033333333","silent"
"3922.0","3930.0","5.35631578947","4.62421052632","5.23368421053","silent"
"3931.0","3944.0","5.34625","4.143125","5.3375","silent"
"3945.0","3954.0","5.51","3.76785714286","5.38928571429","silent"
"3955.0","3960.0","5.34454545455","3.79","5.56","silent"
"3961.0","3975.0","5.74133333333","3.58933333333","5.57066666667","silent"
"3976.0","4018.0","5.60717391304","3.95586956522","5.56586956522","silent"
"4019.0","4059.0","5.18764705882","4.05","5.13529411765","silent"
"4060.0","4102.0","5.80269230769","3.95461538462","5.49461538462","medium"
"4103.0","4352.0","5.57701438849","4.10902877698","5.6431294964","medium"
"4209.0","4936.0","5.19224","4.08856","5.42888","medium"
"4353.0","4412.0","5.6975","3.89321428571","5.58857142857","medium"
"4413.0","4434.0","5.46347826087","3.91173913043","5.23","loud"
"4435.0","4445.0","5.660625","3.935","5.92","medium"
"4446.0","4556.0","5.30153846154","4.06989010989","5.31120879121","silent"
"4557.0","4582.0","5.86090909091","4.30727272727","5.60227272727","medium"
"4583.0","4629.0","5.20355555556","4.25222222222","5.16911111111","medium"
"4634.0","4673.0","5.3248","4.0524","5.3126","silent"
"4675.0","4686.0","5.592","3.621","5.4445","silent"
"4687.0","4748.0","5.55955882353","4.26602941176","5.54176470588","medium"
"4937.0","4986.0","5.4380952381","4.01365079365","5.48238095238","medium"
"4987.0","5009.0","5.18363636364","3.59045454545","5.38545454545","medium"
"5010.0","5018.0","5.398125","4.155625","5.260625","loud"
"5019.0","5029.0","5.55","4.224","5.438","silent"
"5030.0","5041.0","6.474","3.934","6.096","silent"
"5042.0","5047.0","5.102","3.894","5.256","medium"
"5048.0","5053.0","5.856","3.602","5.49","silent"
"5060.0","5065.0","4.906","3.504","5.598","silent"
"5066.0","5071.0","4.095","3.6525","5.1425","silent"
"5072.0","5089.0","4.83294117647","4.47117647059","5.31764705882","loud"
"5090.0","5096.0","5.87722222222","4.29666666667","5.66333333333","medium"
"5101.0","5143.0","5.57925925926","3.92","5.26740740741","loud"
"5145.0","5123.0","5.3727027027","3.95391891892","5.44756756757","loud"
"5221.0","5254.0","5.68458333333","3.85847222222","5.57416666667","loud"
"5255.0","5263.0","5.02","4.29590909091","4.95772727273","loudest"
"5264.0","5270.0","5.76533333333","4.68","5.48666666667","medium"
"5271.0","5276.0","5.08125","4.86125","5.36125","silent"
"5277.0","5358.0","5.23232","4.26472","5.224","silent"
"5364.0","5372.0","5.01071428571","3.95357142857","5.49928571429","silent"
"5373.0","5381.0","5.82375","4.23375","6.0275","silent"
"5382.0","5395.0","5.50692307692","4.17307692308","5.25961538462","silent"
"5396.0","5489.0","5.39068493151","4.1404109589","5.43534246575","silent"
"5490.0","5504.0","5.7668","4.064","5.6368","silent"
"5505.0","5521.0","5.4","4.41","5.45272727273","silent"
"5522.0","5527.0","5.41333333333","4.33166666667","5.435","silent"
"5528.0","5577.0","5.249375","4.257125","5.368625","silent"
"5578.0","5587.0","5.50526315789","4.08","5.49473684211","silent"
"5605.0","5617.0","5.3","3.73","5.7","silent"
"5618.0","5623.0","4.68142857143","4.20571428571","5.16285714286","silent"
"5628.0","5642.0","6.135","3.95083333333","5.68333333333","silent"
"5643.0","5644.0","4.5925","4.47","4.945","silent"
"5645.0","5647.0","5.53","4.9","5.61","silent"
"5648.0","5650.0","5.70888888889","4.06777777778","5.64444444444","silent"
"5651.0","5660.0","5.63857142857","4.61714285714","5.28285714286","silent"
"5664.0","5665.0","6.02333333333","4.28333333333","5.59166666667","silent"
"5667.0","5669.0","5.71333333333","4.505","6.03666666667","silent"
"5670.0","5674.0","4.37333333333","3.91","4.65333333333","silent"
"5676.0","5740.0","5.7","3.145","4.93","silent"
"5697.0","5700.0","5.0475","4.11","4.8575","silent"
"5701.0","5712.0","5.07333333333","4.52619047619","5.17952380952","silent"
"5720.0","5727.0","5.00625","4.49625","5.65625","silent"
"5729.0","5735.0","5.69058823529","4.69705882353","5.67647058824","silent"
"5745.0","5750.0","5.71526315789","4.41473684211","5.85684210526","medium"
"5751.0","5755.0","4.33111111111","5.30666666667","4.67777777778","medium"
"5763.0","5775.0","5.51125","4.7925","5.57625","silent"
"5776.0","5780.0","5.66444444444","3.73222222222","5.87444444444","loud"
"5783.0","5799.0","5.57588235294","4.15176470588","5.52","medium"
"5800.0","5886.0","5.93197368421","4.24328947368","5.65355263158","loud"
"5891.0","5902.0","5.49142857143","3.92285714286","5.38142857143","loud"
"5903.0","5906.0","5.19","3.825","4.79","medium"
"5906.0","5910.0","5.381","4.775","5.543","medium"
"5911.0","5916.0","5.665","4.38375","5.251875","loud"
"5920.0","5950.0","5.46578947368","4.09921052632","5.52710526316","medium"
"5962.0","5970.0","5.9325","3.98083333333","5.83666666667","medium"
"5977.0","6060.0","5.36734513274","4.12345132743","5.45663716814","loud"
"6065.0","6083.0","5.67714285714","3.87392857143","5.75392857143","medium"
"6085.0","6093.0","5.74807692308","4.27987179487","5.62705128205","medium"
"6163.0","6302.0","5.8244375","4.1224375","5.7186875","loud"
"6303.0","6307.0","5.10608695652","3.98086956522","5.05782608696","medium"
"6308.0","6320.0","5.35481481481","4.29296296296","5.45222222222","loud"
"6321.0","6330.0","5.57692307692","4.13692307692","5.17692307692","loudest"
"6331.0","6333.0","5.29571428571","4.54857142857","5.62571428571","loud"
"6333.0","6335.0","5.3225","4.02","5.19","silent"
"6334.0","6336.0","5.23444444444","4.63888888889","5.58333333333","medium"
"6337.0","6339.0","5.332","4.23","5.378","medium"
"6339.0","6341.0","5.985","4.175","5.125","loud"
"6342.0","6344.0","5.422","4.148","5.39","silent"
"6344.0","6346.0","5.432","3.876","5.668","silent"
"6347.0","6349.0","4.04","4.46666666667","4.07333333333","medium"
"6349.0","6351.0","5.205","4.34166666667","4.745","medium"
"6352.0","6354.0","5.75666666667","3.83","5.42666666667","medium"
"6354.0","6356.0","6.05","4.86","5.67","medium"
"6357.0","6359.0","5.39","4.4","5.38","medium"
"6359.0","6361.0","5.575","3.74","5.405","silent"
"6362.0","6364.0","5.53636363636","3.89909090909","5.37772727273","medium"
"6364.0","6366.0","5.57384615385","4.42615384615","5.32846153846","medium"
"6367.0","6369.0","4.93666666667","6.63","5.37333333333","medium"
"6369.0","6371.0","5.59047619048","4.33619047619","5.0980952381","medium"
"6372.0","6374.0","5.964","4.985","5.781","medium"
"6374.0","6376.0","5.335","4.2675","5.348125","silent"
"6377.0","6379.0","5.4525","4.16416666667","5.12166666667","silent"
"6379.0","6381.0","5.14916666667","4.79833333333","5.19916666667","medium"
"6382.0","6384.0","5.21769230769","4.70923076923","5.35769230769","medium"
"6384.0","6386.0","5.088","4.16666666667","5.062","medium"
"6387.0","6389.0","4.99333333333","4.69","4.8","medium"
"6389.0","6391.0","4.64","5.09333333333","5.51333333333","loudest"
"6392.0","6394.0","4.468","4.866","4.97","silent"
"6394.0","6396.0","4.2425","5.245","4.7","silent"
"6397.0","6399.0","4.85363636364","4.74909090909","5.02090909091","silent"
"6399.0","6401.0","4.54","4.855","4.65375","silent"
"6402.0","6404.0","5.189","4.351","5.164","silent"
"6404.0","6406.0","4.925","5.035","5.015","silent"
"6407.0","6409.0","7.32","5.0","7.16","medium"
"6409.0","6411.0","5.56333333333","4.05666666667","5.35166666667","medium"
"6412.0","6414.0","4.992","4.452","5.154","medium"
"6414.0","6427.0","5.11904761905","3.81142857143","5.13904761905","medium"
"6416.0","6429.0","5.22652173913","4.53304347826","5.38652173913","loud"
"6419.0","6432.0","5.54571428571","4.00714285714","5.24","loud"
"6430.0","6436.0","5.3225","4.4125","5.40083333333","medium"
"6432.0","6438.0","5.32","3.6575","5.0825","loud"
"6435.0","6441.0","5.10454545455","4.81272727273","4.71090909091","medium"
"6437.0","6443.0","5.73153846154","4.53846153846","5.42692307692","medium"
"6440.0","6446.0","5.25166666667","4.28666666667","5.02666666667","loud"
"6442.0","6448.0","4.61555555556","5.34555555556","4.93666666667","loudest"
"6445.0","6451.0","4.88333333333","4.50666666667","4.80888888889","loud"
"6447.0","6453.0","5.401","3.989","5.31","loud"
"6472.0","6478.0","5.69133333333","3.92133333333","5.31933333333","medium"
"6474.0","6480.0","5.20875","3.845","5.44125","silent"
"6477.0","6483.0","5.67529411765","4.15352941176","5.47411764706","silent"
"6479.0","6485.0","5.09263157895","4.09526315789","5.09263157895","silent"
"6482.0","6488.0","5.18625","4.20375","5.26125","silent"
"6484.0","6490.0","5.93666666667","3.31333333333","6.03666666667","silent"
"6487.0","6493.0","5.55857142857","3.82142857143","5.36142857143","silent"
"6489.0","6495.0","5.17","4.21","5.76","silent"
"6492.0","6498.0","4.86636363636","4.25818181818","5.08545454545","silent"
"6494.0","6500.0","5.188","3.928","5.694","silent"
"6497.0","6503.0","5.65857142857","3.86285714286","5.58142857143","silent"
"6499.0","6505.0","5.01428571429","4.34142857143","5.18428571429","silent"
"6502.0","6508.0","4.86","4.27","4.9675","silent"
"6504.0","6510.0","4.88","4.30111111111","5.10888888889","silent"
"6507.0","6513.0","5.48944444444","3.86277777778","5.52833333333","silent"
"6509.0","6515.0","5.17","3.84","5.9725","silent"
"6512.0","6518.0","5.25833333333","4.40166666667","5.305","silent"
"6514.0","6520.0","5.76","4.23333333333","5.94333333333","silent"
"6517.0","6523.0","5.33111111111","4.69777777778","5.67555555556","silent"
"6519.0","6525.0","4.715","4.795","5.04","silent"
"6522.0","6528.0","5.33818181818","4.09272727273","5.40818181818","silent"
"6524.0","6530.0","5.29666666667","4.1","5.49333333333","medium"
"6527.0","6533.0","5.17214285714","4.205","5.235","medium"
"6529.0","6535.0","5.0","4.61166666667","5.39333333333","medium"
"6532.0","6538.0","5.17444444444","4.61222222222","5.23111111111","medium"
"6534.0","6540.0","4.7","4.75666666667","4.76","medium"
"6537.0","6543.0","5.71","4.48","5.685","medium"
"6539.0","6545.0","5.4125","3.9725","5.305","medium"
"6542.0","6548.0","4.74","3.24","5.04","medium"
"6544.0","6550.0","4.595","3.87","4.745","silent"
"6547.0","6553.0","5.23","4.62222222222","5.77666666667","medium"
"6549.0","6555.0","5.70333333333","3.74222222222","5.65","medium"
"6552.0","6558.0","6.36666666667","3.90333333333","5.8","silent"
"6554.0","6560.0","5.24785714286","4.35785714286","5.53428571429","silent"
"6557.0","6563.0","5.603","5.203","5.202","silent"
"6559.0","6565.0","5.61142857143","4.43142857143","5.11285714286","silent"
"6562.0","6568.0","5.63375","4.34125","5.35375","silent"
"6564.0","6570.0","5.30333333333","4.25111111111","5.19222222222","silent"
"6567.0","6573.0","4.93777777778","4.47666666667","5.10555555556","silent"
"6569.0","6575.0","5.275","3.89166666667","5.70666666667","silent"
"6574.0","6580.0","5.48071428571","4.14428571429","5.19571428571","silent"
"6577.0","6583.0","5.17909090909","4.66181818182","5.23909090909","silent"
"6579.0","6585.0","5.55727272727","4.51363636364","5.62090909091","silent"
"6582.0","6588.0","5.04555555556","4.14777777778","5.08111111111","silent"
"6584.0","6590.0","4.776","4.704","5.066","silent"
"6587.0","6593.0","6.1925","4.33","6.075","silent"
"6589.0","6595.0","5.60523809524","4.25666666667","5.70047619048","silent"
"6592.0","6598.0","5.63","4.228","5.348","medium"
"6594.0","6600.0","6.077","4.46","6.066","silent"
"6597.0","6603.0","5.51045454545","4.26","5.48636363636","medium"
"6599.0","6605.0","5.49","4.35666666667","5.37166666667","medium"
"6602.0","6608.0","5.63","3.27","5.1","medium"
"6604.0","6610.0","5.41727272727","4.01909090909","5.22727272727","medium"
"6607.0","6613.0","5.24857142857","4.45857142857","5.48285714286","medium"
"15.0","40.0","5.94567567568","3.74756756757","5.72783783784","silent"
"41.0","60.0","5.30142857143","3.91571428571","5.55238095238","silent"
"61.0","72.0","6.01727272727","3.61454545455","5.64727272727","silent"
"73.0","565.0","5.64923076923","3.95898785425","5.57836032389","medium"
"566.0","623.0","5.67982142857","3.77","5.55892857143","loudest"
"624.0","660.0","5.85605263158","3.90315789474","5.73131578947","medium"
"661.0","665.0","5.78428571429","4.32285714286","5.54571428571","medium"
"666.0","670.0","5.062","4.358","5.24","medium"
"671.0","680.0","5.61458333333","3.79958333333","5.79375","silent"
"681.0","690.0","5.47","4.17230769231","5.22461538462","silent"
"710.0","750.0","6.10354166667","4.006875","5.555625","silent"
"751.0","763.0","5.7128","3.8188","5.3548","silent"
"766.0","787.0","5.71454545455","4.01484848485","5.57454545455","silent"
"788.0","790.0","5.642","4.023","5.278","silent"
"791.0","1020.0","5.96006060606","4.10218181818","5.7076969697","silent"
"1021.0","1040.0","5.74666666667","4.06666666667","5.54285714286","silent"
"1041.0","1110.0","5.524","4.14146666667","5.46","silent"
"1111.0","1128.0","5.03555555556","4.13962962963","5.26296296296","silent"
"1129.0","1160.0","5.66102040816","3.93632653061","5.30224489796","silent"
"1164.0","1290.0","5.44098484848","4.15984848485","5.45878787879","silent"
"1292.0","1320.0","5.98529411765","3.71529411765","5.72411764706","silent"
"1321.0","1357.0","6.055","3.66107142857","5.72142857143","silent"
"1358.0","1440.0","5.79185714286","3.858","5.56485714286","silent"
"1475.0","1734.0","5.55465240642","4.00786096257","5.47486631016","medium"
"1735.0","1740.0","5.47466666667","3.67533333333","5.53266666667","silent"
"1741.0","1814.0","5.36320512821","4.05051282051","5.49782051282","silent"
"1815.0","1817.0","5.48","3.59","5.57","silent"
"1818.0","1827.0","5.57894736842","4.40105263158","5.54526315789","silent"
"1828.0","1895.0","5.60135802469","4.09419753086","5.39419753086","silent"
"1897.0","1940.0","5.4888","3.9082","5.5004","silent"
"1945.0","1975.0","5.66555555556","3.75833333333","5.57","silent"
"1976.0","2040.0","5.8875","3.99541666667","5.34666666667","silent"
"2082.0","2140.0","5.71857142857","4.05510204082","5.44816326531","silent"
"2144.0","2196.0","5.54379310345","3.91603448276","5.55775862069","silent"
"2197.0","2248.0","6.06267605634","3.88887323944","5.76549295775","silent"
"2249.0","2285.0","5.69717948718","4.12794871795","5.31461538462","silent"
"2310.0","2349.0","5.52264705882","3.88676470588","5.37029411765","silent"
"2350.0","2360.0","5.3325","4.00416666667","5.23583333333","silent"
"2361.0","2385.0","5.65","3.86344827586","5.61413793103","silent"
"2386.0","2520.0","5.38888888889","4.161875","5.43958333333","silent"
"2525.0","2570.0","5.62754098361","4.1606557377","5.65147540984","silent"
"2575.0","2668.0","5.49975308642","4.15567901235","5.41148148148","medium"
"2669.0","2710.0","5.66214285714","4.14928571429","5.59857142857","silent"
"2712.0","2875.0","5.31927631579","4.11440789474","5.39947368421","silent"
"2877.0","2885.0","5.461","3.882","5.566","silent"
"2900.0","3008.0","5.52966666667","4.04153333333","5.50773333333","silent"
"3009.0","3062.0","5.90456140351","4.11070175439","5.65228070175","silent"
"3063.0","3085.0","5.35479166667","3.58416666667","5.47708333333","silent"
"3104.0","3120.0","4.99785714286","3.36214285714","5.05714285714","medium"
"3130.0","3184.0","5.25025","3.8175","5.67925","silent"
"3185.0","3264.0","5.67697674419","3.87790697674","5.64069767442","silent"
"3275.0","3439.0","5.26264","4.28632","5.21792","silent"
"3495.0","3507.0","5.81979166667","4.28020833333","5.643125","medium"
"3509.0","3523.0","5.69218181818","3.84309090909","5.54509090909","silent"
"3524.0","3545.0","5.62051282051","4.09076923077","5.42307692308","silent"
"3546.0","3623.0","5.73173076923","3.93807692308","5.51557692308","silent"
"3624.0","3674.0","5.48032258065","4.27774193548","5.32838709677","loud"
"3675.0","3689.0","5.72454545455","4.11227272727","5.57545454545","loud"
"3690.0","3700.0","5.53666666667","3.54333333333","5.88666666667","silent"
"3701.0","3759.0","5.76696969697","3.81545454545","5.59484848485","silent"
"3760.0","3780.0","5.81344827586","4.1575862069","5.65379310345","silent"
"3781.0","3845.0","5.63188235294","4.07623529412","5.42258823529","silent"
"3848.0","3852.0","5.62333333333","3.86222222222","5.53333333333","silent"
"3853.0","4005.0","5.38910614525","3.98078212291","5.56100558659","silent"
"4006.0","4029.0","5.54875","4.0528125","5.7484375","medium"
"4030.0","4090.0","5.445","4.09222222222","5.59333333333","silent"
"4091.0","4118.0","5.94885714286","3.87028571429","5.79657142857","silent"
"4121.0","4305.0","5.72764705882","4.21788235294","5.56611764706","silent"
"4306.0","4403.0","5.55320987654","4.15074074074","5.63234567901","silent"
"4404.0","4445.0","5.73540540541","3.94783783784","5.65837837838","loudest"
"4446.0","4470.0","5.64857142857","4.28","5.46142857143","loud"
"4484.0","4521.0","5.98066666667","3.67","5.86866666667","medium"
"4522.0","4555.0","5.39825","3.8495","5.332","medium"
"4556.0","4585.0","5.66153846154","4.10384615385","5.44307692308","loud"
"4586.0","4685.0","5.8998630137","4.07232876712","5.67863013699","medium"
"4686.0","4800.0","5.55734177215","4.0853164557","5.54227848101","loud"
"4801.0","4825.0","5.39833333333","3.49833333333","5.45083333333","loudest"
"4830.0","4845.0","5.76076923077","3.74461538462","5.58384615385","medium"
"4846.0","4880.0","5.524","3.78771428571","5.41657142857","loud"
"4890.0","4925.0","5.37842105263","4.16631578947","5.32947368421","medium"
"4951.0","4970.0","5.42456521739","4.14173913043","5.56217391304","medium"
"5010.0","5036.0","5.56103448276","3.93793103448","5.64551724138","silent"
"5055.0","5070.0","4.90375","4.99625","4.80125","silent"
"5100.0","5156.0","5.18","4.3325","5.39153846154","medium"
"5165.0","5245.0","5.439","3.98075","5.446625","medium"
"5246.0","5258.0","5.29533333333","4.06866666667","5.41733333333","medium"
"5259.0","5303.0","5.459","4.27783333333","5.58533333333","silent"
"5304.0","5319.0","5.68076923077","3.91807692308","5.60538461538","silent"
"5320.0","5389.0","5.31849315068","4.2998630137","5.47616438356","medium"
