Scene Start,Scene End,Valence,Arousal,Dominance,mfcc1,mfcc2,mfcc3,mfcc4
6420,6564,5.71833333333334,4.21578947368421,5.40894736842105,-47.4579263932015,101.53020062362,-7.94262605965709,26.2488551416347
6565,6620,5.58071428571428,3.9425,5.29357142857143,-376.710665193271,157.956603995347,24.8181707443007,22.7485778611138
6624,6810,5.68668965517241,4.03489655172414,5.69310344827586,-242.669085496448,126.090266657273,-0.160933486625711,24.4781517044873
6820,6830,5.18571428571429,4.21285714285714,5.66142857142857,-228.888370263536,157.609635271684,1.10802985948029,28.5521325120018
6833,6895,5.65324324324324,4.0172972972973,5.51405405405405,-145.823715645787,120.279757582249,5.29344902691335,25.8425693250392
6895,6898,6.26333333333333,3.98,5.515,-99.2486868635555,122.915723540172,2.4817960778312,16.4440010330438
6906,6925,6.275,4.1675,5.8575,-62.7374966794924,134.378107502082,-20.8137647100233,26.1661679455059
6957,7050,5.49462962962963,3.91074074074074,5.59148148148148,-170.630711063639,125.294146682118,5.30610753275244,26.1871824723985
7054,7119,5.18034482758621,3.97603448275862,5.31396551724138,-189.052566511009,103.781744325095,-6.17910538600997,20.2130162475874
7120,7177,5.5635,4.056,5.68,-283.812081627276,118.316580978321,11.2876462528322,24.1330291797349
7178,7260,5.15738461538462,4.11415384615385,5.33,-55.4492476531978,116.18550413684,-21.690035409164,24.3053161489989
7265,7275,5.07333333333333,4.22888888888889,5.15222222222222,-77.3936446631279,81.5448195039239,-3.46420616352579,30.5148103896735
7293,7445,5.58452380952381,4.20595238095238,5.6302380952381,-338.416464229698,128.77691098669,10.043674980227,27.6025549839059
25,85,5.93888888888889,4.05777777777778,5.55388888888889,-383.86985416967,115.367401175897,36.1046068736832,50.1282890488838
100,243,5.50590361445783,3.89506024096386,5.65325301204819,-81.2836873960198,113.106502650962,10.6589432844867,32.719468262294
244,389,5.52487704918033,3.93770491803279,5.52684426229508,-342.433516721971,79.9505974874908,-13.2584810776793,30.6880711521954
391,400,5.783,3.81,5.4955,-119.709971741134,123.073226750662,-7.36484368670715,28.3676776004814
402,440,5.45448598130841,4.21841121495327,5.59018691588785,-93.4132742596483,98.6433488530745,-7.40750576971059,28.2116714858605
444,450,5.24555555555556,4.04111111111111,4.91111111111111,-40.4164334512828,124.096112885573,4.76010983850753,21.7895197219676
451,470,5.5701724137931,3.98465517241379,5.585,-128.771021511295,88.2347495700541,-7.88928076309032,33.7188945272155
471,480,5.74694444444444,3.85055555555556,5.47805555555556,-110.734596058726,89.0250860243116,-20.5473378795989,28.8813199505108
540,588,5.19741935483871,4.01677419354839,5.42983870967742,-99.0407448265989,113.93783947161,-7.69467721769249,28.3195534906302
590,595,5.94166666666667,3.63333333333333,5.51,-113.966193715095,158.124513221567,2.53124542011316,23.2103215620744
596,608,5.58238095238095,3.97333333333333,5.47,-122.260720731397,130.047608513865,-4.06491906130995,32.1199810518107
632,670,5.97586206896552,4.18551724137931,5.72931034482759,-114.29004813084,142.906702740935,19.6059164189073,11.1822225480341
671,720,6.05066666666667,3.78666666666667,5.72066666666667,-337.734644700706,100.326112742597,4.61226356299672,18.7834270825072
721,743,5.04947368421053,3.88,5.11789473684211,-338.929496503572,115.862986909132,20.5594203689293,30.1050888914766
745,859,5.45569620253165,3.97443037974684,5.49506329113924,-293.307246530892,93.047716408535,-0.191173366494137,41.8556629971214
860,892,5.38266666666667,3.62333333333333,5.17,-362.465534037961,100.240553453433,13.2937494617291,36.7900180838009
893,1050,5.24535947712418,4.23241830065359,5.24228758169935,-346.102750889379,68.9055560294963,7.99191969261848,32.3167296090558
1051,1100,5.75666666666667,3.7625,5.68333333333333,-336.840621162744,38.8846674588976,-20.866464823493,47.9051522542351
1101,1112,4.95777777777778,4.195,5.33055555555556,-206.112536087873,67.4815475563425,-8.28315472110853,29.4858951890742
1113,1130,5.674,4.084,5.626,-247.458041241272,140.487152423616,40.9835337271382,26.8696736194381
1185,1214,5.24901960784314,4.18921568627451,5.36960784313726,-270.236366425173,46.0847140302151,-8.58871683100976,26.997447241836
1225,1325,5.33601694915254,4.08898305084746,5.3921186440678,-269.714333101934,85.9399862671322,7.56577462320563,30.5728029743689
1326,1360,5.2952380952381,4.31428571428572,5.45428571428571,-248.091440840052,104.533970938512,20.4958098885817,28.0329039650683
1361,1380,4.93909090909091,4.26909090909091,5.48454545454545,-318.227598422044,99.695341223034,15.3711966625458,27.8393426443372
1400,1410,5.22777777777778,4.15944444444444,5.34888888888889,-239.073958977245,88.9478538707571,-5.17724283566099,23.425701676601
1415,1433,5.67307692307692,4.01461538461539,5.51269230769231,-75.5235241538734,108.525675910875,11.2363210326915,20.1374320780918
1435,1460,5.35322580645161,4.11193548387097,5.60451612903226,-83.5426723858879,110.080994074316,10.8222783600471,29.3628677773361
1461,1470,5.3564,4.1048,5.6644,-17.119082478686,103.876146837347,7.22967817819573,22.3128581198011
1471,1475,4.91125,4.39125,5.05625,15.0692075733125,109.126640605415,2.69433270361259,25.7804400898891
1476,1485,5.3462962962963,4.2162962962963,5.11814814814815,-31.2034613758548,109.442155715201,-7.13066038081053,34.8342415109386
1525,1545,5.01,4.40310344827586,5.19310344827586,7.45970991362172,102.50000578539,0.745166013352665,31.0183547707791
1583,1605,5.25430379746835,4.25303797468354,5.13493670886076,-16.3717889199899,100.140694941513,0.345920201838022,30.2553164217564
1606,1645,5.34314814814815,4.40333333333333,5.42,-9.95883297309751,97.834571882794,2.39149176098776,26.1222749531597
1646,1671,5.14217391304348,4.17173913043478,5.27423913043478,-58.9029131611347,94.1636537067365,2.1944829908616,21.9527632678477
1685,1714,5.48397058823529,4.13941176470588,5.43205882352941,-292.99843100546,71.4545069625967,-5.18411309399499,25.5204215729205
1720,1740,5.09111111111111,4.26203703703704,5.08722222222222,-158.004709644793,68.0142390464965,-19.179502621586,41.2067713646059
1742,1835,5.40851239669422,4.16685950413223,5.51347107438017,-227.417066545798,61.2237237479393,-6.58311347546268,38.2020409252997
1840,1864,5.5998,3.8298,5.4676,-330.65246750781,84.4070062376732,-4.4587583464669,37.5858034564875
1871,1895,5.42770833333333,3.965625,5.36395833333333,-272.375469774073,79.4863588288258,-5.37645064006965,42.4498514230983
1896,1904,4.05,5.55,4.85,-185.934886777643,147.374579111929,-16.360070724126,32.3721325188398
1905,1955,5.37672727272727,4.04618181818182,5.40836363636364,-278.994039320547,66.3458045661124,5.49557192253475,50.4330361197689
2025,2093,5.6125,4.13107142857143,5.31571428571429,-234.147472247737,145.529398041958,5.07501954373072,21.9278774807666
2094,2128,5.87291666666667,3.93458333333333,5.46375,-132.449151309542,97.9803171091939,12.2958548405199,26.7805762337312
2190,2228,5.605,4.00947368421053,5.56105263157895,-331.463481519759,33.5833056740524,-13.9779706515572,44.4517986393583
2229,2268,5.27395833333333,4.014375,5.51854166666667,-269.755842829622,39.457471165887,-23.9951743632752,49.5142868173022
2270,2295,5.4571186440678,4.00220338983051,5.56983050847458,-295.922255135342,93.4144386293396,32.3802857946103,36.6995879012614
2296,2302,6.05333333333333,3.59333333333333,5.95,-228.601633815964,137.223896211402,21.495466563413,19.8525683606974
2305,2350,5.45333333333333,3.81962962962963,5.25148148148148,-370.109027888737,40.5719013743766,-5.28982189832934,37.6294847752042
2355,2400,5.00333333333333,3.96583333333333,4.9825,-356.397370117549,65.4086050808731,0.394881035631195,21.192026140016
2411,2435,5.00909090909091,3.99,5.40545454545455,-246.2815412233,111.45524918709,28.5746231177167,29.3945390108044
2436,2445,5.10785714285714,3.77571428571429,5.24714285714286,-217.564827376108,123.544243118099,5.90936051290084,33.1206034775803
2446,2460,5.71916666666667,3.79583333333333,5.545,-344.880552607417,55.6435638598227,1.88887162985393,35.8359017923165
2461,2464,4.8965,4.734,5.211,-154.475354981204,90.9039854184119,36.1974137376194,26.5927088547556
2465,2470,4.87333333333333,4.61,4.39333333333333,-133.550175152382,107.608221242937,17.2871011138371,26.5416800225752
2471,2475,5.64416666666667,4.58916666666667,5.45583333333333,-174.285833975974,107.520860479116,23.9731584786112,29.5679149869491
2476,2478,5.6,3.88666666666667,5.30444444444445,-61.0039492427618,67.8304103751289,22.318806542047,28.5713545726075
2479,2490,4.95461538461538,3.61846153846154,5.17692307692308,-116.055093090892,75.3781272420592,14.5681867999171,29.8003566080838
2491,2520,5.19047619047619,4.10666666666667,5.42380952380952,-115.511324798473,84.6077080750348,5.42169223087662,31.7924995125965
2521,2525,5.589,4.643,5.063,-38.3198295118425,94.4598037656505,-3.55931939471673,23.3741566605504
2526,2536,5.01769230769231,4.43,4.98076923076923,-116.719934835266,98.510493870088,11.7270473985167,33.820117769634
2537,2580,5.14592592592593,4.35111111111111,5.11407407407407,-320.647273220264,47.5744198383977,8.26789063784645,38.3470179906996
2587,2605,5.05588235294118,4.11588235294118,4.93058823529412,-246.000519651646,81.7699898111159,-3.57255286078595,50.538400314485
2615,2634,5.01909090909091,4.42090909090909,5.18,-321.176845789661,53.1306670843703,7.91515777893766,42.08893926679
2635,2793,5.54239436619718,3.98366197183098,5.4056338028169,-304.302564820012,97.7551035397267,11.1133821806448,40.5181643022942
2793,2830,5.36485714285714,4.40057142857143,5.27742857142857,-271.70495020375,76.9284898769927,16.223980047597,33.7733682022755
2831,2858,5.66966666666667,4.44566666666667,5.58833333333333,-47.1280423346374,92.1596657187884,-3.92980220740163,25.4968988385087
2859,2862,6.3725,3.785,5.615,9.11354153213362,62.5426504556991,-16.0567277154261,10.0771572416251
2863,2910,4.9616,4.5976,5.0748,47.0956802113526,79.1933167193762,-1.55555437970679,22.6217175316877
2911,3038,5.122,4.27347826086957,5.29104347826087,-320.597526305561,47.7634369001272,10.6519162440986,28.5741939906192
3039,3055,5.57285714285714,4.35071428571429,5.35571428571429,-316.741725163845,31.2167407346019,5.24525597308315,38.93853387056
3056,3200,5.51984615384615,3.90492307692308,5.48723076923077,-398.271277578801,91.0099866252151,7.32954706333893,32.3335559615989
3255,3412,5.38333333333333,4.10104166666667,5.3375,-345.614560969666,71.5010032053326,-25.5705419467779,48.0002067532482
3413,3455,5.81216216216216,3.82513513513513,5.43027027027027,-326.518251851826,47.2964326055372,-24.4735752273519,30.3732793154936
3456,3558,5.3935632183908,4.36609195402299,5.29413793103448,-234.167309671422,58.5431195613162,7.62996705001578,28.0802589690855
3559,3697,5.59449275362319,3.85876811594203,5.44688405797102,-335.617752855278,64.7079379983891,-12.9507351057341,45.5441733097124
3698,3760,5.47308641975309,3.97185185185185,5.32975308641975,-155.874107646344,109.411381703253,15.6087520033209,27.9718261147309
3790,4005,5.31159420289855,4.07159420289855,5.17949275362319,-360.966564989163,83.4495789684914,12.767218473407,16.5753578262627
4006,4089,5.56807692307692,4.12721153846154,5.52394230769231,-188.414686225404,100.154476109715,-6.40143758949701,39.0269370463813
4090,4126,4.698,3.728,4.61,-195.06381343785,86.962577421769,-25.2715651052405,33.7894261358523
4128,4305,5.55404494382023,4.07179775280899,5.55752808988764,-347.885106250502,86.5001351383757,1.39845415136786,35.9581561543682
4318,4335,5.38875,3.5925,5.24125,-180.859794075136,73.496807306346,-19.1477840158762,31.2499712876328
4339,4358,5.142,4.386,5.442,-360.67938356144,44.0032849456899,6.81730495267854,25.5026264728295
4359,4365,5.213,3.683,5.291,-397.0000721412,65.05780103524,36.6469808031101,40.4927051314015
4381,4420,5.38411764705882,4.15294117647059,5.35411764705882,-355.303836067004,88.8474956822865,9.29731850700913,26.9122980529585
4421,4450,4.91928571428571,4.59035714285714,5.3,-42.0349586551769,112.585542250931,-15.5127500588213,18.3580607541552
4451,4464,4.64714285714286,4.48857142857143,4.87857142857143,-376.682961340723,97.7704337349308,17.8660388581842,38.683786383816
4465,4535,5.23357142857143,3.98242857142857,5.32414285714286,-195.021703545965,127.781900566967,3.37028145219636,27.8251773128526
4536,4600,5.191625,4.312875,5.287625,-147.433204138513,82.886127139395,-14.8995343928015,21.3032658644609
4600,4615,5.29,4.10222222222222,5.28222222222222,-103.199522972316,124.664640982604,13.1061036719874,26.7664625129522
4616,4640,5.59173913043478,3.96173913043478,5.01173913043478,-79.1395319413434,79.7483849288051,-7.95424463797538,22.4051875812999
4641,4660,5.91357142857143,3.59714285714286,5.79142857142857,-49.8183533084596,117.133502253105,17.3537949798012,26.200947899049
4661,4676,4.81,4.07916666666667,5.11583333333333,9.07758471735052,101.093523451167,8.48032807293443,24.4916831640408
4677,4755,5.53583333333333,4.02183333333333,5.22066666666667,-108.383520530148,92.6788624624579,3.21861055710041,19.4080210392208
4756,4765,5.3925,3.53,5.0475,-113.8884092362,98.2557879008884,38.6163237123344,29.8211604122886
4788,4855,5.35068965517241,4.19,5.17172413793104,-241.65138118531,98.6780983570405,-3.59233832492891,19.9151780425696
4905,4965,5.12806818181818,4.03079545454546,5.22454545454545,-224.612824223969,155.038458837892,17.836894189857,30.4282750716629
4966,4975,5.29375,3.77458333333333,5.485,-204.285497942163,127.003856903245,10.1433043542765,13.1155840964675
4990,5055,5.46015873015873,3.99634920634921,5.5784126984127,-237.670855289043,116.532828451168,16.3778340084788,33.9953412337606
5073,5108,5.777,3.809,5.49,-259.378724968474,139.449618174457,8.05407455839733,25.9865191429019
5109,5145,5.51025,4.22225,5.449,-208.98634638777,105.770352107259,12.7200126002795,14.0483349239565
5146,5166,5.41515151515152,4.18151515151515,5.21454545454546,-256.669745855791,124.95359800798,6.37896408821722,27.2835299663349
5190,5227,5.65294117647059,4.01235294117647,5.24676470588235,-198.755602077413,122.984885383015,10.3923566595816,46.5709110805125
5224,5240,5.34055555555556,3.86166666666667,5.28888888888889,-264.534488319843,108.105872246181,25.9128037781596,37.8015128289785
5247,5255,5.02363636363636,4.11727272727273,5.39909090909091,-165.920624137158,116.840465743776,13.408345888246,40.2911772067678
5315,5367,5.32041666666667,4.06333333333333,5.33395833333333,-13.0913130161038,101.116319089097,5.84917286178845,33.9546388727025
5425,5450,5.80666666666667,4.5175,5.20333333333333,-323.463049233336,117.19211087319,6.9811786497621,30.7821510160179
5494,5508,3.525,5.60416666666667,4.36166666666667,-44.2248397729157,88.0935068205855,6.21299324894786,34.1044594827579
5614,5634,5.68521739130435,4.12826086956522,5.30695652173913,-242.894555547203,61.0098456103343,3.97099126094194,18.2939072705753
5970,6045,5.30647887323944,4.27521126760563,5.45971830985916,-157.848981532421,101.105819414353,6.22627810728429,19.2614637672779
6058,6084,5.89866666666667,4.606,5.544,-150.076519890762,142.0296311375,37.2515986321529,40.4503147493512
6085,6140,5.25595238095238,4.14214285714286,5.12666666666667,-320.83155148018,138.320030332217,6.25138508706502,36.0554147408209
6141,6155,5.5585,3.8945,5.588,-227.357553902315,132.214960531861,17.1729990854033,7.0967459688999
6156,6172,5.615,3.96166666666667,4.96,-130.830471729092,134.166423597337,28.5896635375138,21.9274231951501
15,40,5.94567567567568,3.74756756756757,5.72783783783784,-380.548756913472,69.7894184816329,-16.3743579274299,33.0825421345018
41,60,5.30142857142857,3.91571428571429,5.55238095238095,-391.741823402437,69.7942988378616,-17.3683426307959,28.2993864946186
61,72,6.01727272727273,3.61454545454545,5.64727272727273,-497.935414759776,16.0824503956992,-21.5775325537598,37.863636059384
73,565,5.64923076923077,3.95898785425101,5.57836032388664,-294.919823653731,93.2055917491638,-15.8279897597453,27.8880643011834
566,623,5.67982142857143,3.77,5.55892857142857,-235.837597126459,107.330884047564,-16.3225244995802,37.0353317734815
624,660,5.85605263157895,3.90315789473684,5.73131578947368,-115.965937246961,101.720211092251,-18.9742051759315,31.6926507590746
661,665,5.78428571428571,4.32285714285714,5.54571428571429,-298.230422495535,166.194056163484,11.7864419954003,30.6718453151885
666,670,5.062,4.358,5.24,-289.67124014167,145.265676320891,12.9451735474682,33.6601020356787
671,680,5.61458333333333,3.79958333333333,5.79375,-302.160218461891,149.185757772609,18.0155706379906,34.2349138495336
681,690,5.47,4.17230769230769,5.22461538461538,-213.807672218236,118.2327641193,-0.61565643805126,30.2621345527863
710,750,6.10354166666667,4.006875,5.555625,-255.511801823008,118.387015821521,-11.2561242716194,23.6460916038368
751,763,5.7128,3.8188,5.3548,-130.375138191925,107.113979580621,-11.9383936943316,19.2377162531342
766,787,5.71454545454545,4.01484848484848,5.57454545454545,-488.926516355993,100.447026924652,20.1333253961654,29.2965217056667
788,790,5.642,4.023,5.278,-342.685753445015,82.279022503635,-59.1607339166312,10.9829552193463
791,1020,5.96006060606061,4.10218181818182,5.70769696969697,-416.68335930827,77.9480705374373,5.09985461992116,23.466984198089
1021,1040,5.74666666666667,4.06666666666667,5.54285714285714,-277.490451304585,84.0603234703815,-12.4505450105918,24.7522356950228
1041,1110,5.524,4.14146666666667,5.46,-261.437000182901,85.8557437116446,-6.35833112997455,16.5126699217858
1111,1128,5.03555555555556,4.13962962962963,5.26296296296296,-469.755687213818,82.4825773499984,6.46743259595927,9.48462346227791
1129,1160,5.66102040816327,3.93632653061224,5.30224489795918,-430.769906079572,72.1348280812533,4.21018110475917,19.664466056372
1164,1290,5.44098484848485,4.15984848484848,5.45878787878788,-278.892980175168,81.6396469199734,-7.9362539597837,19.6866473975589
1292,1320,5.98529411764706,3.71529411764706,5.72411764705882,-275.48781143114,135.270324648861,3.30740895158073,15.5388423126911
1321,1357,6.055,3.66107142857143,5.72142857142857,-362.771498749285,143.935563813682,26.6203451006444,13.6495311518605
1358,1440,5.79185714285714,3.858,5.56485714285714,-383.212906892272,122.125179314823,21.4762622324613,32.975916137664
1475,1734,5.55465240641711,4.00786096256685,5.47486631016043,-322.708271075061,104.540565207958,-2.63991629997706,30.0041525292543
1735,1740,5.47466666666667,3.67533333333333,5.53266666666667,-65.4716871080952,85.6031790408306,-23.9894529591238,22.5600097480218
1741,1814,5.36320512820513,4.05051282051282,5.49782051282051,-189.20485978453,105.147006402881,-0.296290993053713,23.0169044963257
1815,1817,5.48,3.59,5.57,-84.9836484011901,77.683948176487,-8.30084770695126,29.4519076770013
1818,1827,5.57894736842105,4.40105263157895,5.54526315789474,-156.966455468776,96.946827251558,-17.2071428850803,10.7042599563811
1828,1895,5.60135802469136,4.0941975308642,5.3941975308642,-280.814986940974,60.2369879996145,-15.9020695432214,20.1151003336802
1897,1940,5.4888,3.9082,5.5004,-283.932687845005,79.7450564618162,-18.9165342461607,20.9956384986007
1945,1975,5.66555555555556,3.75833333333333,5.57,-451.744331429186,76.7947442432573,15.8052188019898,16.0264940375019
1976,2040,5.8875,3.99541666666667,5.34666666666667,-423.411052177966,87.6996969860094,11.2227229794671,14.8339557754921
2082,2140,5.71857142857143,4.05510204081633,5.44816326530612,-366.092599668982,78.4697868347247,3.66894006283543,21.4238030835046
2144,2196,5.54379310344828,3.91603448275862,5.55775862068966,-237.646853462407,92.4471540882011,-9.14794708184749,20.9458626961006
2197,2248,6.06267605633803,3.88887323943662,5.76549295774648,-371.086546470253,58.8392543985397,7.29336662126559,25.2751145561311
2249,2285,5.69717948717949,4.12794871794872,5.31461538461539,-309.614627581895,97.7312280948959,-6.6362352063271,34.2425612541277
2310,2349,5.52264705882353,3.88676470588235,5.37029411764706,-380.366378651426,92.8859765447256,-6.92378685003401,15.2770930456976
2350,2360,5.3325,4.00416666666667,5.23583333333333,-225.614460548602,105.730357321918,-8.0777627155507,37.7407046669529
2361,2385,5.65,3.86344827586207,5.61413793103448,-231.680344981029,106.272403571424,-19.2215919547671,24.2115161793545
2386,2520,5.38888888888889,4.161875,5.43958333333333,-311.27414340556,102.881297068095,4.36284609808883,25.7713651003855
2525,2570,5.62754098360656,4.16065573770492,5.65147540983607,-279.89031786402,86.7306842358086,-10.5541531775655,19.2325481576966
2575,2668,5.49975308641975,4.15567901234568,5.41148148148148,-371.114742185749,82.9671765097834,5.23348226532397,16.9347567306464
2669,2710,5.66214285714286,4.14928571428572,5.59857142857143,-305.052814283881,62.0056090642317,-8.7426173433354,16.8904068569159
2712,2875,5.31927631578947,4.11440789473684,5.39947368421053,-331.757280237964,108.220722090899,6.47586271083373,29.3321926022475
2877,2885,5.461,3.882,5.566,-203.872265400734,110.4958396017,1.51186844882738,24.3733456993159
2900,3008,5.52966666666667,4.04153333333333,5.50773333333333,-300.37084527874,91.8321230974766,-9.50332618132106,19.6797605780416
3009,3062,5.90456140350877,4.11070175438597,5.65228070175439,-256.184585077192,91.3060305958656,-5.99376833471611,25.8661115580348
3063,3085,5.35479166666667,3.58416666666667,5.47708333333333,-401.74510554941,121.230911712047,15.2141660709534,19.7730627855173
3104,3120,4.99785714285714,3.36214285714286,5.05714285714286,-361.789502170978,138.255904384899,-10.2725456708715,4.99937186761991
3130,3184,5.25025,3.8175,5.67925,-290.815634246309,126.114627386541,-3.66182711821896,25.849917759213
3185,3264,5.67697674418605,3.87790697674419,5.6406976744186,-341.524455992708,92.6262355623226,5.22757761783187,31.0134102185511
3275,3439,5.26264,4.28632,5.21792,-327.908473843345,87.2657801584632,-2.47192796468195,18.0269318736007
3495,3507,5.81979166666667,4.28020833333333,5.643125,-278.166551842196,102.480506098968,-1.37808932819974,30.6990971360978
3509,3523,5.69218181818182,3.84309090909091,5.54509090909091,-316.826073156822,109.26341520273,4.91294333003711,25.7442050350211
3524,3545,5.62051282051282,4.09076923076923,5.42307692307692,-308.317301269392,70.7433870079626,-0.59569081971628,19.8677171101684
3546,3623,5.73173076923077,3.93807692307692,5.51557692307692,-345.800557720261,110.240304908841,9.4699953554227,31.2090226580552
3624,3674,5.48032258064516,4.27774193548387,5.32838709677419,-229.229144092824,87.1723378642299,-2.65290805912134,21.4911563527639
3675,3689,5.72454545454546,4.11227272727273,5.57545454545454,-162.359574034547,88.9185420069075,-34.5875307588549,11.6243698850538
3690,3700,5.53666666666667,3.54333333333333,5.88666666666667,-293.521616964776,83.0141683833914,0.997905178283795,29.6882535858633
3701,3759,5.7669696969697,3.81545454545455,5.59484848484849,-349.862816288308,87.3686941916263,10.7788833859102,30.1948456008586
3760,3780,5.81344827586207,4.15758620689655,5.65379310344828,-198.677816933225,85.7093525128697,-12.1877958057442,23.5716192179127
3781,3845,5.63188235294118,4.07623529411765,5.42258823529412,-240.080335452313,89.2638278902479,-2.41991611508496,23.9952637105372
3848,3852,5.62333333333333,3.86222222222222,5.53333333333333,-264.243838514612,89.4762801604936,-8.62555249847695,38.4354487914451
3853,4005,5.3891061452514,3.98078212290503,5.56100558659218,-269.58067914275,100.019747615063,-4.0470093470568,25.528211064905
4006,4029,5.54875,4.0528125,5.7484375,-183.743820180926,70.3081892085833,-17.1824090226535,34.0130685201898
4030,4090,5.445,4.09222222222222,5.59333333333333,-338.936801271185,92.9978896845631,2.28494028612164,23.1079787318225
4091,4118,5.94885714285714,3.87028571428571,5.79657142857143,-317.36242775684,77.2851403892594,-33.6302026655589,6.01117501454905
4121,4305,5.72764705882353,4.21788235294118,5.56611764705882,-407.815989110456,107.260578158681,20.3044055991266,23.7767177327408
4306,4403,5.55320987654321,4.15074074074074,5.63234567901235,-255.59973432502,82.3661637051901,-20.0967453299685,17.9392473864004
4404,4445,5.7354054054054,3.94783783783784,5.65837837837838,-345.918042245227,95.8396830100754,-11.3928362873612,20.1913271101824
4446,4470,5.64857142857143,4.28,5.46142857142857,-371.858486443072,105.991365698538,27.3000692291888,32.2521645706848
4484,4521,5.98066666666667,3.67,5.86866666666667,-297.592734396393,106.539979351735,-16.4729830631076,11.7316735709121
4522,4555,5.39825,3.8495,5.332,-354.439252435079,100.38405290494,-9.18040723910507,12.8095989279084
4556,4585,5.66153846153846,4.10384615384615,5.44307692307692,-127.555905935152,115.428355964935,-22.2399115619001,26.3882888554587
4586,4685,5.89986301369863,4.07232876712329,5.6786301369863,-381.480982645625,54.4268411248312,-0.901495805019799,23.2398241172093
4686,4800,5.5573417721519,4.0853164556962,5.54227848101266,-390.6466073796,84.6580922888728,7.66580346601481,26.0661201842086
4801,4825,5.39833333333333,3.49833333333333,5.45083333333333,-92.577982029279,100.402203017416,-7.47444599303041,26.7875803151106
4830,4845,5.76076923076923,3.74461538461539,5.58384615384615,-149.181481222072,111.743713071376,-14.864100072664,29.9094897277392
4846,4880,5.524,3.78771428571429,5.41657142857143,-233.532485902728,104.591582387118,-12.4740970071159,20.893360670062
4890,4925,5.37842105263158,4.16631578947368,5.32947368421053,-302.10361916991,83.3017041565829,-8.3091314128895,24.1617878408799
4951,4970,5.4245652173913,4.14173913043478,5.56217391304348,-217.960759266458,108.465977565471,-6.99290616295631,25.6886079347087
5010,5036,5.56103448275862,3.93793103448276,5.64551724137931,-301.940648883453,113.567540382241,-9.13326681478226,11.7522458193623
5055,5070,4.90375,4.99625,4.80125,-317.768603800177,57.6427915175798,-23.2179565935937,13.2683704332053
5100,5156,5.18,4.3325,5.39153846153846,-120.788397088457,105.590870015147,-13.0128141958912,26.4337679476129
5165,5245,5.439,3.98075,5.446625,-250.378740963244,89.7750494175484,-11.9160101085874,20.2673244751957
5246,5258,5.29533333333333,4.06866666666667,5.41733333333333,-54.6473947658173,101.348650592216,-4.3898850858772,25.3269661347277
5259,5303,5.459,4.27783333333333,5.58533333333333,-179.389274227618,73.9990963112349,-20.6784735451819,14.7121864406298
5304,5319,5.68076923076923,3.91807692307692,5.60538461538462,-227.84132478118,110.147024930515,-11.8510397447238,16.4266724873455
5320,5389,5.31849315068493,4.29986301369863,5.47616438356164,-236.754205619517,96.7154986352719,-0.683459131694746,22.408626177571
5390,5730,5.46790476190476,4.256,5.51320634920635,-247.575453249682,91.6031927852919,-1.9421668127955,19.4593411120871
5731,5805,5.07877551020408,4.33918367346939,5.38877551020408,-311.978056093383,83.7251502302564,5.14952181686802,27.1717498031515
5806,5873,5.52609375,4.29484375,5.16,-291.051734017539,87.8023213826457,-6.81607950936179,21.8247692313789
5874,5985,4.95642857142857,4.24821428571429,5.23410714285714,-225.674892348606,92.2779757253345,-6.48622943487862,21.8462302431493
5986,6010,5.12425531914894,4.49063829787234,5.41723404255319,-138.089038128198,92.5061805879223,-11.8836388250796,20.2932191419494
6026,6090,5.52917647058824,4.36917647058824,5.45035294117647,-370.514813135362,68.6824291592254,-6.89697289097012,17.7938178390593
155,198,5.40539682539683,4.18809523809524,5.3352380952381,-144.392710078409,166.148198470216,-32.1551673320501,42.7752464921478
199,206,5.10636363636364,4.52,5.49181818181818,-85.4691871516201,127.584764268402,-30.171757149284,44.1082722557589
207,270,4.87692307692308,4.6051282051282,5.12435897435898,-50.1207620085052,157.403332327672,-50.7288882565297,38.1698122603403
274,292,5.2125,4.4025,5.24678571428571,-204.919756043165,136.553030788813,-8.84450295384199,43.1742260232907
293,294,6.078,3.894,5.818,-169.156730469848,119.343309628936,-26.8569442269229,40.3095759352602
297,332,5.70071428571429,3.98619047619047,5.41166666666667,-240.092596435151,142.131638742765,-29.8373133115075,44.5050311475341
341,372,4.91111111111111,4.542,5.22644444444444,-186.161282701035,131.177370283198,-32.10298793501,37.7272522693422
373,394,5.48242424242424,4.08636363636364,5.33636363636364,-248.02662645353,161.186995960322,-22.4003355322421,35.8157437432466
395,422,5.23744186046512,4.31325581395349,5.22558139534884,-195.292613663483,147.972400440126,-30.4310875504568,42.6995714803046
427,432,5.10583333333333,4.70583333333333,5.09083333333333,-157.456691929016,141.597373995665,-41.1677329826312,37.0425556327442
433,441,5.65615384615385,4.19692307692308,5.43384615384615,-224.309280869681,130.037033050279,-39.0636379224248,31.2807958614736
449,528,5.20247619047619,4.06533333333333,5.34390476190476,-232.549687763687,136.02449654354,-16.2387205386876,40.4823046582355
529,534,5.46333333333333,4.02,5.35333333333333,-102.836284396908,145.58856154741,-26.7270123415827,41.0408731080663
535,628,5.51227848101266,3.80569620253164,5.28329113924051,-367.277298801477,136.429201604878,-12.3595748693011,35.1814410118988
629,680,5.07424242424242,3.87151515151515,5.13121212121212,-299.460960992937,144.327876271612,-22.4753793939179,16.6139997469424
