"40.0","112.0","5.507142857142857","5.6257142857142854","5.336785714285716","loud"
"112.0","129.0","4.977857142857142","4.8425","5.3621428571428575","loud"
"130.0","148.0","5.881363636363636","6.305000000000001","5.654090909090909","loud"
"148.0","163.0","5.287272727272727","5.493333333333333","5.453636363636364","loud"
"164.0","186.0","5.714857142857143","4.792222222222222","5.700285714285715","loudest"
"186.0","660.0","5.174498777506113","5.66009900990099","5.238410757946211","loudest"
"661.0","684.0","5.65090909090909","4.84625","5.416969696969697","silent"
"685.0","751.0","5.445764705882353","5.446666666666666","5.404000000000001","loud"
"752.0","915.0","5.114475138121547","5.285454545454545","5.277900552486187","loud"
"915.0","991.0","5.272499999999999","5.098","5.334","medium"
"992.0","1017.0","4.615","4.52","5.0725","silent"
"1018.0","1024.0","5.378461538461538","5.183333333333333","5.398461538461539","silent"
"1025.0","1034.0","5.375","4.64","5.2475000000000005","silent"
"1035.0","1044.0","4.906428571428571","4.483333333333333","5.234999999999999","silent"
"1045.0","1058.0","5.3277777777777775","5.470000000000001","5.605555555555556","silent"
"1059.0","1169.0","5.036861313868613","5.280606060606061","5.304963503649635","silent"
"1170.0","1368.0","5.305934065934066","5.392391304347826","5.300769230769231","silent"
"1369.0","1402.0","5.427631578947368","5.045","5.423684210526316","silent"
"1403.0","1424.0","5.4575471698113205","4.802307692307692","5.515094339622642","silent"
"1424.0","1530.0","5.6053125","4.58","5.2993749999999995","medium"
"1530.0","1622.0","4.927627118644068","5.202","5.256271186440678","silent"
"1623.0","1647.0","5.340471698113209","5.340769230769231","5.282452830188679","silent"
"1648.0","1864.0","5.34120253164557","5.575641025641026","5.387215189873418","medium"
"1865.0","1984.0","5.5287500000000005","5.301333333333333","5.4506250000000005","silent"
"1985.0","1999.0","5.832","4.426666666666667","6.023999999999999","silent"
"2000.0","2014.0","5.236666666666667","4.285","5.55","silent"
"2015.0","2044.0","6.042","4.65","5.346","medium"
"2045.0","2066.0","5.735714285714287","5.154","5.5304761904761905","medium"
"2067.0","2101.0","5.581250000000001","4.8325","5.3950000000000005","silent"
"2102.0","2279.0","5.330488888888889","5.46","5.382844444444444","medium"
"2280.0","2358.0","5.185625","5.489583333333333","5.228020833333334","loud"
"2360.0","2365.0","6.272857142857143","5.05","5.45857142857143","silent"
"2425.0","2429.0","5.482142857142857","4.905","5.667142857142857","silent"
"2430.0","2496.0","5.4205","6.010000000000001","5.464499999999999","silent"
"2436.0","2440.0","4.656666666666666","5.06","5.020833333333333","silent"
"2497.0","2506.0","5.249230769230769","5.37","5.397692307692308","silent"
"2507.0","2539.0","5.4351666666666665","5.348666666666667","5.327166666666667","medium"
"2540.0","2557.0","5.316818181818181","4.754","5.218636363636363","medium"
"2558.0","2629.0","5.065294117647059","5.684615384615384","5.103333333333333","medium"
"2630.0","2644.0","5.368333333333332","4.765","4.88","silent"
"2645.0","2864.0","5.348510638297872","5.273","5.2417021276595746","medium"
"2681.0","2850.0","5.70763440860215","5.291363636363636","5.388709677419355","medium"
"2865.0","2882.0","5.660697674418604","5.286363636363635","5.492093023255814","loud"
"2883.0","2909.0","5.637142857142857","4.83","5.752857142857143","silent"
"2910.0","3429.0","5.384748201438849","5.242857142857142","5.378381294964029","loudest"
"3285.0","3319.0","5.3118965517241366","5.154666666666667","5.290344827586208","silent"
"3320.0","3324.0","3.17","nan","3.62","silent"
"3325.0","3329.0","4.135","6.35","4.755","silent"
"3330.0","3429.0","5.00948275862069","5.417","5.171724137931034","silent"
"3429.0","3689.0","5.001228070175438","5.46076923076923","5.163684210526316","medium"
"3490.0","3610.0","5.457669902912621","5.327692307692308","5.591456310679614","loud"
"3610.0","3690.0","5.545428571428571","5.183888888888888","5.490285714285714","silent"
"3690.0","3751.0","5.711034482758619","5.45","5.552413793103448","silent"
"3785.0","3935.0","5.607439024390245","5.435609756097561","5.480792682926829","silent"
"3936.0","4085.0","5.408244274809159","5.271515151515151","5.334351145038168","loud"
"4137.0","4140.0","5.463181818181819","5.266666666666667","5.223181818181818","silent"
"4141.0","4360.0","5.592943722943722","5.235600000000001","5.376796536796537","silent"
"4365.0","4430.0","5.416195652173912","5.108695652173913","5.469782608695653","silent"
"4495.0","4820.0","5.331420118343195","5.414999999999999","5.459585798816568","loud"
"4824.0","4957.0","5.506887417218543","5.645526315789474","5.4394701986754965","medium"
"5100.0","5236.0","5.435277777777778","5.3116666666666665","5.4309722222222225","medium"
"5238.0","5274.0","5.478684210526317","5.297894736842105","5.426973684210526","silent"
"5280.0","5298.0","5.354736842105263","4.967499999999999","5.2494736842105265","silent"
"5310.0","5580.0","5.338874172185431","5.277222222222222","5.311523178807948","medium"
"5585.0","5598.0","5.555789473684209","4.822000000000001","5.336842105263158","medium"
"5600.0","5673.0","5.324719999999999","5.242","5.37392","loud"
"5675.0","5810.0","5.207401574803149","5.3721875","5.347086614173229","loudest"
"5983.0","6010.0","4.539615384615385","5.151428571428572","4.954999999999999","loud"
"6033.0","6093.0","5.336944444444445","5.882","5.497499999999999","loud"
"6148.0","6210.0","5.440526315789472","5.462000000000001","5.186052631578948","loudest"
"155.0","198.0","5.405396825396825","5.391875","5.335238095238095","medium"
"199.0","206.0","5.1063636363636355","5.226666666666667","5.491818181818181","medium"
"207.0","270.0","4.876923076923078","6.098000000000001","5.124358974358975","loud"
"274.0","292.0","5.2124999999999995","5.836666666666666","5.246785714285714","silent"
"293.0","294.0","6.078","4.6","5.818","silent"
"297.0","332.0","5.7007142857142865","4.916363636363637","5.411666666666666","silent"
"341.0","372.0","4.911111111111111","5.82125","5.226444444444445","silent"
"373.0","394.0","5.482424242424242","5.5425","5.336363636363636","medium"
"395.0","422.0","5.2374418604651165","5.7281818181818185","5.225581395348837","silent"
"427.0","432.0","5.105833333333334","6.14","5.090833333333333","silent"
"433.0","441.0","5.656153846153846","5.495","5.4338461538461535","silent"
"449.0","528.0","5.20247619047619","5.195384615384615","5.343904761904762","silent"
"529.0","534.0","5.463333333333334","4.67","5.353333333333333","silent"
"535.0","628.0","5.512278481012659","4.889999999999999","5.283291139240506","silent"
"629.0","680.0","5.074242424242424","4.855","5.131212121212121","silent"
"681.0","775.0","5.332676056338029","5.029444444444445","5.097042253521128","silent"
"776.0","836.0","5.620666666666667","4.762499999999999","5.430999999999999","silent"
"840.0","885.0","5.020500000000001","4.659999999999999","5.297499999999999","silent"
"887.0","900.0","5.3752941176470594","4.3525","5.388823529411764","silent"
"901.0","909.0","5.741666666666666","4.785","5.193333333333333","silent"
"910.0","940.0","5.431578947368422","4.922000000000001","5.265263157894736","silent"
"941.0","950.0","6.336666666666666","4.14","5.54","silent"
"941.0","991.0","5.220588235294117","5.232222222222223","5.414411764705882","silent"
"993.0","1177.0","5.548082901554405","4.86","5.443626943005181","silent"
"1180.0","1412.0","5.737147540983607","5.080684931506849","5.610622950819672","silent"
"1413.0","1532.0","5.851297709923664","4.857272727272727","5.606946564885496","silent"
"1533.0","1568.0","5.30125","4.725","5.22875","medium"
"1570.0","1594.0","5.343333333333334","5.296666666666667","5.245416666666667","medium"
"1595.0","1630.0","5.601333333333333","4.9772727272727275","5.320666666666668","medium"
"1634.0","1647.0","6.045454545454546","4.906666666666666","5.631818181818182","silent"
"1648.0","1664.0","5.8643478260869575","5.02","5.495217391304348","silent"
"1665.0","1673.0","5.227837837837837","4.855555555555556","5.517567567567568","silent"
"1674.0","1681.0","5.272105263157895","5.514999999999999","5.398157894736843","silent"
"1682.0","1692.0","5.62875","5.425000000000001","5.074999999999999","silent"
"1693.0","1724.0","5.6000000000000005","5.414","5.496379310344828","silent"
"1750.0","1924.0","5.630952380952381","5.038399999999999","5.366380952380951","silent"
"1925.0","1953.0","5.688510638297872","4.7058333333333335","5.45127659574468","silent"
"1954.0","2212.0","5.583802816901408","5.397169811320756","5.492394366197183","medium"
"2213.0","2220.0","4.203333333333333","5.96","4.645","silent"
"2221.0","2344.0","5.141490683229813","5.418","5.394534161490683","medium"
"2346.0","2404.0","5.3792307692307695","5.301","5.280512820512822","medium"
"2405.0","2410.0","3.0","4.4","3.8950000000000005","silent"
"2411.0","2453.0","5.661111111111111","5.6579999999999995","5.407222222222222","silent"
"2455.0","2459.0","4.858","5.53","5.1240000000000006","silent"
"2460.0","2501.0","5.340238095238096","5.469","5.446190476190476","silent"
"2502.0","2546.0","5.835294117647059","5.32","5.524705882352941","silent"
"2547.0","2567.0","4.8568181818181815","4.875000000000001","5.222272727272728","silent"
"2600.0","2639.0","5.638285714285714","5.21","5.559428571428572","silent"
"2648.0","2689.0","5.485813953488372","5.21","5.575581395348837","silent"
"2690.0","2853.0","5.284562211981567","5.6099999999999985","5.336958525345621","silent"
"2855.0","2860.0","6.020833333333333","4.7299999999999995","5.546666666666667","silent"
"2861.0","2992.0","5.742434782608695","5.122142857142856","5.543130434782609","silent"
"2993.0","2997.0","5.555","4.35","5.7325","silent"
"2998.0","3072.0","5.349746835443038","5.9665","5.31126582278481","loud"
"3073.0","3077.0","5.035","5.53","5.109999999999999","medium"
"3078.0","3101.0","5.62054054054054","5.383333333333333","5.692432432432433","medium"
