"1.0","8.863200472326989e-05"
"2.0","8.751041942045237e-05"
"3.0","8.729417834930083e-05"
"4.0","0.004484346130366685"
"5.0","0.039038538136477036"
"7.0","0.05829293949663372"
"8.0","0.049719437546266045"
"9.0","0.04602550073081812"
"10.0","0.0673014375952477"
"11.0","0.051803753057496"
"12.0","0.05575094769521545"
"13.0","0.05539746292991834"
"14.0","0.07130225391180482"
"16.0","0.04031508929693129"
"17.0","0.07517141561988151"
"18.0","0.047347036948833264"
"19.0","0.07079017456207623"
"20.0","0.030227543417594063"
"21.0","0.06330242180690858"
"22.0","0.05411917187887882"
"23.0","0.08829556351304833"
"24.0","0.053417494807144646"
"26.0","0.004797055665268089"
"27.0","0.009635840712788274"
"28.0","0.02107119110538501"
"29.0","0.01537323331810878"
"30.0","0.02376846489853834"
"31.0","0.05493212285851326"
"32.0","0.04956837797804665"
"33.0","0.04623385893107607"
"34.0","0.049702270302860056"
"36.0","0.04715806105050791"
"37.0","0.06384718653409675"
"38.0","0.09289303324704327"
"39.0","0.06084525855369725"
"40.0","0.03850807996139237"
"41.0","0.05592039455333839"
"42.0","0.060862564910259515"
"43.0","0.03039350466477783"
"44.0","0.04267644912144683"
"46.0","0.03919455107993597"
"47.0","0.037494385471974416"
"48.0","0.04468894697646301"
"49.0","0.0360703293131281"
"50.0","0.03992870786172565"
"51.0","0.0645274897346256"
"52.0","0.053836083136297994"
"53.0","0.05979522256402286"
"55.0","0.061389971071933974"
"56.0","0.06308525506516452"
"57.0","0.04124147826518859"
"58.0","0.05039262161819005"
"59.0","0.05091195974787592"
"60.0","0.02457293141758431"
"61.0","0.038754306414437896"
"62.0","0.030469821613085937"
"63.0","0.023848395452386147"
"65.0","0.02167278302380033"
"66.0","0.038651604579226916"
"67.0","0.029124869476210468"
"68.0","0.02901609916318284"
"69.0","0.04982224141610621"
"70.0","0.0725225038381694"
"71.0","0.062231102342088465"
"72.0","0.048669488879243564"
"73.0","0.044745285302510804"
"75.0","0.047304555793767494"
"76.0","0.04294155368743052"
"77.0","0.05560365052771945"
"78.0","0.03995581345450985"
"79.0","0.05828158690614112"
"80.0","0.04886877996689079"
"81.0","0.03380798772084472"
"82.0","0.04681256088059484"
"83.0","0.06434902154988349"
"85.0","0.050861638497045274"
"86.0","0.04418138606965926"
"87.0","0.045273003840976385"
"88.0","0.049270468809685636"
"89.0","0.038506014949393506"
"90.0","0.05866783782262441"
"91.0","0.053207927799297124"
"92.0","0.0392886501811806"
"94.0","0.044780569107473106"
"95.0","0.04411682453882481"
"96.0","0.04818922454471186"
"97.0","0.04347259905939674"
"98.0","0.04418055939520198"
"99.0","0.06284410652927304"
"100.0","0.09213186663005066"
