"1.0","8.794003745781855e-05"
"2.0","0.00044667974590607596"
"3.0","0.0007514019522089213"
"4.0","0.0007383854718118852"
"5.0","0.0007106924702282056"
"7.0","0.0007606593666305572"
"8.0","0.0007463792026926141"
"9.0","0.0009046165374057758"
"10.0","0.0009249527598900333"
"11.0","0.0009571467901979033"
"12.0","0.0010259429390057577"
"13.0","0.0010005105359241556"
"14.0","0.0010199533193558838"
"16.0","0.001184360331425103"
"17.0","0.001204700328392345"
"18.0","0.0011661733160083783"
"19.0","0.0010938164418888723"
"20.0","0.0010205188440100597"
"21.0","0.0009525603916938831"
"22.0","0.0009158156339282335"
"23.0","0.0008815848402359575"
"24.0","0.0008184537229134603"
"26.0","0.00085157684560674"
"27.0","0.000776063678895877"
"28.0","0.0012632047146984525"
"29.0","0.002508017323958118"
"30.0","0.002521592399230709"
"31.0","0.0011906421743885535"
"32.0","0.0008856353978521543"
"33.0","0.001712246814855172"
"34.0","0.002638471350080998"
"36.0","0.002643801788082187"
"37.0","0.0014250880291535436"
"38.0","0.0008949733866041872"
"39.0","0.0017614740779916414"
"40.0","0.0038507155634752554"
"41.0","0.003703321511350585"
"42.0","0.0022058931129499775"
"43.0","0.0011042283656746694"
"44.0","0.0029828336049203858"
"46.0","0.004226487266481573"
"47.0","0.002888653113353892"
"48.0","0.001645645179557522"
"49.0","0.0011826255023536887"
"50.0","0.0009811571052127147"
"51.0","0.026592483161016613"
"52.0","0.030066521371752367"
"53.0","0.026934069073400832"
"55.0","0.033530704252537465"
"56.0","0.03427851750442102"
"57.0","0.052068488346448526"
"58.0","0.0461737180314568"
"59.0","0.058199268098313904"
"60.0","0.05421311321694034"
"61.0","0.05095810993435613"
"62.0","0.06503925160716713"
"63.0","0.07400614733319749"
"65.0","0.06495776405867328"
"66.0","0.05672948885338587"
"67.0","0.06484081440588413"
"68.0","0.0882587859062749"
"69.0","0.1106329190877576"
"70.0","0.19386467199004487"
"71.0","0.10307285278608797"
"72.0","0.04018401005293918"
"73.0","0.013337769600740734"
"75.0","0.014198446036633056"
"76.0","0.0150854671000287"
"77.0","0.015126320476264334"
"78.0","0.016223697989178498"
"79.0","0.01628268759812846"
"80.0","0.014672772093321435"
"81.0","0.014799033958311626"
"82.0","0.013930087274509236"
"83.0","0.0299744744887176"
"85.0","0.10048555560336662"
"86.0","0.09308157461212484"
"87.0","0.0979747399060515"
"88.0","0.10022509492214357"
"89.0","0.1147253559644129"
"90.0","0.10584296335838098"
"91.0","0.12048887594626922"
"92.0","0.11016243272214865"
"94.0","0.11476049815919918"
"95.0","0.07215435857774842"
"96.0","0.03992934714466944"
"97.0","0.061371336389790206"
"98.0","0.08190344759278954"
"99.0","0.13854083805390288"
"100.0","0.07483132432861463"
"101.0","0.07719667000422667"
"102.0","0.06122280348540165"
"104.0","0.16191208168115268"
"105.0","0.09177825565726726"
"106.0","0.05438480537822836"
"107.0","0.12376028934836239"
"108.0","0.08498326077590433"
"109.0","0.12869573644656418"
"110.0","0.07975909309996937"
"111.0","0.09601741108903963"
"112.0","0.11855553137862095"
"114.0","0.13919089804711646"
"115.0","0.17833618158881484"
"116.0","0.07229060780432167"
"117.0","0.14998793989437587"
"118.0","0.09610403160150827"
"119.0","0.17913205079949066"
"120.0","0.14435357591121278"
"121.0","0.1191416015680602"
"123.0","0.1592101308974008"
"124.0","0.17785737524425677"
"125.0","0.10528896048662882"
"126.0","0.018749656810171537"
"127.0","0.007884457961672886"
"128.0","0.002824663422646326"
"129.0","0.0008988458477608028"
"130.0","0.0005738724019484216"
"131.0","0.000558543700720396"
"133.0","0.0005507504135045843"
"134.0","0.0005712722275223388"
"135.0","0.0005722163612993286"
"136.0","0.0005860011922173984"
"137.0","0.0005504016825119156"
"138.0","0.0005646007734459428"
"139.0","0.0005698748309757818"
"140.0","0.0005865483034568394"
"141.0","0.0006097792800364232"
"143.0","0.017574990312997772"
"144.0","0.002802667382555024"
"145.0","0.0009057446697028653"
"146.0","0.0008761952018157657"
"147.0","0.0008621091164854668"
"148.0","0.0009350247998094405"
"149.0","0.0009890865173958646"
"150.0","0.0010400767841253226"
"151.0","0.001238959709487887"
"153.0","0.0010014492751028276"
"154.0","0.0032145819022121494"
"155.0","0.0027032182800336437"
"156.0","0.005142114902058622"
"157.0","0.0023572937357334164"
"158.0","0.0030367341088309934"
"159.0","0.002167154732875514"
"160.0","0.00264710082777133"
"162.0","0.0032673769122498306"
"163.0","0.0013464371927806344"
"164.0","0.001703492821684075"
"165.0","0.0014504257716897034"
