Time,mfcc1,mfcc2,mfcc3,mfcc4
1.022,-814.498030319363,-38.1060692757132,25.2438919340798,-15.7915468834443
2.136,-777.185344538129,-14.5287867082039,19.2698612991589,-22.7118218908164
3.251,-505.066802146466,131.655110855386,-23.2086893199679,-55.7738061333073
4.365,-524.45050691291,138.750881694396,5.10931401295288,-46.9144019265538
5.48,-505.684362060765,150.315791808695,13.2710386801451,-32.5762412602308
6.594,-467.993589338204,163.421668367053,9.77390578466905,-19.6740567457197
7.709,-459.679556276811,170.901894977624,13.5999562709392,-13.4295224945589
8.824,-456.796201474188,172.899928560208,20.0592806287824,0.222805752932861
9.938,-436.307786905568,170.346684119962,10.5381071904163,-7.1227002387589
11.053,-435.083066576015,160.909909276062,24.090459016119,-5.4344612468424
12.167,-423.19236834613,161.293971556955,21.0223421940968,-7.21701267167309
13.282,-424.180576211065,171.547483710637,11.9303390807901,-0.211016049083618
14.396,-419.737414050854,176.492401176233,12.8548969049375,-5.71672506661954
15.511,-428.551270909062,169.318299377849,21.3548807377594,7.83329017784096
16.625,-402.68932373444,140.456315362927,36.7160567239334,13.1182405768025
17.74,-401.172394129534,143.554332187866,25.145673914606,17.8828145109708
18.854,-399.338984810131,141.582725974296,16.5858422355117,23.7542950233399
19.969,-400.586506160647,131.860188331631,9.91097385715062,28.0944487642967
21.084,-384.829643805177,140.871657046977,-5.02412504262858,15.4876847918005
22.198,-364.744507392123,131.795733670523,-12.0480030030559,23.4933549348261
23.313,-367.704343718564,128.123569143394,-1.71714474679629,34.9028884959705
24.427,-332.916661730189,108.778812574237,5.72687730838791,28.7022264216979
25.542,-336.65601625682,116.275106429244,17.793058788753,38.0485952703336
26.656,-322.566826676945,107.105506543697,9.7596386983212,43.7117152750024
27.771,-309.403296235889,104.229680317981,3.0265851477325,45.9983011152827
28.885,-292.402354868086,113.026922749646,0.407552019065172,47.6408366602839
30,-267.561222975094,106.038762883947,0.626576155961526,46.82852201022
31.115,-289.684457569517,114.920367838398,6.15966736552283,44.9812598580834
32.229,-300.035561598999,111.100332974168,18.3983130619886,43.5981108650679
33.344,-296.046602531646,112.099354159034,14.9367764581971,43.0388856405843
34.458,-313.404853643278,109.674055027767,20.515614142235,45.1117873063909
35.573,-316.038726047682,117.05691327614,20.488854044656,40.9513976498488
36.687,-320.667129872682,117.6087902434,21.1798586290465,37.1987592645756
37.802,-333.935794267283,109.543926546528,19.847732509541,37.9447363657861
38.916,-328.238522356519,107.30386968097,15.6519156297492,35.1896083191871
40.031,-319.874643875676,115.650118342802,14.7377036435439,33.6731969751253
41.145,-314.962171786473,121.367813166035,14.7338451929546,37.3713264319893
42.26,-315.11380712118,117.864819155436,20.4517421539,39.8843036556121
43.375,-291.795963266965,110.640959420957,10.1009304407758,42.2101778381262
44.489,-305.490519039966,116.776191688163,14.0396279246702,39.1871615878363
45.604,-321.083324323298,117.382065441675,26.6321365666793,39.4332791098196
46.718,-327.877038118754,121.193403123653,24.5798545272059,43.1681126082644
47.833,-309.462343488142,121.341967628701,16.7763274497424,35.1175705275591
48.947,-294.943872937925,110.878081082784,11.6907295319443,32.660462873691
50.062,-280.396765590996,103.13517182148,15.8451355204465,31.0190914667729
51.176,-239.112319207004,94.297326293859,6.35666415984511,18.6272633123459
52.291,-298.600245422846,104.634541989639,23.6351777458516,24.8909700272836
53.406,-261.522615470665,128.881103336524,27.6789418150834,27.3404688637703
54.52,-242.04028288961,131.279659680709,23.3893237595013,20.7819021181398
55.635,-255.160343868083,126.476502758564,27.1387891589902,25.0774300379821
56.749,-263.861886199019,127.213794651941,27.1595151121917,28.1462372645243
57.864,-257.728344020772,131.294222532243,21.278207483073,20.0689713537519
58.978,-253.271142411194,129.378033907847,23.9186938028873,20.5145600394299
60.093,-283.422379405803,144.1366657533,15.6972877073732,39.9234249493707
61.207,-276.083039478798,153.705016787569,16.8519190484599,33.5189544350854
62.322,-271.016957411708,142.033671793233,16.3358234486579,47.9092454167158
63.436,-305.414746832158,122.340767798963,15.7519296936941,44.5342373331402
64.551,-292.492591044705,155.630197441398,21.3474195288239,26.5994689125152
65.666,-277.729919667144,148.743641739481,10.5503428100559,33.3895901323644
66.78,-263.505881727465,149.146212777497,13.1950237090706,28.2658176651635
67.895,-278.025796677322,138.747315451835,7.43700864470165,36.1170706611032
69.009,-276.287198521247,138.17612623521,12.3009827459452,29.5106434542722
70.124,-257.40190926116,133.773793950186,8.52861569902554,24.7027647968979
71.238,-265.690971790165,132.534570924624,0.984693853766935,29.9576315916928
72.353,-247.406293119616,138.013642150346,-0.713998331092552,23.4598106015149
73.467,-262.524776879536,131.327861798505,-0.463830102342,27.7202149348299
74.582,-253.156321603626,133.457603458824,6.24702906533366,29.0869978766789
75.697,-259.152106058232,127.645155877817,-6.9051147537109,30.141711020383
76.811,-268.979130031498,139.798085414374,8.48167741134971,21.4422445368031
77.926,-278.793188947837,145.546699202912,16.2202088185128,17.1443574738203
79.04,-286.020948092361,147.396309347769,6.06657809941623,13.7642405075656
80.155,-307.355580616702,136.830415900289,8.6735819495349,21.3979913460898
81.269,-245.668778557537,139.685576066392,8.05470340437373,13.9784254859245
82.384,-233.116095521205,143.413530739234,7.84891629346431,9.11537374787905
83.498,-228.866055716595,143.794181890758,5.9214287162388,8.7133849818366
84.613,-201.902821834198,126.091682575167,-18.2914705074835,16.5104616548073
85.727,-191.478192706299,135.381030663211,-13.9848650422324,6.11773786998297
86.842,-222.233451512006,133.43409135562,1.51501661227333,13.668693936373
87.957,-195.127409449009,139.152827753842,0.099222622010889,10.1959522246098
89.071,-219.913687180899,146.613477736141,0.823143384669436,14.256027576422
90.186,-241.946569501049,179.213771133313,-8.36032389486441,-1.43942148582181
91.3,-178.428843162962,134.690206403268,-5.30480044536932,10.3321328982456
92.415,-179.839165723505,137.473936847703,-7.16117357484217,7.08766481990508
93.529,-158.317305218531,125.2670727904,-10.5212643659461,13.7828852761433
94.644,-152.56280579762,123.370412808221,-5.91598758865189,10.6327025051624
95.758,-138.847783503793,134.923363544338,-8.58044504371408,14.3515488654936
96.873,-199.056384133866,162.779430289551,-13.4730790555274,2.99941218207153
