Time,mfcc1,mfcc2,mfcc3,mfcc4
1.022,-957.122953752125,-105.387511623911,62.5167814548931,-14.7640992440716
2.136,-717.624865080449,72.1850733494813,86.3749137652635,24.307914059544
3.251,-628.774066304815,135.332466643802,101.429847766322,37.5729850639081
4.365,-578.959889033303,155.095392395966,98.1477311524543,41.7724111398342
5.48,-546.543052690277,163.33008572063,86.7984676259785,39.2964420048114
6.594,-533.307107585592,160.696966954566,81.8183994637088,38.2983375588055
7.709,-497.420359363267,189.141095302973,84.1632119300927,34.1904273909194
8.824,-464.090384464491,210.616174261497,80.9118297249774,30.9351603598065
9.938,-492.22068138057,193.692362568064,76.7171433531523,31.129894683123
11.053,-505.290901535546,176.279497723681,67.8176199593661,35.6481837254298
12.167,-485.800620566277,191.419469776521,70.1412004172064,35.5970263167274
13.282,-488.067507910528,178.659789632198,67.33614758693,35.5650852888319
14.396,-482.912275410941,186.900443407983,67.6963140863114,36.8528242286339
15.511,-487.936724142016,186.670727895036,63.8362827965159,35.8095311424802
16.625,-490.315110415108,178.742987193867,53.7484105057701,34.2529238176895
17.74,-487.66566038657,175.145388469533,50.8322720940757,35.666842665233
18.855,-466.527206532621,193.039216082669,54.8361824938552,31.4399563331855
19.969,-455.637759214371,205.619330997459,61.2496777553352,32.3901520468149
21.084,-452.100492165774,203.880147779701,61.0959234964377,31.2136853674059
22.198,-451.037227250741,206.141095693129,59.4332698947358,32.3608230914186
23.313,-446.809815152085,208.110151755978,56.9156448467806,28.8487158904925
24.427,-430.410425717959,220.873253811003,55.2745633653799,16.9926141766273
25.542,-437.420094634038,219.162379715411,60.3252484796702,23.3018499545225
26.656,-438.721513242445,216.985534209535,58.9562700660176,23.3787064884381
27.771,-418.396289493689,207.817003837721,49.4848939810007,30.014208913849
28.886,-409.87106349213,197.917393587355,48.9659632821911,38.5248892074955
30,-404.324750503552,185.574441019447,48.0906641158826,48.3073948968737
31.115,-408.417246819429,180.367497408029,39.6934704237431,50.6489195758258
32.229,-393.271252426523,182.307047480244,38.4581641003235,53.760732469063
33.344,-375.511481163878,187.809917748053,38.3321369438087,46.5691565943708
34.458,-362.302304972877,198.226614830443,35.7634848964456,36.9644551536128
35.573,-339.189103693644,220.191468466454,34.2239021032216,17.3452890684251
36.687,-375.259731811816,190.542877640023,38.9292130771893,42.3810271743356
37.802,-374.34653026568,197.196343963344,38.3622796870355,36.9945672664451
38.917,-394.053347447167,184.98585730703,39.1826393504843,46.3121616049795
40.031,-391.201224330301,183.562532397956,40.7753189570236,51.005437097841
41.146,-376.767523603282,180.432575900202,29.9267085128203,51.3506855409225
42.26,-381.483557943177,172.982162876951,22.6747106396902,50.793988342346
43.375,-353.555925536661,189.578858923704,26.7772558875541,44.2298134475795
44.489,-362.065048588119,169.720655216262,19.4452380612398,51.43698366218
45.604,-361.36499358467,171.537053532876,18.5515929055581,48.013834762526
46.718,-337.897976566502,172.036216540323,13.714910557631,42.7390426291621
47.833,-314.989258173182,158.660663125224,1.0133897159702,51.5617478816393
48.948,-265.174792849109,138.719691092091,-3.09062778560828,58.0908766014145
50.062,-106.428501345233,112.222722378149,11.1011789540911,40.7467683677724
51.177,-198.288592831525,129.948125811465,16.4235459970928,35.2365824904865
52.291,-270.029696427749,131.333251957721,13.4075079809643,43.8255224998627
53.406,-257.392963338738,139.791488895059,9.58008612227349,40.5158278279004
54.52,-216.884333369662,146.000487094344,-7.66647670707783,29.4905841069417
55.635,-221.663847893432,139.506147840404,0.459772431682732,27.9638319286705
56.749,-252.394335871282,140.848947724545,15.7790255024902,36.6186200623965
57.864,-253.095423256399,148.054451597255,15.9865229026293,39.2977229436948
58.979,-233.457901384855,144.885632385469,7.36737013241631,26.3563273048178
60.093,-226.613417978321,140.239607659382,7.89500894048784,26.7935486808577
61.208,-211.287663730811,129.50680785044,12.9674786379447,30.5011711058979
62.322,-200.533057563417,154.389074404712,-4.33853837133377,24.2015152148196
63.437,-177.30470771714,140.50661674166,-12.6705701826597,20.3831169998477
64.551,-163.885873900855,129.188526660576,-4.14550694432337,25.0804381457718
65.666,-170.733655172859,131.881160760373,-1.78034530696869,39.1036365318661
66.78,-153.689689611923,140.197671854703,-30.5789831157749,17.8979674129537
67.895,-154.367245211127,135.216702838515,-12.9571183584296,9.34185742408175
69.009,-165.708326654996,147.559916886681,-13.5658175879824,9.87025395291734
70.124,-138.874814957441,135.347562562892,-14.4631386792656,18.495223902883
71.239,-133.862543907713,133.045319048152,-19.9576946664606,20.6018724947364
72.353,-130.503059060678,135.402705675983,-24.5717014643306,18.9627454518757
73.468,-151.520147227015,158.697989841774,-21.0614848484265,26.1322078955763
74.582,-145.35763778038,159.849567861487,-19.4361974397714,26.9386581675619
75.697,-141.441614387917,151.699548087524,-19.1584490965578,25.7240624004661
76.811,-119.494461125036,162.838114707983,-21.4524348209453,22.5677582537922
77.926,-84.8117110200898,133.546893123924,-22.7012292197286,23.4826133619539
79.04,-37.3672032165406,111.800750367426,-15.6578436930947,42.1324946611816
80.155,-123.787968553258,138.487309476418,-13.7725927181565,33.6715094232115
81.27,-140.076453142047,141.104499601812,-21.1844051223799,26.4675045207881
82.384,-168.231728040926,138.66525990843,-26.4747346377406,31.0639471479768
83.499,-168.340418895654,135.879026743124,-33.7475861209744,27.9338391818535
84.613,-181.685934272757,133.89339287301,-38.1959726233309,11.6956477794324
85.728,-213.681935634755,148.882372874725,-28.1556344382482,21.8637015739192
86.842,-240.354875029487,144.366224953423,-14.9148415125867,22.9873964696826
87.957,-277.375552456329,139.581844352522,-2.68598423460422,34.4244037478107
89.071,-229.451459147913,103.079196531988,9.20993838106578,42.8685000910857
90.186,-101.099523033667,45.3750407871079,4.31853866260797,49.2591517951978
91.301,-194.796149859018,39.6346023149907,-3.28963597014191,45.5718114930088
92.415,-239.690546044773,63.7285442045116,-9.14694195671829,41.3441747440477
93.53,-227.742533549487,120.151409120871,-4.09056591356758,38.8155787877636
94.644,-200.116345776992,181.890750864622,-1.89977181431421,33.7973209733681
95.759,-92.345205422758,176.764527954009,-14.4894871311001,25.2439881258488
96.873,-61.4242328487572,149.824070096339,0.43937196852683,39.0889694937507
97.988,-123.757301927176,184.218096535154,-10.732606206079,46.1222049951764
99.102,-166.064808914288,191.589345512506,-9.68457827734408,45.0686331936412
100.217,-168.47577054574,182.71846471588,-16.2056026164478,51.7822931806506
101.332,-131.088274422395,191.882104369776,-30.9863042563306,51.7509159941332
102.446,-105.46731609574,205.051717937746,-27.1004038138636,44.0877668378364
103.561,-107.773191731493,210.631912577727,-22.0438777759089,37.1989173066594
104.675,-139.357299469048,224.384800523091,-25.213936818744,36.5336538061585
105.79,-99.5227452079896,183.905916374771,-23.8503518259663,35.2805038183899
106.904,-84.7453555623174,194.96763022943,-34.12502320478,44.0993379086663
108.019,-40.0628581521648,138.943476369926,-25.9736600087291,40.0455364347438
109.133,-99.7521382122279,173.889255424474,-37.1024142413577,45.4930529194215
110.248,-132.703537830884,189.303759349944,-28.7642760960189,49.000307061587
111.363,-149.760449025198,190.676122932085,-26.7629983886882,49.2778712780506
112.477,-139.056068474164,178.779283455484,-30.9744699726235,50.7128509715368
113.592,-126.668412327892,176.342779864254,-34.4700550306309,50.5121365489941
114.706,-102.335614914904,168.610058114209,-35.0314119781348,48.3523972277513
115.821,-76.0413093672972,168.223381010663,-41.7757718582865,47.7093072480075
116.935,-63.8967967699508,156.395562934292,-47.1812305429428,48.4420665990785
118.05,-63.7092205965644,159.1854026545,-44.7464730456844,46.6951654913753
119.164,-86.5272361837471,162.124570193555,-49.2657669326348,48.6667339011613
120.279,-89.5485432403432,156.98314043481,-54.2060354329275,47.4110623116537
121.394,-87.481537383316,161.57521560815,-48.2527961897097,44.9994220329001
122.508,-94.9859753788486,173.590985353326,-39.4401222972555,50.0818126628248
123.623,-65.8896756051179,164.815654396373,-47.2485576015638,44.8574572654399
124.737,-42.0346776087392,165.686014812553,-47.1525172433437,44.8140317426085
125.852,-44.5388201170276,163.614398249142,-51.4016015979746,42.0089234677489
126.966,-60.6625566304372,162.839578177957,-45.1853961424536,44.1361975254775
128.081,-43.1514940826027,128.979451286895,-19.2603421463714,35.0585608158234
129.195,-60.2005884522298,128.17866824566,-27.1802048460996,35.4622598515773
130.31,-54.056186982154,135.37227565772,-34.2482015221335,32.7524978930396
131.425,-66.7966264526155,143.836783978238,-27.068053473915,30.8806811973494
132.539,-82.2928606745087,123.43528249605,-20.5095274110547,37.4035335236408
133.654,-93.5519491828016,122.602362380127,-16.9045328608652,33.4374429521676
134.768,-94.0966751196917,116.116277039353,-5.96552362701788,27.0788540324561
135.883,-87.345646548221,122.58696800112,-24.1445072060672,44.3399760350198
136.997,-35.6920801862731,134.8179290417,-21.9340178931703,32.5446779950966
138.112,-18.1967513588871,129.719239715397,-42.3976015416153,18.3997310040191
139.226,-104.904744217487,145.649189491191,-31.9699045690242,33.4478533486649
140.341,-124.929850370227,146.068610697991,-4.53831675422054,21.7829540857382
141.456,-126.432570684718,152.811451154618,-18.6797302369991,35.2047591272481
142.57,-116.724465152302,127.053032115132,-2.05814100279333,27.6549298216254
143.685,-119.145208963105,145.965289628802,-21.9154637898096,29.463876240434
144.799,-111.157290864138,133.507811477313,-15.826076936436,31.6263189725023
145.914,-63.3263511509807,131.487061492194,-19.3997325011023,28.208511949897
147.028,7.20076113943846,113.818745191017,-2.38793462847864,43.4375544580043
148.143,-75.9647975299282,100.746839619542,4.49799822680673,27.8838373426975
149.257,-63.7169243069102,66.252677599995,9.73362292278981,14.6433884219217
150.372,-18.3041325352179,43.2685354118477,11.6229107186681,20.7867985713444
151.487,-20.5495071301997,62.5400069845632,5.78372852721522,17.343207978834
152.601,-59.3640644678772,79.4492959742499,2.54206774953761,7.69044403770686
153.716,-61.3663999909869,87.151298469125,11.1831410697439,13.3470656565413
154.83,-78.4666061630301,116.189219663289,-1.59829442832611,19.634126572538
155.945,-98.5432919932284,121.982178674356,-12.5060070383243,26.421986761576
157.059,-125.221861504649,108.437058036759,-5.23839759261024,34.2021254806028
158.174,-124.193364901212,127.719089181788,-10.7153150858973,28.8526126225002
159.288,-87.9037374129515,120.274019247603,-21.199874896803,25.6628922952159
160.403,-107.356768755298,105.719087008916,-13.1389884355454,15.7971788750658
161.518,-103.710745781394,105.644083868032,1.26843971121476,31.3857996597316
162.632,-52.3416532674976,102.616011284102,7.83811318035211,47.2959775440966
163.747,6.44010053854932,101.775111325466,6.65347490035959,43.862381654094
164.861,-98.4496683230398,108.809153203214,14.1815595341011,45.7990604175333
165.976,-131.771329684216,111.531320643456,5.69291537171744,37.2499608983118
167.09,-123.056982892111,92.5602764275955,0.705350560673898,39.5191285458609
168.205,-162.039776878658,103.026508777213,5.52177306318945,45.5704546340505
169.319,-181.812207362863,114.051471178979,5.04307149277554,39.6439665048007
170.434,-180.616551520179,123.942365793655,4.16763106809216,34.1032553626651
171.549,-137.425700145968,113.626612621971,-4.78548852135059,28.0907939946254
172.663,-132.088246477783,133.562215972747,-13.4248425004034,25.069141389431
173.778,-82.8745584514834,104.3478289838,4.46525040862386,14.422458728816
174.892,-98.1031386230809,96.481772968432,14.3076187711019,5.95237324051114
176.007,-102.965137199493,115.725569692202,3.29163330064022,22.1367676679496
177.121,-181.139283749067,128.942048266731,-0.516684406084345,34.0604544480381
178.236,-164.127406486268,99.8383275679391,6.53732119402374,48.6345772872561
179.35,-142.354775308245,83.3676922398213,6.64740346042464,56.1318591051099
180.465,-115.761722490245,75.9433714906289,6.93658099129763,63.1452514557376
181.579,-59.0397448717841,76.1042645003754,0.657223425705888,57.4161472080703
182.694,-30.4603284184656,87.8416998497849,-3.01610806455944,54.2192961742379
183.809,-49.7738503277381,67.0009024512288,14.2643399038519,53.9293405186327
184.923,-35.0248718393305,59.0070664303819,22.9440173875544,52.4704270261294
186.038,-50.9674837266367,127.699023576314,-5.95412269758876,34.7056120482391
187.152,-65.0580252803616,147.936799901829,-13.2362854612101,32.0093467885434
188.267,-65.8340168713769,144.840945750308,-12.5491231882724,28.9338788711592
189.381,-70.5612960945783,144.894987550716,-14.4454295034081,28.0210058502714
190.496,-76.9152220401405,143.123907562385,-10.9788455841958,27.6254132844649
191.61,-75.8307081478691,145.608743027564,-11.6906175258042,29.0946934558999
192.725,-59.4907597935196,148.880203232158,-11.3956136665043,28.6321132868362
193.84,-61.898327676643,149.973253758145,-12.1070835764449,30.2792318222481
194.954,-51.1792676455272,147.13264276934,-11.3684089773731,28.2215622223103
196.069,-48.2574449698663,148.041416373129,-11.8732847196237,28.1349122283497
197.183,15.49935565896,82.6520313868545,11.6194316887132,26.4814326188387
198.298,-20.5574301307843,118.238133571036,-0.981471852873296,26.6017035743784
199.412,-18.9167828656308,116.53051550795,-0.403637759672386,28.8246595909764
200.527,-30.0677585862235,119.682675671895,4.18839911061106,18.4708683580984
201.641,-4.84510223358326,115.268590034997,-2.18890577843682,18.6995657007709
202.756,-7.6545808535056,118.120885671134,1.3497327992967,14.8245095608437
203.871,-10.0624095170564,127.904739767439,-3.4244702524019,18.2054080696069
204.985,6.06721898817999,119.500616844871,-6.23030187929887,16.7835022285934
206.1,5.77326821627035,120.037027393521,-7.67021861826782,17.835050789061
207.214,-3.22120963012811,124.877513210751,-9.53019035404765,19.1579969512921
208.329,-3.28380394095965,121.20229707068,-1.87945141203543,18.6367136289812
209.443,-17.1763224562518,126.908991986066,-5.32850955653566,20.3825785987699
210.558,-9.17830008680242,115.796876247319,0.178594298182609,16.1280520995405
211.672,-18.5514357988518,115.445060797895,2.61068109003205,18.9736800034171
212.787,-25.5550372262057,123.594737132048,2.79088038480957,18.6926152071803
213.902,1.30799573940922,102.835776340534,4.64254289860838,18.8308124612352
215.016,13.4245573052482,84.0649398008073,5.82468591683171,17.397237940337
216.131,16.7859488980073,99.7518556085097,-4.75291597109081,15.3187484167876
217.245,24.2690417555506,79.7055824230837,9.66169608887716,20.3872745891209
218.36,15.3566041943737,83.0615910438765,10.0666957143144,22.3254568693597
219.474,14.302149716783,87.2303118861846,5.55537875441036,18.9177227469235
220.589,12.3596572795926,91.3139030801466,8.56527974681268,20.5006120893093
221.703,11.2763303711241,86.5999743988824,9.38437966909139,23.5845977413049
222.818,23.3758299728398,85.084398495362,4.33630773403452,17.5322054371618
223.933,16.5843338800635,84.973508424973,8.69267344342089,18.9978356598132
225.047,2.50081861673106,92.8692775116258,5.27065022157281,21.2843970227221
226.162,20.7467324804548,87.5084224996343,6.93777749588283,16.4151827017301
227.276,19.3691273128421,90.3168961252235,4.51939792086215,16.8674759322476
228.391,17.0816673832047,98.7820662385783,3.96794347154303,16.4725432015938
229.505,17.7953291109097,92.2790178868915,4.63237917330655,17.7977178412507
230.62,20.42875364121,92.7341864461396,-0.288111779984718,17.7448354246075
231.734,25.0639733303535,92.8115011201314,3.10937044174945,13.9190394185044
232.849,29.0276863704555,91.6207475082877,-1.8956930117042,13.2334170420085
233.964,20.0246129011232,96.0544745336727,0.407124444158877,13.4529224843344
235.078,24.2056706437856,89.1116269703662,2.24459711283861,19.5984949154856
236.193,14.5795078594946,87.2072723911944,9.05619301583696,16.5271533435265
237.307,10.0124776372283,98.8465712383124,-2.44287922411083,19.4740785040673
238.422,28.5913398557705,84.2145874342088,2.4771519848842,17.3113748749353
239.536,24.326671455919,85.9731249644262,3.31096580017369,19.6841095258904
240.651,22.0765195917761,87.5057492186812,-2.21500781725146,23.0998672405383
241.765,27.8433660854881,93.1529456148097,0.743894275431336,17.1590890860104
242.88,29.2649295615636,94.2639857717132,0.650837998049352,16.140011190349
243.995,32.7592035363047,90.195561720129,1.74240423215331,15.3851870022277
