Time,Spectral Centroid
5606.125,2184.28271435757
5607.239,2715.91233089256
5608.354,1387.49702519235
5609.469,792.024158303847
5610.583,907.913469742232
5611.698,1150.70753459771
5612.812,1071.5408662035
5613.927,996.701887908971
5615.041,1045.42690339966
5616.156,909.330550364953
5617.27,861.477973821446
5618.385,1516.34167427804
5619.5,1640.06184424143
5620.614,1663.57521685497
5621.729,1738.35665640419
5622.843,1241.72753559336
5623.958,1403.96644582359
5625.072,875.813511854326
5626.187,930.908992731303
5627.301,996.203890923042
5628.416,1450.48704497448
5629.531,1231.16498999087
5630.645,1172.16145774317
5631.76,1156.17409619466
5632.874,1450.91182445772
5633.989,1303.53953959931
5635.103,1343.2907145191
5636.218,1290.2940594431
5637.332,1306.2292242711
5638.447,1296.34227869495
5639.562,1332.57455913989
5640.676,1549.96429668437
5641.791,1661.65833940814
5642.905,1578.77928957752
5644.02,1381.30552276961
5645.134,1346.42243834136
5646.249,1303.7426814668
5647.363,1338.59680795424
5648.478,1305.08307722429
5649.593,1518.69218080214
5650.707,1307.77933318727
5651.822,1271.63944552143
5652.936,1685.69317529382
5654.051,1366.41541833574
5655.165,1278.73211043667
5656.28,1602.6608107084
5657.394,1591.43911555579
5658.509,1486.07306253612
5659.624,1397.1673205362
5660.738,1712.21754632018
5661.853,1659.13916084218
5662.967,1520.05216103183
5664.082,2118.11714253749
5665.196,1699.31052138966
5666.311,1338.95791100141
5667.425,1431.80299818012
5668.54,1870.42238487403
5669.655,1910.65440283453
5670.769,1344.53824280805
5671.884,1316.87679781465
5672.998,1564.80411322445
5674.113,1245.63006608895
5675.227,1186.34849292583
5676.342,1191.96305089656
5677.456,1447.63127483613
5678.571,1423.53765983612
5679.686,1414.1758458112
5680.8,1544.74928997557
5681.915,1279.97340987426
5683.029,1591.23601249112
5684.144,1702.06285761685
5685.258,1678.65107098323
5686.373,1318.61916362338
5687.488,1761.74841929249
5688.602,2174.23076651473
