Scene Start,Scene End,Valence,Arousal,Dominance,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
5187,5199,5.44307692307693,4.17576923076923,5.60346153846154,0.114879246781976,3112.53446787082,-73.6094694567822,65.3306011389727,-4.1820936642588,23.1900584722112
5200,5207,5.35,3.84818181818182,5.37727272727273,0.01013393117325,2669.69692419893,-382.202648443964,80.2275559403861,3.6033128329,23.5259716558724
5216,5230,4.7225,4.13375,4.7025,0.014823295801881,1470.45088190033,-356.851795357997,135.006273608237,6.01691384042477,21.2845588764573
5231,5450,5.48466666666667,4.26173333333333,5.43213333333333,0.020754961976755,1843.58810057898,-346.71194114262,113.967540527363,5.04211377763587,26.3807120442461
5451,5468,6.262,4.372,5.622,0.02608568203438,3731.25107946986,-340.360745086359,60.2675712293525,8.82144374281655,18.1312409694468
5469,5486,5.58538461538462,4.14692307692308,5.45538461538462,0.011466018182204,1662.6749130709,-377.395034243232,121.331250842522,18.5123837701527,27.1862774086976
5487,5497,5.63611111111111,4.35277777777778,6.00888888888889,0.120347498840373,1428.18282757939,-114.990161190902,144.252725678113,-8.53294597883557,27.1305173965827
5498,5605,5.76872093023256,4.22732558139535,5.46383720930233,0.012596020595891,2121.97953573429,-385.140320532516,105.198096770447,19.9462375407268,28.7889960360133
5611,5667,5.33406976744186,4.06325581395349,5.45511627906977,0.017677558682181,1503.60630087823,-377.537489717441,120.809388327943,31.1648578189661,31.2015137934048
5670,5685,5.337,3.72675,5.57775,0.01920394857061,1930.97963771765,-310.02729853689,116.509369895815,3.76959046542038,32.7861927019906
5686,5840,6.02620689655172,3.79413793103448,5.86655172413793,0.020517173381049,1631.12726875113,-327.239241963561,125.106283630564,13.0379879433181,32.3070638460055
5845,5921,5.57975,3.9685,5.3475,0.012530820580358,2156.3098089062,-398.837832782674,96.1262370052261,18.6692590609745,34.4193128833004
5922,5933,5.374,3.891,5.526,0.016635451776151,1691.72732834913,-321.909915833717,126.555173137706,11.6823615228972,29.6314314672854
5934,5950,5.615,3.58333333333333,5.7,0.097386811367131,1730.92506839786,-266.614238072476,130.249458315153,8.12559498545979,18.4133963997361
5951,5975,5.08823529411765,3.86941176470588,5.34411764705882,0.014641112842654,1575.02064022688,-393.265925658393,116.216865139417,13.7688460563285,35.1151715617282
5975,5980,5.615,4.70333333333333,5.48,0.012492486621926,1408.25508033722,-380.421916364596,142.234931842331,15.8804972045301,20.013186175258
5981,6065,5.42181818181818,4.03318181818182,5.49227272727273,0.01094228111256,2343.97520774503,-365.723889492188,92.2689672364094,14.2311094540349,31.8568910438818
6066,6102,4.9044,4.172,5.1912,0.097548209728218,2126.21341647733,-158.263230565045,108.167032349057,-1.32246810900893,24.2727472202
6273,6295,4.69,4.23733333333333,4.92266666666667,0.064418372048,1612.02781116817,-201.142174466642,137.460952970909,0.230301375173035,17.8026614503292
6296,6305,6.39,3.93333333333333,6.16333333333333,0.024179255419616,1817.89895576692,-342.23791086864,110.688240044871,4.28082291381929,39.5032021471595
