Scene Start,Scene End,Valence,Arousal,Dominance,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
106,116,5.508,4.11933333333333,5.442,0.097265815174509,2601.54709233108,-88.786824078663,85.058451592459,5.21428378054484,24.8379339331697
120,159,5.4337037037037,3.76259259259259,5.2537037037037,0.092331097147812,2523.01066097426,-114.722043065573,90.4301800661272,18.0011927355852,19.451214789324
160,203,5.21742857142857,4.01685714285714,5.18514285714286,0.075674878552178,2483.37643323623,-127.283481518114,88.5256250227418,0.222901774691927,19.9090933190422
204,225,5.1005,4.1325,5.3825,0.073870245132543,1960.1597565108,-157.147323764639,109.609685440407,7.58988754384468,21.2972934854541
227,231,5.81133333333333,3.66933333333333,5.83533333333333,0.04801292004425,2564.4545446364,-167.250120479677,86.7923229204816,11.0090157884727,18.9557187268025
232,250,5.62181818181818,3.97909090909091,5.81727272727273,0.125206190890296,1946.01558181735,-81.9340063342407,111.817531235855,-4.77486437515432,23.7370269346301
251,282,5.47104166666667,3.999375,5.44,0.049495919942895,1815.64748375102,-209.414990707696,118.747241043988,-2.48858586896649,20.4061743421018
283,318,5.55290322580645,4.09483870967742,5.63032258064516,0.084958557351033,1969.12873968632,-140.765470887941,109.795667381357,1.75961134910916,22.4621566061133
319,370,5.58293103448276,4.00637931034483,5.50862068965517,0.141879764025805,2553.5567011834,-63.6899168590898,88.5961466219086,0.489816759508536,17.5860779805826
371,384,5.61909090909091,4.22090909090909,5.23090909090909,0.214446309700736,1620.29259248887,-49.0806856293403,131.495467336275,-9.60455557347692,23.0769993483802
385,408,4.73357142857143,4.41714285714286,5.17214285714286,0.213682253681325,534.881567624922,-277.378382745628,165.179838407125,30.3583854818988,30.9750653745324
426,431,5.36181818181818,4.35454545454545,5.38545454545455,0.086074016743129,2087.96292616841,-122.815754162831,104.350223740382,3.8321519195131,25.1470085906084
432,444,5.759,4.24,5.625,0.06067319147798,2434.57037092089,-178.642794488428,83.6953199844306,17.1296603887895,29.4701502315687
445,540,5.26,4.35344262295082,5.11196721311475,0.197416169793907,2402.07762436931,-31.3784657765258,90.9980316406093,-8.5612898521124,22.5794099823354
545,570,5.47714285714286,4.07857142857143,5.16857142857143,0.180457507605341,2163.97922254948,-39.1865612368304,104.089267946628,-8.29677973527065,18.5455388206004
