Time,Audio Energy
1.022,9.23712231720068E-05
2.136,0.074327485083652
3.251,0.065418089259524
4.365,0.056464132791678
5.48,0.052046262093714
6.594,0.065788174961818
7.709,0.051048214210267
8.824,0.046990889651985
9.938,0.046566086487625
11.053,0.083309092957003
12.167,0.051561626991478
13.282,0.066447918793988
14.396,0.058757562662811
15.511,0.082286959908322
16.625,0.064914731955209
17.74,0.097038754642902
18.855,0.114154691133896
19.969,0.052806625034075
21.084,0.000293353238625
22.198,0.000104824563523
23.313,0.000151783105087
24.427,9.66140290585058E-05
25.542,9.52973047691845E-05
26.656,9.68962038248747E-05
27.771,9.50254382199206E-05
28.886,0.036996755510462
30,0.186936719736308
31.115,0.133637582211376
32.229,0.131525409638036
33.344,0.150506753918402
34.458,0.156685394608786
35.573,0.176342849541016
36.687,0.215823891073752
37.802,0.193117693991586
38.917,0.183960212202028
40.031,0.195440757180245
41.146,0.177525394593512
42.26,0.177883646916562
43.375,0.195293718062416
44.489,0.179140997753452
45.604,0.172763612380886
46.718,0.15949066465272
47.833,0.148649971147879
48.948,0.144428194626971
50.062,0.154703069894434
51.177,0.123032788897474
52.291,0.137976679527839
53.406,0.120655961672183
54.52,0.158123755161402
55.635,0.093717759820757
56.749,0.084860919084167
57.864,0.095792113100749
58.979,0.096843479467421
60.093,0.099372927628731
61.208,0.084821445103535
62.322,0.094647573878122
63.437,0.103161260175404
64.551,0.094944363239993
65.666,0.095336627050604
66.78,0.115947944640148
67.895,0.1198932638836
69.01,0.156405765494329
70.124,0.149960157371084
71.239,0.134364770840423
72.353,0.103348681385642
73.468,0.124824878290628
74.582,0.106420852762149
75.697,0.102739662614708
76.811,0.163560219917248
77.926,0.149800615364309
79.041,0.123885999690096
80.155,0.115890073559018
81.27,0.150068380908673
82.384,0.137457241562716
83.499,0.153723962007697
84.613,0.126037216042575
85.728,0.104398261975943
86.843,0.128225067681838
87.957,0.139861198805031
89.072,0.147444317987496
90.186,0.147569511672437
91.301,0.167756072960871
92.415,0.149166334622815
93.53,0.179914703165146
94.644,0.136178478538007
95.759,0.138147897590849
96.874,0.108877453079184
97.988,0.131635765307336
99.103,0.09914129084034
100.217,0.082676933618076
101.332,0.100423060038315
102.446,0.106407363850963
103.561,0.042543282970889
104.675,0.050219461256671
105.79,0.083875539276088
106.905,0.076323383433735
108.019,0.076402668632155
109.134,0.085129732525284
110.248,0.078273997709784
111.363,0.079022613768804
112.477,0.04490188163446
113.592,0.019863234127289
114.706,0.013340842239094
115.821,0.016592624360564
116.936,0.016620412132067
118.05,0.017818386123219
119.165,0.018076661864299
120.279,0.018111600354137
121.394,0.039673319876039
122.508,0.054642300664839
123.623,0.075356166689448
124.737,0.120675824554923
125.852,0.124386186580467
126.967,0.118230160240542
128.081,0.151080573621973
129.196,0.155286735852907
130.31,0.292513292769639
131.425,0.651918768164196
132.539,0.31541995880943
133.654,0.33503413097824
134.768,0.498786683446941
135.883,0.570133539312951
136.998,0.638342532244051
138.112,0.567227927763033
139.227,0.542084645304448
140.341,0.530364696894878
141.456,0.528788152572554
142.57,0.503932837415728
143.685,0.521735464306721
144.799,0.609204808531302
145.914,0.588495750074231
147.029,0.599899359124407
148.143,0.216111033900397
149.258,0.395769511779657
150.372,0.638928130687169
151.487,0.496448417928297
152.601,0.543854322366096
153.716,0.586503146919221
154.83,0.64242481746063
155.945,0.439282161414574
157.06,0.14234976612131
158.174,0.230132196984955
159.289,0.166800536985553
160.403,0.157382516665691
161.518,0.134935825458835
162.632,0.170733313897952
163.747,0.245247262159481
164.861,0.225889282882953
165.976,0.1396678157709
167.091,0.106931924899816
168.205,0.314070882613307
169.32,0.193665728212561
170.434,0.129123846089068
171.549,0.110047534082138
172.663,0.08562672248945
173.778,0.086063573276378
174.892,0.066955436360003
176.007,0.070494246372679
177.122,0.105978186028024
178.236,0.102801812125375
179.351,0.069038693000793
180.465,0.103403471856949
181.58,0.107806141798855
182.694,0.071037914075823
183.809,0.085570890547323
184.923,0.110047099858834
186.038,0.107886134675565
187.153,0.092508975429569
188.267,0.085979434932937
189.382,0.101521571351786
190.496,0.072192100402957
191.611,0.100765429020273
192.725,0.05652799281989
193.84,0.162988168043749
194.954,0.09752243718912
196.069,0.075636148704791
197.184,0.196806432391065
198.298,0.192725535768649
199.413,0.072904547116453
200.527,0.184109633655358
201.642,0.147612113797349
202.756,0.158714963699107
203.871,0.129891457743511
204.985,0.141325301376942
206.1,0.155333807087191
207.215,0.131119844574196
208.329,0.123603004360806
209.444,0.171332757263804
210.558,0.194857474779407
211.673,0.18304267037041
212.787,0.138310481861532
213.902,0.107571777963255
215.016,0.082480655468504
216.131,0.146114754238866
217.246,0.179964534329555
218.36,0.192585469671923
219.475,0.183601866395985
220.589,0.204179635098459
221.704,0.12996478128005
222.818,0.143264428723978
223.933,0.181213140485623
225.047,0.375847719523672
226.162,0.557585502700761
227.277,0.288564260989234
228.391,0.336546400294232
229.506,0.304471454397181
230.62,0.374279690030881
231.735,0.368079449676365
232.849,0.244159501066051
233.964,0.230817683935159
235.078,0.279232507743273
236.193,0.279121752908686
237.308,0.318847390431373
238.422,0.317019397490063
239.537,0.339642200736919
240.651,0.290393835792713
241.766,0.287626110593962
242.88,0.272768613435417
243.995,0.225137269100275
245.109,0.280629183588988
246.224,0.344448118953448
247.339,0.313975673776556
248.453,0.129350297963975
249.568,0.064780539358961
250.682,0.051724468745797
251.797,0.056167423284741
252.911,0.086396110194796
254.026,0.188452299234624
255.14,0.088001420553041
256.255,0.149594547889807
257.37,0.086036343854262
258.484,0.253135419999137
259.599,0.171856921884834
260.713,0.260869168202781
261.828,0.495146853228011
262.942,0.260911451230283
264.057,0.27126174425659
265.172,0.272240220594967
266.286,0.230262960089131
267.401,0.386351213062053
268.515,0.597527246881916
269.63,0.329256963308585
270.744,0.262561478825508
271.859,0.244554249668385
272.973,0.202041928268372
274.088,0.08923928621837
275.203,0.093657686497207
276.317,0.069226576913897
277.432,0.087038462932307
278.546,0.109976102143814
279.661,0.069323559378553
280.775,0.04778799870638
281.89,0.035110750492264
283.004,0.026060908329577
284.119,0.02463174178478
285.234,0.025924486969762
286.348,0.023456365202502
287.463,0.040387725506202
288.577,0.054403250716738
289.692,0.061849582138015
290.806,0.067911833590487
291.921,0.069595361401578
293.035,0.066658401507352
294.15,0.055350623186396
295.265,0.046025120341622
296.379,0.04903654728639
297.494,0.028070826079438
298.608,0.088819244295755
299.723,0.059929446988524
300.837,0.031365401592569
301.952,0.036252701641802
303.066,0.035519535915396
304.181,0.038749183866996
305.296,0.04811568098946
306.41,0.031397556012687
307.525,0.02652898333253
308.639,0.027426688456332
309.754,0.023948798965766
310.868,0.034770161929646
311.983,0.040616794641461
313.097,0.026371866167524
314.212,0.026611728124958
315.327,0.021207207578966
316.441,0.021281609396164
317.556,0.050928478743499
318.67,0.045700867871871
319.785,0.049355577078583
320.899,0.049304701627766
322.014,0.051178251316257
323.128,0.046881413582252
324.243,0.05989300066172
325.358,0.043729456361569
326.472,0.03073269941946
327.587,0.042836931897146
328.701,0.046647384821175
329.816,0.030854640232962
330.93,0.02903256747522
332.045,0.026462274470359
333.159,0.07085154109603
334.274,0.066650086156591
335.389,0.070858172226851
336.503,0.08321641391056
337.618,0.067537459635259
338.732,0.071640477846045
339.847,0.06439730750011
340.961,0.06059213521797
342.076,0.064348543843404
343.19,0.079347620971251
344.305,0.073774340745491
345.42,0.063434851670567
346.534,0.05149279562209
347.649,0.042990892558581
348.763,0.081195089874402
349.878,0.052968721807381
350.992,0.047409982065639
352.107,0.06618398964833
353.221,0.04756460405612
354.336,0.073593213752278
355.451,0.04370543370392
356.565,0.069756241978678
357.68,0.061619832869011
358.794,0.067012436446686
359.909,0.063497941531309
361.023,0.082136703652924
362.138,0.057162042270907
363.252,0.048965258245947
364.367,0.14262546808006
365.482,0.093602547641544
366.596,0.109761659378447
367.711,0.113813777476392
368.825,0.107379893063129
369.94,0.119847330841073
371.054,0.181561855649678
372.169,0.075206557727522
373.283,0.031996531277057
374.398,0.03071942872123
375.513,0.029766489970114
376.627,0.030727234669361
377.742,0.051843351403451
378.856,0.054495923880589
379.971,0.05322792190066
381.085,0.058268124211536
382.2,0.058481737686893
383.314,0.051382179125628
384.429,0.046693852149419
385.544,0.068334009756418
386.658,0.080770362427445
387.773,0.259904325170492
388.887,0.045306095265366
390.002,0.140688745247948
391.116,0.039019497008898
392.231,0.044364512447411
393.345,0.085464998243824
394.46,0.075218231392857
395.575,0.047875801019183
396.689,0.044844628414407
397.804,0.064798437203742
398.918,0.044489220054475
400.033,0.047042626883777
401.147,0.054807051736468
402.262,0.060677493283367
403.376,0.067924770292502
404.491,0.07877519654733
405.606,0.048282532856386
406.72,0.055942181186866
407.835,0.040206406214911
408.949,0.041096832487293
410.064,0.040301166056329
411.178,0.05473798802664
412.293,0.039254389380725
413.407,0.053571523264104
414.522,0.100582042129414
415.637,0.350017272652245
416.751,0.136804663185634
417.866,0.044528600174708
418.98,0.045952739356579
420.095,0.053554232659218
421.209,0.108291539468728
422.324,0.170388393579563
