Time,Audio Energy
1.022,8.81118962168036E-05
2.136,0.001866479649066
3.251,0.033383131481202
4.365,0.035890317396376
5.48,0.035926137772848
6.594,0.038263050676393
7.709,0.038355786496753
8.823,0.046371949381184
9.938,0.050254306818282
11.053,0.043463494462323
12.167,0.055802025146404
13.282,0.07754950828551
14.396,0.055388373996691
15.511,0.078859731095583
16.625,0.083269952093415
17.74,0.056976751339263
18.854,0.049395367136683
19.969,0.060443711309936
21.083,0.054650327762655
22.198,0.019781156680458
23.313,0.004492660463318
24.427,0.011051357920667
25.542,0.009368228269172
26.656,0.012659448323109
27.771,0.016564875139939
28.885,0.013966649917647
30,0.015607969943094
31.114,0.023793571990514
32.229,0.073753351933181
33.344,0.043723323992313
34.458,0.019393463577458
35.573,0.012271229683486
36.687,0.017688733257889
37.802,0.027012450550999
38.916,0.029136378558627
40.031,0.033596939786708
41.145,0.056830818152284
42.26,0.065194553647612
43.374,0.057068328929149
44.489,0.02297525965442
45.604,0.015767804270909
46.718,0.01703853673494
47.833,0.028686636450141
48.947,0.05843078503533
50.062,0.076204712260849
51.176,0.08861170318428
52.291,0.088377027668246
53.405,0.102397073802692
54.52,0.10278005157879
55.634,0.103518344141705
56.749,0.115611776797529
57.864,0.123764851542372
58.978,0.128357557059183
60.093,0.117234013323019
61.207,0.147041875804816
62.322,0.090814165739224
63.436,0.07130536354008
64.551,0.072058141264327
65.665,0.070769012760752
66.78,0.084112681519969
67.894,0.111797577585064
69.009,0.095669512927693
70.124,0.084182656599395
71.238,0.094681454101231
72.353,0.076881098610228
73.467,0.061837955260064
74.582,0.047882442311902
75.696,0.062375706241681
76.811,0.056126090709695
77.925,0.046431054171026
79.04,0.061173861431986
80.154,0.062576725084011
81.269,0.078648355012745
82.384,0.056690625965081
83.498,0.068896263367544
84.613,0.075575256616918
85.727,0.054164626988683
86.842,0.054292877867164
87.956,0.074249338119447
89.071,0.067506285244977
90.185,0.082036229591705
91.3,0.067924135327491
92.414,0.069092401312252
93.529,0.061284547184967
94.644,0.06171483585757
95.758,0.078352880278733
96.873,0.077195140196368
97.987,0.05495819489583
99.102,0.049372073801401
100.216,0.057049181634988
101.331,0.063394450748733
102.445,0.039346137129301
103.56,0.048970714689189
104.674,0.045022817832583
105.789,0.032881174412861
106.904,0.037049634640259
108.018,0.061917644822925
109.133,0.051368511583495
110.247,0.065934560692521
111.362,0.09651909334718
112.476,0.093005935570555
113.591,0.132117258520633
114.705,0.156957382501404
115.82,0.18052231489161
116.934,0.249466678485766
118.049,0.124670761609998
119.164,0.114913104599823
120.278,0.098256223074317
121.393,0.079654404252812
122.507,0.070554823724199
123.622,0.076060012003508
124.736,0.071256846527957
125.851,0.036216506755737
126.965,0.038569113297906
128.08,0.093178348578666
129.194,0.082930818015278
130.309,0.093899534901282
131.424,0.076140241249005
132.538,0.039725976349907
133.653,0.085732828212234
134.767,0.082476672144912
135.882,0.064071020588043
136.996,0.086699403055619
138.111,0.063762828726603
139.225,0.082657365165479
140.34,0.111097367573597
141.454,0.067802853497462
142.569,0.069357462207778
143.684,0.049847196947632
144.798,0.058427500666742
145.913,0.151851695096246
147.027,0.148253868523988
148.142,0.08094150157295
149.256,0.137277708754106
150.371,0.110239538044115
151.485,0.10006807004571
152.6,0.098960819761848
153.714,0.134898939211822
154.829,0.195882634135953
155.944,0.166904863748064
157.058,0.113460328954285
158.173,0.114473084807645
159.287,0.141575934085312
160.402,0.120491609105153
161.516,0.099402006218379
162.631,0.08878490110916
163.745,0.077883685545248
164.86,0.07409422940823
165.975,0.066705351292781
167.089,0.069502761443686
168.204,0.060258633771872
169.318,0.062553966046055
170.433,0.072944617773053
171.547,0.080595545134829
172.662,0.04437633825673
173.776,0.06155258417652
174.891,0.054384807160136
176.005,0.064692037345473
177.12,0.066033331087362
178.235,0.070349390999851
179.349,0.067090983149141
180.464,0.07049796724537
181.578,0.069017051223409
182.693,0.047868378137563
183.807,0.051072414523609
184.922,0.05314399550041
186.036,0.044130576077934
187.151,0.040529115526586
188.265,0.037747157090662
189.38,0.037901972133313
190.495,0.038550145234396
191.609,0.108062239598697
192.724,0.162163672293164
193.838,0.108471683937488
194.953,0.119622670339735
196.067,0.119369166659224
197.182,0.120680796760613
198.296,0.134466819478443
199.411,0.121210262999345
200.525,0.062323091298568
201.64,0.061857950853906
202.755,0.040936357598862
203.869,0.040189236391857
204.984,0.07538536681955
206.098,0.113403626254553
207.213,0.096694706039017
208.327,0.102497979211002
209.442,0.098117919272855
210.556,0.078041022043944
211.671,0.091077865787149
212.785,0.092348538171895
213.9,0.102649783604895
215.015,0.082028510571438
216.129,0.05252675799577
217.244,0.045174836801616
218.358,0.062342092832471
219.473,0.059501227517815
220.587,0.037889529182597
221.702,0.031327268743434
222.816,0.043623764805023
223.931,0.065033616730749
225.045,0.069944246854939
226.16,0.044433573459473
227.275,0.037878782135075
228.389,0.048340256830638
229.504,0.058035731630596
230.618,0.047796909580691
231.733,0.059720415957872
232.847,0.218190451540202
233.962,0.171581400886178
235.076,0.102848119921508
236.191,0.097235427301967
237.305,0.086857878175515
238.42,0.104873192736437
239.535,0.108867697937815
240.649,0.126952495260354
241.764,0.126273934263574
242.878,0.16370314481735
243.993,0.12107014633304
245.107,0.107347943335365
246.222,0.106779726318411
247.336,0.135749749968272
248.451,0.104751637180152
249.565,0.120216108268602
250.68,0.067357802905676
251.795,0.09724316961523
252.909,0.130956033900076
254.024,0.105115492315337
255.138,0.101179780421951
256.253,0.03816272141814
257.367,0.021540611795146
258.482,0.020886718469265
259.596,0.020534270653468
260.711,0.027449878207202
261.825,0.020642770559768
262.94,0.016426686464832
264.055,0.01495219810706
265.169,0.013038350633529
266.284,0.02101149011311
267.398,0.026569791550864
268.513,0.022572733752636
269.627,0.025905803587108
270.742,0.03631060796246
271.856,0.022675433244404
272.971,0.023182384824742
274.085,0.030498147597477
275.2,0.031995836148296
276.315,0.042016856526902
277.429,0.079168061259029
278.544,0.127336805725452
279.658,0.096121920891388
280.773,0.092685938115802
281.887,0.079705264540378
283.002,0.08020027790853
284.116,0.128900963050079
285.231,0.1412346180191
286.345,0.108409955551103
287.46,0.130702689234255
288.575,0.153385925664582
289.689,0.132477267956725
290.804,0.113133457467537
291.918,0.067787111196623
293.033,0.052149106643018
294.147,0.06348868231926
295.262,0.044912030258144
296.376,0.056788486619829
297.491,0.068513256510768
298.606,0.065190782215868
299.72,0.039286282461486
300.835,0.029459636019484
301.949,0.028700804296276
303.064,0.02454915280042
304.178,0.022938487030247
305.293,0.028613550346347
306.407,0.056746756867679
307.522,0.084915533457476
308.636,0.13609883157508
309.751,0.157224779871511
310.866,0.158641195897459
311.98,0.088852164021299
313.095,0.091459249264166
314.209,0.091477766268277
315.324,0.09916660514012
316.438,0.098464495190333
317.553,0.074803934109982
318.667,0.091639330004858
319.782,0.085293689118365
320.896,0.103152715340404
322.011,0.124385423530094
323.126,0.109407275484428
324.24,0.085586755264704
325.355,0.116137161444493
326.469,0.085420645445673
327.584,0.079169461675406
328.698,0.096446640928209
329.813,0.086941117998032
330.927,0.112764573800482
332.042,0.117637551423305
333.156,0.097305788198146
334.271,0.072326492683808
335.386,0.056785623895256
336.5,0.082168322867597
337.615,0.067674388570849
338.729,0.116649785164587
339.844,0.072254848070569
340.958,0.104811560494407
342.073,0.121994730912153
343.187,0.130656262626595
344.302,0.14048989544585
345.416,0.081883985942473
346.531,0.095158000685145
347.646,0.081094856264072
348.76,0.11527267608996
349.875,0.133852972003793
350.989,0.133830631035508
352.104,0.138930886895799
353.218,0.096992425380792
354.333,0.143567131196757
355.447,0.100137823015198
356.562,0.209030065483495
357.676,0.230768304464977
358.791,0.370805482996729
359.906,0.254406198839499
361.02,0.228869927227532
362.135,0.179719466670694
363.249,0.179966188644221
364.364,0.184979117464163
365.478,0.160769140811962
366.593,0.178449980388503
367.707,0.220514767346281
368.822,0.273939924135398
369.936,0.468068481820688
371.051,0.170321317418992
372.166,0.235590310858262
373.28,0.183222790370476
374.395,0.117274639112177
375.509,0.143585457063913
376.624,0.1807034046235
377.738,0.267310967936786
378.853,0.213447934189509
379.967,0.3576011267357
381.082,0.224098883887466
382.196,0.275901032344669
383.311,0.204297851867385
384.426,0.164054987013582
385.54,0.263907345615236
386.655,0.182130874166853
387.769,0.20389260746144
388.884,0.2660011774011
389.998,0.171011368502346
391.113,0.127887176002037
392.227,0.14591126514375
393.342,0.228006788644079
394.456,0.280366646311347
395.571,0.229769179365594
396.686,0.226647504800008
397.8,0.12842373984835
398.915,0.166801445353217
400.029,0.242761207694538
401.144,0.252977745442564
402.258,0.296226483958232
403.373,0.262359665633864
404.487,0.257547819703085
405.602,0.231769778047889
406.716,0.172414716094082
407.831,0.150512792118211
408.946,0.177976877216847
410.06,0.136815917628482
411.175,0.145740706379301
412.289,0.148216178670459
413.404,0.176574292731315
414.518,0.195285149217663
415.633,0.119281888406132
416.747,0.161925458225491
417.862,0.153591415395956
418.976,0.215518716090076
420.091,0.102790823217306
421.206,0.119130669878783
422.32,0.121017987179037
423.435,0.121487453112541
424.549,0.10656357765338
425.664,0.105880508541073
426.778,0.101846004648229
427.893,0.10666125959712
429.007,0.086130487485889
430.122,0.049658315241279
431.237,0.046554142432764
432.351,0.054319060570791
433.466,0.049604108903586
434.58,0.037417338180834
435.695,0.050627276549091
436.809,0.045412672727505
437.924,0.048703100229043
439.038,0.051411933199682
440.153,0.06573077222013
441.267,0.068231468842966
442.382,0.069627103937256
443.497,0.126320270896894
444.611,0.094427463895203
445.726,0.089348573461321
446.84,0.125305497327192
447.955,0.222401323022489
449.069,0.084243989063665
450.184,0.188109207574944
451.298,0.516190542819028
452.413,0.309840160194367
453.527,0.224877010776771
454.642,0.412987874930722
455.757,0.211505865912063
456.871,0.248338661817019
457.986,0.209980195741344
459.1,0.231230518259354
460.215,0.383873773722094
461.329,0.228511129126384
462.444,0.208966975097212
463.558,0.249005844499241
464.673,0.229906804178261
465.787,0.297193898188666
466.902,0.256770614990064
468.017,0.225863804541323
469.131,0.269394864284175
470.246,0.166761168217607
471.36,0.184507418888576
472.475,0.168431066055838
473.589,0.173181147133576
474.704,0.181329473822747
475.818,0.232141405744115
476.933,0.233592932618872
478.047,0.194804397819746
479.162,0.177888637616809
480.277,0.071104172492672
481.391,0.140803194541295
482.506,0.124504712247784
483.62,0.138339222546292
484.735,0.204791619213669
485.849,0.223815348312098
486.964,0.240853485271739
488.078,0.123868315266274
489.193,0.107759718789494
490.307,0.093932231532168
491.422,0.095519352067673
492.537,0.123327068333377
493.651,0.13065348903028
494.766,0.256783960321801
495.88,0.240411318645118
496.995,0.147796484003161
498.109,0.200799233767598
499.224,0.252032910089863
500.338,0.100258553356572
501.453,0.112226539346294
502.567,0.114109435798475
503.682,0.176565586955915
504.797,0.225707837234951
505.911,0.235383284167028
507.026,0.195881799575112
508.14,0.182619057860907
509.255,0.389259873626755
510.369,0.304958706610864
511.484,0.151621660512516
512.598,0.314005504833519
513.713,0.25555778233027
514.827,0.076575158837846
515.942,0.053997340600337
517.057,0.050464013756701
518.171,0.063480423711913
519.286,0.126655175709628
520.4,0.14686064168079
521.515,0.134532843221234
522.629,0.109692995370097
523.744,0.098508135332655
524.858,0.122938651167756
525.973,0.130597695730016
527.087,0.166806780547551
528.202,0.234744067415258
529.317,0.234419308964695
530.431,0.171416424486306
531.546,0.179770293649295
532.66,0.440321449086428
533.775,0.284398667146058
534.889,0.246519371265601
536.004,0.205959670519406
537.118,0.270338477047982
538.233,0.280819083322565
539.347,0.138821527784854
540.462,0.227787580736538
541.577,0.182318554426301
