Time,Audio Energy
1.022,0.0345472044768
2.136,0.041362064509735
3.251,0.046109259960295
4.365,0.069822961446184
5.48,0.11262868635501
6.594,0.07753174468997
7.709,0.05263633497495
8.824,0.037421469950139
9.938,0.052605744145475
11.053,0.083033654142428
12.167,0.124129796165139
13.282,0.069991765406232
14.396,0.067575817526339
15.511,0.141609453414697
16.625,0.186769116117043
17.74,0.215391082610332
18.854,0.130462695223005
19.969,0.012740646873157
21.084,0.00412389908793
22.198,0.005188992305458
23.313,0.004454710972434
24.427,0.004787365952903
25.542,0.021411117699479
26.656,0.003793060439501
27.771,0.013824169551265
28.885,0.012572774917278
30,0.004228170360012
31.114,0.017138432622975
32.229,0.00488842000489
33.344,0.017752512943051
34.458,0.003616165916313
35.573,0.002625495323619
36.687,0.001236876969833
37.802,0.008181272623636
38.916,0.007525123361353
40.031,0.001125346682064
41.145,0.001292234389297
42.26,0.012717716399556
43.375,0.013371502720166
44.489,0.007886569653831
45.604,0.010004173004353
46.718,0.009347780306969
47.833,0.020479590015762
48.947,0.009422627630135
50.062,0.003285334144598
51.176,0.016505157792053
52.291,0.013704663352677
53.405,0.006229422965065
54.52,0.00673842476261
55.635,0.008515858091548
56.749,0.008775233440237
57.864,0.014532596441145
58.978,0.01528334029344
60.093,0.003136256143402
61.207,0.001643856782241
62.322,0.001225617114443
63.436,0.001689795116077
64.551,0.001802283432101
65.666,0.001858275915256
66.78,0.00197231153051
67.895,0.002139342152799
69.009,0.001815010302144
70.124,0.001950644350436
71.238,0.00203189507637
72.353,0.001789577049006
73.467,0.033966568372485
74.582,0.018080385856672
75.696,0.008698843219602
76.811,0.023263431453901
77.926,0.018306510259367
79.04,0.001838362682301
80.155,0.002087073784327
81.269,0.006614524418084
82.384,0.011016934454347
83.498,0.008271076317504
84.613,0.014966625258525
85.727,0.00772602221336
86.842,0.008319195938767
87.956,0.004503256761211
89.071,0.017719408347985
90.186,0.004600547016068
91.3,0.014956468029672
92.415,0.013106395615902
93.529,0.007310276692677
94.644,0.02210775727584
95.758,0.008516109588553
96.873,0.009025078440981
97.987,0.014075668732739
99.102,0.020129387442288
100.217,0.006132725813261
101.331,0.011045048410369
102.446,0.014503016690287
103.56,0.01339144483233
104.675,0.008101605599977
105.789,0.004462125199398
106.904,0.006792917526092
108.018,0.007224094238668
109.133,0.008181407811814
110.247,0.009893642946202
111.362,0.003180592451383
112.477,0.005055104009563
113.591,0.016283769555578
114.706,0.011357834520554
115.82,0.016577593005459
116.935,0.014989706046577
118.049,0.019599754638613
119.164,0.008001722134674
120.278,0.006063538525534
121.393,0.009658891182778
122.508,0.009009207482325
123.622,0.006374637867314
124.737,0.005186374935604
125.851,0.013539372555555
126.966,0.009962038921625
128.08,0.013183397801871
129.195,0.017426291756565
130.309,0.017349626414636
131.424,0.008613504802304
132.538,0.00822443605045
