Time,Audio Energy
1.022,8.96326147118932E-05
2.136,0.000292463493012
3.251,0.002234175109902
4.365,0.10227542527712
5.48,0.082422630252638
6.594,0.067218343855695
7.709,0.104351463124554
8.824,0.083772835294929
9.938,0.060808556919294
11.053,0.115655722947473
12.167,0.079863388831622
13.282,0.052098428640807
14.396,0.085555159854906
15.511,0.08445839689274
16.625,0.080359918996711
17.74,0.110464950151734
18.854,0.098546803242317
19.969,0.082878710741592
21.084,0.086485701160657
22.198,0.061259147158357
23.313,0.057490204291644
24.427,0.06601766715184
25.542,0.052048156500305
26.656,0.033371491475489
27.771,0.047704387417404
28.885,0.048104075255501
30,0.08614121750827
31.115,0.132654630423653
32.229,0.090561672435082
33.344,0.048720402665764
34.458,0.046838985431416
35.573,0.060454272586676
36.687,0.088305757719824
37.802,0.178232965966667
38.916,0.130480716346559
40.031,0.05939111844124
41.145,0.046520860935132
42.26,0.053933666929201
43.375,0.041253570347685
44.489,0.017661570779529
45.604,0.029775844451716
46.718,0.014797127554358
47.833,0.011949180143722
48.947,0.012609655651844
50.062,0.009986519826153
51.176,0.006829437880955
52.291,0.009084839269147
53.406,0.011196537408809
54.52,0.012418123930498
55.635,0.005896338030732
56.749,0.013116128597956
57.864,0.009813725927738
58.978,0.011746394497678
60.093,0.009647758179045
61.207,0.019057625298547
62.322,0.014089241362984
63.436,0.013517329549392
64.551,0.009275074704052
65.666,0.011451600034039
66.78,0.013181793339992
67.895,0.009663318485548
69.009,0.013860987229861
70.124,0.012248202372331
71.238,0.015539443381302
72.353,0.017642871815753
73.467,0.017914531969041
74.582,0.022073656199328
75.697,0.043995831721364
76.811,0.062275424877319
77.926,0.063307266592176
79.04,0.245607655279409
80.155,0.14721518928705
81.269,0.153945925863327
82.384,0.244568651463876
83.498,0.178999139655655
84.613,0.216394907561544
85.727,0.318066169921328
86.842,0.12091839713996
87.957,0.336290402162165
89.071,0.04679170070929
90.186,0.020804221039354
91.3,0.014690191193649
92.415,0.016555410650469
93.529,0.030474790479584
94.644,0.032842387605934
95.758,0.025120020700501
96.873,0.031736797463754
97.988,0.033509406707511
99.102,0.03161623713533
100.217,0.036321548760234
101.331,0.024881904767019
102.446,0.016757510073937
103.56,0.01777951650313
104.675,0.018731567235391
105.789,0.020127220794236
106.904,0.020969957627204
108.018,0.018882385310094
109.133,0.016923027013624
110.248,0.017844676690926
111.362,0.019443887118993
112.477,0.022693804574894
113.591,0.131889005968404
114.706,0.200823150883676
115.82,0.075563007294851
116.935,0.096796647591011
118.049,0.051121966837425
119.164,0.06897986209116
120.279,0.017435300313647
121.393,0.021244496670407
122.508,0.019947069204432
123.622,0.031402127739348
124.737,0.108114515143498
125.851,0.070222774949831
126.966,0.043040264192778
128.08,0.032885733258926
129.195,0.039170066116554
130.309,0.121107354240266
131.424,0.304427191147061
132.539,0.175376507407109
133.653,0.05989727698511
134.768,0.043022632323087
135.882,0.069894506415524
136.997,0.077961427791668
138.111,0.046887015023107
139.226,0.0484068836921
140.34,0.054285674282055
141.455,0.035815660196006
142.57,0.027712360413568
143.684,0.024604499432431
144.799,0.035358675767192
145.913,0.029444002249259
147.028,0.023561342020387
148.142,0.043242309151852
149.257,0.053961359921138
150.371,0.040462511021497
151.486,0.043827979465377
152.6,0.027991697330699
153.715,0.039935261790972
154.83,0.033057174040189
155.944,0.036294214875839
157.059,0.038368435718764
158.173,0.031187861640213
159.288,0.04267936394007
160.402,0.043535471344829
161.517,0.022009712459043
162.631,0.018541649963833
163.746,0.020304256288002
