Time,Audio Energy
1.022,8.81039131202188E-05
2.136,0.005347373670369
3.251,0.020329009556968
4.365,0.038599231488448
5.48,0.051818771945741
6.594,0.058432139537067
7.709,0.06102315871343
8.824,0.067162157384282
9.938,0.054179988454149
11.053,0.05149554675778
12.167,0.055354824263798
13.282,0.065213100833842
14.396,0.059663272971839
15.511,0.05499294990942
16.625,0.050208201279185
17.74,0.053447278806005
18.855,0.059705600798023
19.969,0.056256265486015
21.084,0.065000225386504
22.198,0.059712095937013
23.313,0.056620760001676
24.427,0.062006690726987
25.542,0.05674072611623
26.656,0.055429968761917
27.771,0.062989297924011
28.886,0.06930985212323
30,0.082678095439198
31.115,0.054739325351105
32.229,0.070044058899364
33.344,0.075581651592319
34.458,0.068095505615225
35.573,0.084788850932819
36.687,0.066916407421271
37.802,0.062953240137906
38.917,0.069912151895025
40.031,0.074997735835749
41.146,0.079524207583908
42.26,0.05739241906729
43.375,0.061716156608439
44.489,0.054491924299888
45.604,0.047317549934512
46.718,0.049879977371669
47.833,0.057707300878493
48.948,0.068290958124266
50.062,0.204157431221621
51.177,0.111189763493093
52.291,0.05838348980618
53.406,0.066666778762842
54.52,0.074189646742411
55.635,0.067265570743729
56.749,0.072373224169943
57.864,0.074306526354237
58.979,0.065723811618373
60.093,0.08952496875738
61.208,0.072976635852509
62.322,0.103112090612784
63.437,0.074195198824575
64.551,0.091596415813591
65.666,0.110987541070147
66.78,0.08307430516647
67.895,0.109467964752843
69.009,0.076164460690987
70.124,0.088548140126178
71.239,0.131767211423685
72.353,0.083594524112339
73.468,0.138870502411653
74.582,0.131621851578725
75.697,0.100934198288757
76.811,0.181006655993859
77.926,0.11845575551245
79.04,0.263732684251358
80.155,0.191596591558054
81.27,0.158867695208642
82.384,0.086177199248193
83.499,0.098582594209165
84.613,0.047642161248354
85.728,0.083738974871768
86.842,0.061076922562535
87.957,0.062687047710683
89.071,0.06242714884916
90.186,0.072971744858678
91.301,0.03773652627825
92.415,0.026523355857604
93.53,0.035370338312641
94.644,0.102909165306145
95.759,0.217394326407881
96.873,0.273953021082014
97.988,0.241924449591806
99.102,0.20497002703888
100.217,0.165236009362097
101.332,0.248203920585705
102.446,0.286802288142333
103.561,0.277821479930524
104.675,0.239434050955627
105.79,0.223028717528047
106.904,0.272768979511798
108.019,0.219504118823517
109.133,0.188911484371623
110.248,0.205393959523226
111.363,0.209665876537934
112.477,0.204173593610275
113.592,0.19926203726534
114.706,0.205811581523088
115.821,0.21847887112987
116.935,0.223083489161884
118.05,0.242640450356057
119.164,0.19272578795609
120.279,0.177129189513738
121.394,0.195788738134384
122.508,0.196040194538351
123.623,0.215522371475929
124.737,0.270532346820797
125.852,0.257423973983332
126.966,0.245388616777139
128.081,0.249605126570957
129.195,0.214008881641669
130.31,0.206380773304987
131.425,0.199843755591041
132.539,0.165825072044002
133.654,0.122894980807712
134.768,0.128719241738907
135.883,0.128569603827142
136.997,0.209795301496838
138.112,0.210369408778536
139.226,0.120721309324677
140.341,0.126276510750989
141.456,0.139747095352245
142.57,0.124111456967755
143.685,0.125072267165325
144.799,0.119843590512945
145.914,0.172303555203719
147.028,0.324888622243062
148.143,0.168928843076628
149.257,0.133931527266509
150.372,0.179695240170444
151.487,0.196252908090161
152.601,0.138452643133851
153.716,0.140168960568892
154.83,0.153381845316795
155.945,0.12867819637747
157.059,0.097494501993517
158.174,0.151975782491536
159.288,0.146670244127434
