Time,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
1.022,8.96326147118932E-05,8691.23729464028,-935.956918721588,-92.8700450704289,59.2128312944898,-13.6105241459521
2.136,0.000292463493012,5546.94646978209,-751.868896035757,12.2206431822657,45.2876247580639,8.38370678558102
3.251,0.002234175109902,1867.52328920794,-578.317837301834,112.690368565353,38.1382590349748,18.3533908005675
4.365,0.10227542527712,648.720526324042,-354.811471787352,139.55592407961,43.6747042020136,26.9515126064695
5.48,0.082422630252638,2020.07935638501,-212.822561558532,95.4627930681033,45.8973324731048,16.9792725967703
6.594,0.067218343855695,2990.93411766315,-128.294650919755,72.9632650216934,26.451401729229,24.8145674697329
7.709,0.104351463124554,3079.28328680469,-78.3338520579361,60.2673719752658,10.5128719627343,24.7411657058751
8.824,0.083772835294929,1883.75746913024,-145.020388202735,108.541932107021,-0.66643347000438,21.7645747855932
9.938,0.060808556919294,1421.77601377347,-198.112054937874,141.691767756911,-6.37210330165733,13.013419486012
11.053,0.115655722947473,1275.06777356485,-168.457962849445,142.252434126563,-7.88416740115448,14.8817556022907
12.167,0.079863388831622,1109.61973267223,-204.316597356644,175.607256569709,-25.2071204023252,24.5672138610431
13.282,0.052098428640807,1424.27869360691,-208.146982267533,157.087838782718,-34.5132750468393,24.6994533537097
14.396,0.085555159854906,898.374229713104,-245.490572342249,193.479165247658,-19.2129618120446,18.5741001836723
15.511,0.08445839689274,941.697027052382,-239.294737967516,187.918811378456,-19.4768735438825,14.4670909201084
16.625,0.080359918996711,1420.41060890341,-197.753911573848,136.389418538012,-21.3126495284025,35.445553992133
17.74,0.110464950151734,2129.76479922922,-126.14334976923,86.9623582135603,8.55804510445385,29.9618311386316
18.854,0.098546803242317,2117.76196683144,-116.464604019614,95.7694842516136,9.34629098496391,21.6122173105819
19.969,0.082878710741592,1823.75257488786,-156.5202395493,108.149550084999,3.93787447128751,26.4135337684723
21.084,0.086485701160657,1128.35898335056,-244.82794946682,131.581629315133,9.91492452196069,24.4747810500588
22.198,0.061259147158357,1199.56252840697,-326.474575072443,137.586079465083,32.7097470731546,25.5882608725457
23.313,0.057490204291644,1401.69120193345,-320.126519261057,109.943773531728,55.6061704031062,28.0500876035902
24.427,0.06601766715184,592.608013211474,-380.291575739227,167.647163568518,45.7884474381319,23.9537265344136
25.542,0.052048156500305,378.974195804406,-408.749966458003,204.963675807497,23.8687130226358,20.8086179050428
26.656,0.033371491475489,471.517829799526,-404.377686991835,207.459559055953,18.397003467089,16.9625419525357
27.771,0.047704387417404,431.397323846637,-386.306612335865,213.132984510114,15.0351561304108,18.998616958646
28.885,0.048104075255501,540.624221155482,-342.33863148998,219.797029601866,7.3848206901688,12.311157278997
30,0.08614121750827,1044.60875688299,-179.291603753073,175.290977597422,-14.255522710946,28.3217825197381
31.115,0.132654630423653,2479.60422966295,-51.3004359628624,85.5421864577795,6.12957886805601,28.3483563560032
32.229,0.090561672435082,2425.66733570849,-103.563701917382,90.4650319896361,-0.154907412593974,1.33342685664271
33.344,0.048720402665764,2868.51056697847,-141.971000623938,76.7576176761924,-3.87654758917842,-7.06062880058909
34.458,0.046838985431416,2928.34473814201,-143.412090899063,68.5399472806361,-15.3483644854531,-6.68950927972329
35.573,0.060454272586676,2942.07350368222,-118.229658259064,69.925128278268,-8.79923884635683,3.86232218572696
36.687,0.088305757719824,2721.45983313918,-72.5902525072784,78.3086946567301,-9.63723679240049,11.3098713421017
37.802,0.178232965966667,2898.97963040535,-2.48344720607539,70.7063664096671,-5.79547496643234,19.1278163461903
38.916,0.130480716346559,1902.1706128948,-73.9111506387508,112.666227482375,-8.50871900113171,14.874024711705
40.031,0.05939111844124,3116.97757169077,-145.096544850177,72.7856757207878,18.2399947066826,12.4353761476928
41.145,0.046520860935132,3458.33243297652,-217.747670369512,44.3857105310402,2.24513341293419,4.52563715340306
42.26,0.053933666929201,300.479640826282,-473.423322976378,189.860927715023,52.6462298453226,17.4936412952526
43.375,0.041253570347685,858.367363969887,-360.840656932171,171.446670840843,-20.6818872112857,12.7847921350779
44.489,0.017661570779529,831.860870550206,-422.698632099819,169.898137613912,7.84517072518078,14.9634220243807
45.604,0.029775844451716,435.926473106458,-486.615869691903,179.099585593711,49.3544449594201,16.7329142738953
46.718,0.014797127554358,788.411697738722,-472.362219185362,166.832676356842,39.3705353014745,10.8320997171789
47.833,0.011949180143722,1633.44472010254,-346.80903664876,146.153937094329,-41.2482916725019,8.83699346807789
48.947,0.012609655651844,2717.46350671938,-366.707193716676,63.7430809833164,-0.625662607184399,43.0312313393009
50.062,0.009986519826153,2262.10617241569,-379.076691830155,96.8321234479122,-11.9777922725487,39.421295103077
51.176,0.006829437880955,1502.71480875468,-468.705899663224,129.196883337475,24.9272720288083,17.8473393702404
52.291,0.009084839269147,2451.22479953781,-346.348071604546,90.3256739616404,-15.4424331059869,29.0573403835268
53.406,0.011196537408809,1986.80832222788,-335.945880621432,112.828320043831,-35.3870692122726,12.8081287553283
54.52,0.012418123930498,2861.80702753342,-305.314585403074,64.3051062743913,-9.2189144623763,53.1849096692872
55.635,0.005896338030732,3164.98222809842,-353.194296275738,59.4942477898274,29.6041003298516,48.8557256533516
56.749,0.013116128597956,2871.61260258503,-293.231880344964,70.7187655863838,-3.26863987527054,29.0708100306967
57.864,0.009813725927738,3235.7771794401,-314.01932804752,59.3582039820966,16.1381483688216,33.0161959735434
58.978,0.011746394497678,3106.02485602073,-295.638047687196,64.3378278192453,11.9592258330624,26.9625962156165
60.093,0.009647758179045,3466.44415634635,-298.084610567654,52.4190845224906,19.33739655798,36.3881082040629
61.207,0.019057625298547,3008.27480913391,-248.092339357938,69.0848801239065,-4.72430361015541,17.9954569575501
62.322,0.014089241362984,3017.64883915605,-271.539503359885,63.6779276702931,1.91512689807542,29.2506736678333
63.436,0.013517329549392,3421.49914542855,-273.761710039463,51.1351899459251,15.2384916005517,39.7551966204465
64.551,0.009275074704052,3383.35307299033,-295.088961868399,57.3900812454808,19.1644437495394,31.0191594482804
65.666,0.011451600034039,3159.85040872972,-287.406160624871,64.3598834626761,12.8671297467647,30.1927362241831
66.78,0.013181793339992,3040.48780724041,-262.603732608464,71.1412029391365,0.932303006233398,20.3507794610258
67.895,0.009663318485548,3282.66571671955,-297.521868269171,60.5165320840561,11.6602503294908,35.5918029669627
69.009,0.013860987229861,3303.88639827232,-276.484384691951,67.1713113586052,3.46915163332186,23.4367006729128
70.124,0.012248202372331,3068.24335168079,-281.438844258693,66.5267061615557,1.5177517271142,39.3415985734548
71.238,0.015539443381302,2900.15093505108,-275.814060115853,75.9583634658937,4.65048883227441,25.6195360678585
72.353,0.017642871815753,3326.90734509083,-268.100916227378,51.6230232075336,1.09510119435426,42.8373724238561
73.467,0.017914531969041,3198.60578647045,-251.493216202086,58.4901539193953,-2.64024218208705,31.6355783671937
74.582,0.022073656199328,2748.19112948733,-234.870593089858,74.270420698617,-9.12845378094225,29.6352901598467
75.697,0.043995831721364,2690.11019401772,-233.957209323145,65.5782700249058,12.8635692622147,43.7701235132495
76.811,0.062275424877319,2301.69552902345,-197.252633953104,76.6954736862701,22.8193484122964,39.5563031367889
77.926,0.063307266592176,2944.29208828469,-135.812938716265,68.7072172647051,22.9130836432062,23.6231108473356
79.04,0.245607655279409,1673.49947488614,-79.5776835634276,116.732791619702,24.8582945597197,15.4191484995679
80.155,0.14721518928705,1769.75722460661,-86.1182708912846,121.266806415348,12.5830015263064,5.1646931580476
81.269,0.153945925863327,2368.2537659078,-61.7915683051981,92.2074623346488,12.1968896853821,12.7320914933998
82.384,0.244568651463876,3110.54940286932,-16.6543477752601,74.9301462070214,38.2144008997202,13.0710221124633
