Time,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
35.573,0.002625495323619,3281.63823670204,-495.687190948191,43.2700174964268,-6.9607980027348,30.76030184044
36.687,0.001236876969833,3274.76116031438,-544.87804580694,34.7779916273428,-5.58049774133357,40.2574418763156
37.802,0.008181272623636,2743.23672007348,-422.44852911983,50.0918614637374,-6.53584585351153,45.3275904827397
38.916,0.007525123361353,2900.39370924906,-433.922318412329,48.1937716677518,-3.43752624247224,45.8702724218317
40.031,0.001125346682064,3455.59508734359,-580.291790953748,19.4882891811668,1.37258048477112,46.9692785249525
41.145,0.001292234389297,3354.28348381759,-540.19711944112,31.5493583086996,-3.23425488472846,43.5556505705102
42.26,0.012717716399556,2618.71667063669,-354.35633558342,63.2881427398124,-6.50058988793594,43.4741199584255
43.375,0.013371502720166,2945.37489470511,-376.557522006998,60.4834913853131,-17.0109992142645,15.6556029324632
44.489,0.007886569653831,2667.53179009153,-438.901954351241,67.9863591398933,-29.8668335816242,20.6229574838588
45.604,0.010004173004353,2675.15665710037,-359.975708753682,67.5649702068957,-50.0931211354521,22.9931032645001
46.718,0.009347780306969,2459.86020702407,-356.472474400798,81.5463634344906,-39.2932583395789,18.7365478963294
47.833,0.020479590015762,1997.5095496263,-321.088494674617,110.923906322013,1.61322037650311,22.9979784290208
48.947,0.009422627630135,2848.43058539685,-389.037539430292,57.88069806048,-27.6864835117167,35.1006344517485
50.062,0.003285334144598,3181.78365158451,-497.296901533151,38.1606566764588,-10.2626899889802,44.2442629706314
51.176,0.016505157792053,2596.71328154192,-373.644836825375,82.9218392507765,12.4580250364745,47.1373309664938
52.291,0.013704663352677,2456.25870512498,-365.687877268607,79.3019874546499,-7.80139106084777,32.7675093363753
53.405,0.006229422965065,2873.66387183526,-388.953886414144,60.0238758146284,-34.951482077501,25.7743363400758
54.52,0.00673842476261,3709.33205572857,-421.922872325663,39.9184687932169,-0.267317008746121,29.3485656615978
55.635,0.008515858091548,2364.62140868062,-387.995749546567,85.6816308845244,-48.1696615430251,12.5508255710515
56.749,0.008775233440237,2563.27993653545,-389.828754149322,78.9297460279848,-21.9265913821428,13.7555697757698
57.864,0.014532596441145,2670.13965977632,-343.88846987114,86.7504750958353,1.80395160316919,29.7064154004699
58.978,0.01528334029344,2208.53801710079,-353.804501265286,93.5911106479739,-14.0723481231338,22.668159399194
60.093,0.003136256143402,3472.93059072712,-436.70302103006,39.7348280830207,-11.1809095014148,32.604428969236
61.207,0.001643856782241,3215.24349576324,-488.258330322417,46.8115669614247,-7.96452393238024,34.5817279458716
62.322,0.001225617114443,3440.36946098754,-581.619596048543,16.6775456609264,4.46686784839063,53.0889693432679
63.436,0.001689795116077,3780.1632718012,-521.77554216299,1.00767900631877,-12.9476526723499,47.5595568031294
64.551,0.001802283432101,3699.32423370501,-515.338147301901,3.92513432171965,-20.5793148059256,51.43134921811
65.666,0.001858275915256,3637.77707179163,-489.957030743574,13.6863780066973,-27.0607569734654,37.0852160321703
66.78,0.00197231153051,3788.57430593359,-466.297920847975,8.48257771848039,-29.6224727668144,25.9009849532168
67.895,0.002139342152799,3628.17662962205,-461.353270139249,14.6159230265746,-35.8501555027181,22.3851571357627
69.009,0.001815010302144,3534.40718555864,-511.50658024485,12.7270808353587,-23.5105310526161,48.8131430059059
70.124,0.001950644350436,3490.86574821625,-478.477662138137,19.8052041640862,-33.0846597657449,31.3029835999389
71.238,0.00203189507637,3536.50945471455,-464.770067648129,23.085414255405,-29.6221259139743,26.4872725564665
72.353,0.001789577049006,3541.96276798038,-502.329015060278,15.9851271672017,-25.931363525747,39.7829763082469
73.467,0.033966568372485,2719.82187175461,-382.087904080062,62.1946576574474,-12.7418185581362,34.6995369854528
74.582,0.018080385856672,1838.0853798662,-405.132137348282,99.5222876942598,11.0050461126755,23.7006013491967
75.696,0.008698843219602,2695.94253694657,-385.059513806129,77.9254457506257,-21.8307960426569,-4.75050195767952
76.811,0.023263431453901,3632.89927015908,-303.93863936957,34.8784139094854,-30.9317379080239,29.2177493166344
77.926,0.018306510259367,3080.96948577704,-329.078833520892,60.5622716338899,-33.719800724225,22.3312000658262
79.04,0.001838362682301,3333.18654337243,-478.79315962293,50.5041207982708,-4.4209279921562,9.55775003056424
80.155,0.002087073784327,3863.7664959281,-472.423042074466,24.3186492455846,-14.7298009917642,9.41199497317651
81.269,0.006614524418084,3309.25825637344,-442.642057112402,46.3701939137969,-7.06518150877258,17.1021887998384
82.384,0.011016934454347,2840.27304781159,-383.874438124291,64.4177794769017,-24.649340138975,18.4865900582582
83.498,0.008271076317504,2642.01244421919,-391.972049297219,72.1823616697522,-23.9714150571865,20.9665608345411
84.613,0.014966625258525,3302.18427470367,-366.000383455268,53.5203025558915,-14.532243543832,21.5452578309026
85.727,0.00772602221336,2977.02963302025,-393.130524004404,55.582510432643,-32.4702706665886,22.1694322010706
86.842,0.008319195938767,3028.32813925472,-386.1536674414,55.9011382501213,-25.1943705834353,21.617456374128
87.956,0.004503256761211,3643.56301047798,-440.444684593927,31.9947147485763,-11.0007867492762,20.5863768702478
89.071,0.017719408347985,2516.14579740053,-318.41166656806,90.3456625681415,-3.45379800201121,20.5833912330426
90.186,0.004600547016068,3757.0886859226,-386.693099694391,31.6835572674168,-23.6082654550602,8.28334301006848
91.3,0.014956468029672,3414.19176943009,-267.870128997051,32.5431421876128,-47.6763552243447,13.9148818951022
92.415,0.013106395615902,2738.93592787179,-309.602730137563,64.6373569845843,-38.7823040058498,10.2452216316423
93.529,0.007310276692677,3123.89943882683,-351.350444295953,54.7791229293051,-31.7359581762996,18.6240807760944
94.644,0.02210775727584,2073.55859813217,-318.42638947813,103.242890363565,-42.8826302641544,-3.04112654375795
95.758,0.008516109588553,2877.38197117658,-368.896224354389,64.8760011886716,-27.3087230707929,10.4245145882727
96.873,0.009025078440981,2644.49200010477,-360.900234324709,73.2954018197268,-33.907971392394,10.0370160487401
97.987,0.014075668732739,2849.50747117357,-347.308568239635,69.6165189351284,-15.3997234436487,26.095661951336
99.102,0.020129387442288,1935.53648177568,-327.55072434426,102.114149662651,-22.5062040317025,18.6359748068561
100.217,0.006132725813261,2919.49545934708,-407.91292417488,66.8926430132598,-25.974068948295,-0.500166529402601
101.331,0.011045048410369,2878.3322123765,-344.862463836693,74.3532913994095,-22.8595989258467,20.9337729150913
102.446,0.014503016690287,2105.6543584259,-346.736349631955,109.13066082141,-13.6867519689602,23.3531568152379
103.56,0.01339144483233,2636.16017816353,-334.613304234634,69.3465198729797,-38.8726811444269,13.4981518733182
104.675,0.008101605599977,2492.66343853966,-432.2262682349,77.3137926182129,-16.8799488767257,23.75769878271
105.789,0.004462125199398,3457.92741911891,-491.802187687185,28.9796292293226,-12.7076734100508,35.6964655096223
106.904,0.006792917526092,2897.77371812559,-410.757283771862,56.4512329166252,-33.4219357128449,18.459080612768
108.018,0.007224094238668,2945.26906418186,-409.579100444904,64.9914960196235,-5.46553158613842,26.8914925783444
109.133,0.008181407811814,3238.27354571391,-396.240460797388,47.1276894011799,-25.152762051038,21.1820980435614
110.247,0.009893642946202,2502.26325957728,-358.358248020901,77.6755647078229,-47.0460563362869,6.19214913669838
111.362,0.003180592451383,3244.70939044937,-488.847635563571,40.8940806417099,-20.9313939516113,21.3330088723518
112.477,0.005055104009563,2029.39036506516,-453.55364082739,96.51526466056,4.04210478072527,28.3837121257375
113.591,0.016283769555578,2513.84855030943,-425.945803004284,75.0101681581238,-3.40823859213639,37.6270386958795
114.706,0.011357834520554,2840.02311304825,-403.572771540995,61.423519894351,-5.64140404981448,24.5472682029807
115.82,0.016577593005459,2401.05050837285,-335.220367846294,91.7684306605008,-4.42508757632325,34.1839172246256
116.935,0.014989706046577,2282.66505999852,-346.776567657076,102.161661528119,-3.56908268126976,32.4313507894247
118.049,0.019599754638613,2411.82344060711,-329.656330141174,92.408823899397,-1.35376669539304,51.4146264544502
119.164,0.008001722134674,3665.24153836944,-435.451321090406,37.4583031212416,-4.8021737750005,18.882779290838
120.278,0.006063538525534,3684.5395458998,-377.248000491102,42.4889380715791,-18.665022432807,-8.09896490185038
121.393,0.009658891182778,3340.88299315662,-346.170936411886,51.5283660442961,-0.26295040045061,13.1901552336524
122.508,0.009009207482325,3801.09500091933,-349.755879240342,31.7376008308553,-20.0235294410442,1.37031759520093
123.622,0.006374637867314,2877.24916564224,-400.91433619449,64.6065453219366,19.3644531209002,13.1051717183277
124.737,0.005186374935604,3551.78623304982,-440.752763561719,43.7662179271671,19.8389680107137,33.0654163101415
125.851,0.013539372555555,3484.96575090807,-359.883209244783,49.3139450011053,1.0486918907513,25.7819745601858
126.966,0.009962038921625,3579.96663653579,-373.698301695349,43.6466950204193,-16.8762824461886,11.2205594487953
128.08,0.013183397801871,2690.60024957745,-307.008054130353,68.0765396970124,-55.6370129072942,11.9639487903011
129.195,0.017426291756565,2663.16262389027,-394.131689528691,73.1710847243272,-12.310923366759,21.8318796747072
130.309,0.017349626414636,2178.88156250272,-335.32889237543,95.1751162850117,-18.7750539519237,29.0264082227467
131.424,0.008613504802304,2909.21294730943,-375.061178113443,55.6912015870485,-37.104330048595,26.2588465970407
132.538,0.00822443605045,2910.29384668007,-419.190920249538,59.3865961303766,-24.6654582725294,17.3184810692705
133.653,0.009263016044723,3028.32756061257,-379.274627225328,52.7019004329425,-19.1598844088828,19.4330577741031
134.768,0.013165772668856,2679.45193089132,-359.562958089411,76.3962948967351,-13.0252946884918,29.5475169267465
135.882,0.017187018083355,1951.95274045278,-341.361630362124,118.709697438068,-12.9623659862521,8.83591173307675
136.997,0.011616885474265,3362.51640130879,-397.115784530142,52.6219351664131,-5.36171861245532,27.4577787934517
138.111,0.009030455000852,2576.54801935398,-346.94283261303,75.67617002661,-46.9993036794333,9.1674744966031
139.226,0.004366863936947,2962.64118799688,-448.390292236745,57.3962673107775,-12.8561881884498,30.0500624770469
140.34,0.0130105703205,2546.47718429409,-373.168701934714,76.6621755714197,-11.9267612328905,28.2477037224711
141.455,0.017879363152497,2367.13105431788,-339.860192851649,95.9403746993743,-1.91175843537268,35.779368413587
142.569,0.006561013080526,2972.92976121908,-420.99060720623,48.4504644160146,-30.2390749380117,37.1610613208162
143.684,0.008550016715941,2941.3114811672,-421.994895335584,57.141739063018,-23.7456957365532,24.9604049784305
144.799,0.003641004069792,3155.84618164209,-489.432574399136,42.6524102486609,-8.39697507798244,31.4156156365266
145.913,0.006411751590474,2825.13123840483,-507.86711910439,51.7848704094941,-0.516132091824221,48.3848766620698
147.028,0.010687110872895,2663.1916915637,-368.680327751039,71.0799208990097,-42.4322663074837,15.1399153166372
148.142,0.004830209955133,3190.04813317086,-426.337045317555,43.9749833960604,-27.9319569754783,24.0729763946226
149.257,0.013433631917379,2127.48958450005,-344.778545199745,107.571852555966,-0.922043660458032,29.8839190546252
150.371,0.016175783660728,2729.60910392105,-311.162613710942,77.1942467491785,-37.2588503887802,21.4950611385248
151.486,0.007798112196897,2815.27638674968,-397.82967310411,60.4987936230693,-30.2348465290318,21.4736227515305
152.6,0.003279236886871,1636.02317207137,-500.077750287887,111.186776343627,44.2911784091727,49.5807156369816
153.715,0.004043226036358,2283.9140060902,-473.16962867121,87.0083679581416,26.5196059383901,44.2269673821869
154.829,0.012482156504235,2403.55417159986,-413.383992171259,83.8782276156519,27.1244622412146,41.0605833980615
155.944,0.010291306914363,1412.86103692466,-480.06148048788,131.031323426855,35.3256092868345,35.6722908361469
157.059,0.018869068163987,2229.9088643035,-292.218362252768,99.4218943995095,-28.646047282918,38.895734033514
158.173,0.007156854597594,2175.67548008168,-385.653245072281,100.253011768415,-9.43010029705035,38.5956224425489
159.288,0.015652740267483,2778.79859100309,-347.543066710638,74.8903373934883,23.9902844945053,34.6600899998918
160.402,0.007183718327691,2850.01814688286,-365.656550974862,70.505331856195,-6.47399290500956,21.5111297882274
161.517,0.003558029311667,2428.0670242118,-460.306732418296,81.4926631516324,10.3283011892064,24.5071932702704
162.631,0.002771805692018,2057.06812075071,-485.57680601081,97.5738143568642,3.90619291107326,18.4249648092662
163.746,0.003331294052556,2195.06421596268,-482.262496922368,90.5227647906643,7.38951891057269,30.2827625785113
164.86,0.006766907437838,2414.37924539155,-424.234358251362,86.7483996367329,-6.03549734785043,33.9178644017717
165.975,0.002340060350749,2308.47890458658,-510.907221965864,85.5886534264446,15.8909680379145,36.1377991131841
167.089,0.005924603371825,2562.57315972318,-474.416680432291,74.5391386300578,5.6062485487149,23.5999679719402
168.204,0.004169480425107,3098.32274118496,-434.083674535131,54.0180472306955,13.1564061324823,33.4760117847423
169.319,0.01700035691017,2332.96615119497,-335.641262511798,94.2385383483492,-21.4746683163247,18.7312892097926
170.433,0.012354302739331,3043.05650979991,-358.078872003816,68.0432051546399,3.91430516548059,30.1366748380247
171.548,0.011506728276953,2313.80972522514,-355.224330709186,87.2029121835004,-24.9192895526944,24.7482154836975
172.662,0.00949165279753,2768.94026086294,-383.676844980917,69.6619753584173,-26.3186155843963,19.7812297368061
173.777,0.014533203720662,1842.9150726698,-339.375205673213,112.098580240313,-5.89107474801704,29.0562565649907
174.891,0.018512383432308,2131.19479648438,-333.483496143948,98.7181901389455,-3.51545705604743,33.1009435726215
176.006,0.01739876258684,2423.21652853462,-299.950491543524,92.6026938613718,-29.8021840768481,30.591915280949
177.12,0.006850151773877,1634.46893102785,-365.777290455248,136.315340167098,-39.1539353162493,29.4830940059021
178.235,0.005147324355432,1838.02838419818,-385.339303812423,118.893503236038,-31.674179841764,36.5566786273043
179.35,0.012671705488028,3626.65176488868,-267.015774215806,46.4707251493664,-8.39497755077966,21.7996292367239
180.464,0.020627089822158,4263.28366913668,-216.143583300633,24.7964818031905,-7.51367702314452,17.1788941126226
181.579,0.02257234603309,3324.63968617929,-261.967666059937,55.1064810856943,9.58017643329515,28.9700224372252
182.693,0.003855325112459,2052.97080118956,-462.174867275389,90.1776684008656,21.5745370227154,34.9182226607765
183.808,0.020662733335993,2779.59909012194,-380.69940529443,72.2406420778747,-11.6051459822645,47.6536882348293
184.922,0.030601162044211,3333.80344845845,-364.467027552691,44.8987435627423,-18.1892241309873,71.5364013280808
186.037,0.011228578558023,3763.46849690899,-361.183957668686,27.701383933474,2.27655269975671,55.0510342899086
187.151,0.004655020140962,2433.90154798813,-435.746916252064,77.2263560572273,2.30232635322173,38.7502028499012
188.266,0.013473294447584,1288.1077714153,-420.975322950372,113.398993079538,21.2922920954715,53.5386494086921
189.38,0.017684084942844,1821.57573276478,-330.27767852087,109.346972606322,-11.9780124058705,39.3004454532039
190.495,0.01447100478145,2752.71503300522,-279.409373828679,77.5466174553169,-23.5668116262395,29.9670161358104
191.61,0.007089701174684,1789.89427758951,-415.284283501192,108.200016837317,4.50913729619566,40.6240514509429
192.724,0.017913655082081,2611.15715616579,-332.688966481586,88.972848008284,10.6949203954089,25.9519165860665
193.839,0.011265944276751,2299.75167745792,-338.946593655032,88.2531902044356,-22.5691486863173,41.7795665273237
194.953,0.026904497024879,1915.26563767626,-310.786085698116,111.725567745571,-3.68520350601127,31.2053983600732
196.068,0.027840580439278,1956.76758406049,-273.05135474386,116.96501335235,-18.1053580045947,18.108544557895
197.182,0.006947898567032,1651.61940462283,-429.549710632078,108.470047219976,15.449170304284,41.6059445496061
198.297,0.005751769847527,1604.74097919549,-434.163249963807,116.290246606743,16.9100859921957,39.5559301737517
199.411,0.005911846597578,1947.73317432787,-421.123623179322,97.3813320317828,17.0067402920086,38.9500334073515
200.526,0.006705488590699,2561.63032527719,-398.620547321532,72.5347680131969,21.8400678714927,38.0582151184398
201.641,0.005503118571428,2832.31039049804,-399.719990401892,68.5934385864116,25.9327416105692,37.2191409429057
202.755,0.004728328674196,2575.74294319236,-412.819675800126,77.4864119893436,17.2300698813145,35.6039564452241
203.87,0.007749054167306,3841.86341767701,-353.598389801641,35.8080563315657,14.7466351847252,34.6856888835778
204.984,0.027261395343807,3649.46483846426,-304.361943257654,30.188236836267,-17.8245159341822,40.7491015377722
206.099,0.020507059556301,3426.01180198902,-269.84461676366,42.7618417374221,-26.4396102163703,30.6776776259989
207.213,0.082837865292139,2605.44341195725,-146.539415018894,76.1395690381028,-28.5825408416393,0.425314727623035
208.328,0.105014690927338,2135.18219332194,-115.360496899518,102.411150601581,-17.1018492914687,38.4781825489121
209.442,0.051343411807192,2344.77124728002,-185.064853893999,89.7768906221706,-42.4744264337427,47.4805608843974
210.557,0.039113165945928,2737.09119313929,-202.26339738162,73.5195308104155,-32.2659570085384,42.5688858217043
211.671,0.045183586885911,2969.8670062713,-181.379173004365,61.3669675637569,-44.8633387558044,31.8505795281668
212.786,0.02666342584259,2153.13924282571,-221.604606841328,106.288000537032,-8.02372940691547,21.3793433492055
213.901,0.018457826558176,1642.94823755342,-262.245421754742,136.209389877352,-15.6866554254904,12.8139372903903
215.015,0.029275761386566,2158.07486026075,-224.342332137588,105.043225310427,-26.1818923310949,20.5780143442179
216.13,0.012774687873697,3634.82413874321,-299.193741432498,60.8251870143051,40.59666136969,14.0122316975679
217.244,0.02981351920177,2855.16314167907,-263.692317805237,71.2058250430373,17.9729087560285,28.7071718560549
218.359,0.024929189625941,1853.96635858533,-309.361487531117,104.00095188595,-4.76287089875525,40.2143368703273
219.473,0.021859277297913,2732.37464802837,-273.767730521719,64.0184969698554,-24.4275593384895,58.4994981277079
220.588,0.013719067083698,1333.45355376907,-400.220924192943,111.479159387888,20.2996939200327,52.0573436503794
221.702,0.011933666746554,1287.03503530513,-422.247806661838,109.348514342875,35.3739237755412,55.8392820436844
222.817,0.030459374341846,1824.98169473255,-295.415003174261,101.865291743774,9.96697247150803,52.9724272839648
223.931,0.015593599083529,1637.10639738713,-361.912807272753,104.462528955282,25.7708846179829,51.103782037528
225.046,0.02917678162146,1150.80856521124,-334.015801632601,131.722561142315,30.8760174034507,44.0762577483739
226.161,0.025207210642757,1778.50768188747,-307.825773231431,107.12745858437,9.92047650845745,38.1784494648022
227.275,0.045833729959929,1917.37490412655,-245.374774195407,104.588693816567,24.0191637594539,39.8806855227694
228.39,0.076892038439874,2454.88752716067,-118.634119791387,92.2117400760685,21.0783709307013,20.9266901380578
229.504,0.049497128205232,2740.15988647398,-159.603018698975,85.0311501515929,19.7796310077685,24.3792386794089
230.619,0.045122713133321,3012.73418222566,-162.27821647052,72.1581399222313,23.1364590601161,28.4462892853612
231.733,0.038867648744082,3260.10073392283,-163.636728792628,63.0181475574545,20.2635826295896,28.9156485511553
232.848,0.042181720709223,2792.36034062958,-163.220608684204,78.6719795601404,20.1541920432141,25.9738570975772
233.962,0.049492983028126,3007.70977395507,-133.613038554106,68.867791974258,8.4517719248163,29.7191897873443
235.077,0.1038629721674,2819.26792598004,-61.9845179506551,76.4258179125993,5.14854901291697,28.8681907285355
236.192,0.044872552193884,2600.47250771879,-181.873899751394,82.4312223361109,5.31498533864279,32.9108371781546
237.306,0.011358641845191,2399.76596074453,-346.163318246738,86.7354348266178,-12.6989467211545,41.0242940831057
238.421,0.002330331337439,2156.89139074568,-495.192555590955,96.3908241661138,4.62838201059689,32.1259504361882
239.535,0.013440306070123,3467.19961023038,-330.679951974925,26.7574554840676,-32.7731845644394,31.8700979473418
240.65,0.00132206221177,3118.90872059659,-538.246020403557,42.8487433938196,-10.2946784086184,40.2000898636503
241.764,0.003444760759124,2762.00959286851,-508.28545299581,57.4660372666243,-18.4690634223071,31.5209550920221
242.879,0.001281033126885,3163.14084965275,-548.803772687093,39.9979635313882,-10.7313111482122,39.451597028456
243.993,0.012742472906651,3038.36071283248,-349.950486097443,61.1427717755818,-23.3852261658679,24.007274146592
245.108,0.01728136051659,2510.55201932435,-328.101086238849,87.3039065696461,-19.2658596236782,18.9025316749275
246.222,0.024801015526074,2544.83991652857,-278.295149098808,82.1188873520659,-21.5132656402409,34.647281226695
247.337,0.004290899446253,2151.85540985581,-410.367033551412,104.153442077142,6.31718748354794,38.9475821358372
248.452,0.019178496177671,2541.64604322631,-278.487533230112,84.4647395377903,-33.573279972617,36.8217544919057
249.566,0.011347301476764,2218.34817457406,-337.301437202801,95.253343186549,-5.82259006072911,46.2963533759067
250.681,0.013744080491469,2263.66974582614,-299.448559007218,100.226767683032,-24.9126006526107,24.2174926092837
251.795,0.010984299439963,2590.78171977145,-316.847655840739,95.9212811886148,-9.54830574168302,19.2174231986276
252.91,0.023912667117243,2586.53019533342,-281.196146734628,96.6960838960225,-16.5153413566722,11.4563823769564
254.024,0.014012916164313,3061.81099533971,-294.9971326996,55.6577419788524,-32.4048327756299,28.8426186713411
255.139,0.0180805193895,2600.06365807917,-280.916163132677,77.8641952951676,-43.8062012140546,13.8488320264195
256.253,0.011884494885941,2912.48006929167,-317.711176710052,68.9153636637952,-17.1480691279816,21.1254569862051
257.368,0.050439958045713,1214.41972084347,-241.73247787728,148.678205973608,-6.40244160992545,28.7654450931904
258.483,0.04263818757638,2178.01005879667,-164.383035964024,102.163866750281,-7.46463868777162,24.175275145027
259.597,0.037250060168582,1691.95481570026,-256.017836840527,122.509624310129,-5.01487879747792,25.4241608251559
260.712,0.019674144026907,1232.2348795653,-358.576608342963,135.548137986218,18.6365535881295,28.5495749581732
261.826,0.113309848152948,1596.23834040759,-240.701790042226,117.02391890561,-6.54391915962947,0.678418197800732
262.941,0.084353488710586,1652.30193253139,-241.170343936649,116.932467366279,-28.7003534275051,-11.3622458224469
264.055,0.030378904192105,1299.42957001705,-347.826412065251,118.005206497719,-3.03858077522743,32.4446321702759
265.17,0.030544497071419,2167.56762590287,-314.198722289793,88.6099520273475,-34.2630980676076,15.828924692016
266.284,0.017520328046313,2365.94430124957,-330.777287644846,78.0529678285503,-20.4150315798553,23.3350446823058
267.399,0.025014937703106,1828.0463532209,-347.936011372907,88.5802084026986,-21.275894667368,39.0841844339733
268.513,0.023943248174873,2542.92135052602,-318.157267297487,74.1614792761155,-23.7144804580899,18.7262859101173
269.628,0.029626348226947,1521.3018146812,-354.91476680761,128.485346758326,7.03582399834647,28.7385806439709
270.743,0.067480616209811,1964.11650553192,-193.124775223071,115.091941137381,-33.2944716604844,21.4021024358274
271.857,0.074352812464328,2548.90649089113,-125.056886217184,86.4389258133521,-31.1295428438434,27.7596170247412
272.972,0.066134370910107,2484.08088502164,-170.859433848782,85.3029674331349,-34.8815922858881,34.5942756533784
274.086,0.048663039274934,2178.30865163138,-194.912056174973,94.9909783535199,-44.7052492384796,24.6965325431073
275.201,0.041051229198919,2773.02844610629,-193.263144541609,74.890320769251,-36.7318609314289,18.6402253929565
276.315,0.035388410586816,2086.27677749647,-228.996777118392,104.455373437957,-33.6116019784543,17.9067881266499
277.43,0.026250392548898,1985.90269525645,-262.568310745207,110.384796730224,-47.7733925587657,12.2630066612186
278.544,0.019668013696813,2800.16950465586,-260.561171342088,76.0730008090921,-31.0920707651018,11.7517790670693
279.659,0.026091191667149,1986.38171669561,-273.588329745263,106.011775475895,-34.0748881155854,22.5073172598329
280.773,0.029066234897969,2426.26373806915,-229.510138897635,92.7563706948497,-42.5767902001111,11.6507631237608
281.888,0.025497051184298,2490.22827163799,-237.976276380767,92.2569588652912,-42.0523733918324,13.0928518169663
283.003,0.028936451531361,2618.82472502407,-216.864972893089,80.8293801515029,-39.7314617008729,26.8331625763836
284.117,0.017082470605745,2511.0599967575,-289.544377892382,88.3983757985217,-27.0949824286084,23.7367935190977
285.232,0.025956442768882,2197.77565252668,-306.330932451624,99.205038496449,-11.7448410490134,28.4597429135699
286.346,0.01749794317926,2076.33097627208,-314.889628637164,107.411713729343,-16.3080384747941,22.6165252929956
287.461,0.021477105707252,2517.95787868305,-316.540368744728,92.4732322879633,-8.75559919110445,18.6299212859048
288.575,0.03030310354517,1787.10837389888,-289.517561791652,119.770801853072,-9.41813679933979,19.0014055327324
289.69,0.031716076321335,2081.22888165722,-291.341142233841,105.480068596125,-13.5927583294043,32.6013716802148
290.804,0.025876738306701,3239.57663143805,-260.466784072061,60.1134222784282,-12.7963596277836,30.0000580882313
291.919,0.029573785796759,1443.64249072506,-309.53368183307,130.985699112294,-19.4288609121854,27.545570173818
293.034,0.030070164543763,1884.46643517502,-280.642816904263,115.095561608958,-25.7604394571889,47.1718968115515
294.148,0.028570384650331,2037.47350063785,-271.263572960066,108.690584037407,-16.7702680945925,29.1182016974374
295.263,0.035156670174629,1989.2562311211,-246.050400128662,127.667660580094,-20.5632328667148,12.8002214206921
296.377,0.033549449960823,2215.69442485661,-243.683354639848,103.142010518606,-33.5180798212461,24.4017269330125
