Time,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
40.031,0.053547855585232,285.504357958275,-517.537222132217,129.857751790992,77.7092102534327,50.1368923833118
41.146,0.036352529103018,359.827369413078,-527.492236180285,123.192265935031,80.1953313846678,51.526195120199
42.26,0.040428038350181,344.600732500387,-532.486202413146,119.621357316468,78.8883470200219,51.7589779011803
43.375,0.045049904527111,305.552041437647,-530.249374761637,121.817822675866,81.6542902834806,56.2915534850003
44.489,0.033596760888282,393.059636097317,-530.371748887185,120.491389507933,80.0189655846952,52.9979374867809
45.604,0.092731790464161,579.719173075761,-393.135138191958,141.340784142469,54.3034033480148,65.1831287495426
46.718,0.151636413739061,3217.42977702931,-27.8308147326226,55.1082254614987,12.9440779577494,37.2313580290023
47.833,0.131876821485938,2436.82987648806,-42.1733601071666,85.8680798907272,-6.60985462255871,30.4063404394889
48.947,0.080699615343404,1344.01446792538,-164.888116850216,151.494833656154,-28.2858217984149,37.1824732684273
50.062,0.030474158393436,1287.56311796028,-295.079464049427,139.584451334196,1.78010913281658,25.2640869935905
51.177,0.009161449166695,2212.38462896942,-422.92218008908,75.353009699849,23.6858540166454,49.7785043682655
52.291,0.004390241391463,3220.59397197116,-454.206553173323,41.2077366557151,4.83369851787437,40.8589793524729
53.406,0.003544260996796,3330.45838871597,-464.356674887046,32.3763096625935,-7.76751571014141,35.1153236261341
54.52,0.003088126304942,3484.78149274458,-469.599652914175,28.228268121051,-11.2211338952925,33.0591674414449
55.635,0.003029188995866,3413.29143659232,-477.006565545888,29.495994505931,-10.5533538700462,33.3936952082545
56.749,0.003054982689681,3098.23175276374,-472.546529451961,39.1754961793686,-2.63091712874636,40.294298240972
57.864,0.004593429754563,2672.11641000217,-465.494520235196,50.3358705522636,11.4323126229142,47.2829578811997
58.978,0.006989182670634,2167.85494429235,-460.786210879504,60.8980638276648,16.876372317505,52.9650268483457
60.093,0.011903783215171,1548.09077741778,-451.212798225409,80.695157041285,26.1673024256328,59.0893303693148
61.207,0.020656861569837,1133.7513213769,-429.666199542658,92.5593690460694,27.1336826697823,62.0446799856686
62.322,0.036500102279554,922.043248931554,-405.663714468037,97.424465309937,30.9383892035627,72.3659417580041
63.437,0.052779868444,907.762842701055,-348.066689356602,112.449845991965,29.1415430896554,68.939038807249
64.551,0.094834603158984,1002.21354284822,-230.55003109814,137.693033115015,8.71371263306597,51.1108386206824
65.666,0.125359095581391,948.781086941618,-175.527950346808,159.381190986981,1.62338958723555,40.8282222041621
66.78,0.233324241703802,709.075447359415,-177.71065509711,158.982251396888,23.4947263809411,55.4419708177097
67.895,0.528161001887606,722.569616831457,-70.2178107392447,190.132806326152,-24.3893910848437,56.203980837991
69.009,0.228534010060411,484.83523545193,-220.848808102242,193.192786153948,-5.88557884652052,61.8399908770839
70.124,0.101603865441925,422.94668137212,-327.233518523187,178.448908697192,39.2105729545261,51.0317075802012
71.238,0.060776791324375,474.376844556195,-388.507166032318,138.940206653181,50.7750443171662,69.9548611605127
72.353,0.051469281402267,592.631986525504,-388.296364471417,126.719686147675,44.7514849003597,69.9114041823809
73.468,0.071531225681011,793.119258823657,-336.146480018067,111.230056447413,33.5188570751913,70.9978552349616
74.582,0.072260403050836,1255.73438091413,-217.317169080712,132.682809679809,8.68053432218575,37.4373747316783
75.697,0.089522753503941,1270.25517970313,-172.498897319598,135.261812823433,5.61182541859317,36.1902970603899
76.811,0.089764549109144,1403.14245358709,-159.582067443836,135.785320042248,5.85732565301888,31.7852982540165
77.926,0.097390708310737,1133.20675787521,-201.985069100532,138.972018604771,10.0959740397728,41.7106858528385
79.04,0.101328969111711,766.6640094155,-260.076247164828,150.862650458203,17.7378993207718,48.1781451457007
80.155,0.088305150253948,455.994751762266,-336.689905082751,172.529656261383,27.0115559931587,46.24204982381
81.269,0.09774827661494,480.270656007001,-370.247003097381,137.679518901317,41.7907703259865,60.3897670264943
82.384,0.106925629876333,989.685428742131,-270.454983594119,132.347070965988,39.7119636818925,52.000816671988
83.499,0.115335021679584,1109.95240265622,-205.183656265928,131.874810515617,18.2421031819854,53.5205469354139
84.613,0.16650561026841,686.823554599708,-238.140190233594,141.889164353507,14.4246629843019,57.3936418784685
85.728,0.079578936623076,942.527502150995,-251.116699913742,148.849418126415,7.857848133458,42.0164778068425
86.842,0.08245728692298,786.790271542284,-241.149713557404,174.761485901562,1.56192269938212,38.5137712718008
87.957,0.052558947295086,1091.58097443171,-248.272688923209,154.320894398078,0.143478344783595,36.4917309135214
89.071,0.051597916078624,1589.52320222972,-218.849797714664,123.88411409362,11.2266798200438,33.8453725887598
90.186,0.108515156500033,1377.87588424524,-144.956442808148,137.958130021695,-6.03675037418157,38.0944222448399
91.3,0.25790452059162,1716.42764071646,-33.5573664339327,119.237029650013,-6.16080373960073,38.4212088778537
92.415,0.225479990269388,1577.84716361599,-66.2419137032385,126.938867648479,-9.78582801128662,42.9551638662639
93.529,0.165835850314229,1727.6600439659,-100.637431171566,108.443379032781,7.37908762538635,51.5952971147294
94.644,0.212772185245127,1262.81500042618,-111.277751288934,133.354736956581,-2.9904738021084,42.7432806986538
95.759,0.233789193909092,1030.91494786141,-124.945115025517,149.74264512114,-2.11400731201267,42.871603675401
96.873,0.210627741138583,1322.66460820501,-119.930898606151,125.227271847643,10.961348836589,54.1137081245657
97.988,0.212183793782356,1314.42759461791,-131.220186285036,121.505649726169,19.2215169866621,51.6176990396621
99.102,0.200557699289868,842.830181768134,-168.261978613066,153.243243990847,19.4151846159555,52.9259815833206
100.217,0.217216532485982,1332.6336321931,-112.457300644886,125.800344250384,20.1808499424118,53.9770146779374
101.331,0.244151257503752,1189.57238290664,-137.249860868763,123.138507522052,35.7855882763543,57.2082682299638
102.446,0.238477386301194,1104.07730534511,-114.177097054823,141.967137931967,17.2244008622842,46.8555192638756
103.56,0.203009633066731,1252.21548074797,-109.028706161019,133.479939041641,17.3311010655993,43.9682263619756
104.675,0.182077907721609,1557.5190956492,-113.268907174088,111.565311710843,37.7497424669929,51.7143086679624
105.79,0.210974192794046,1242.70622076403,-96.5348770882489,137.541024770311,21.5109772777012,40.0482953722758
106.904,0.24047447090027,1146.70947253018,-102.586518828742,142.750446484436,31.7539254680407,36.8079156706203
108.019,0.196880848071427,1675.80693306033,-102.400699947141,108.636753477297,40.8293830889163,48.8169767829105
109.133,0.206135268988796,1467.51999478555,-92.7222373490521,127.625312293208,25.5454027357503,35.00443255539
110.248,0.200958719214144,1534.49261987984,-93.862954358669,126.069491610096,30.6359097993907,27.8426056446706
111.362,0.174541025614553,2011.17292211866,-80.1958245828468,102.247393300327,35.8497376712819,37.207172149067
112.477,0.180888089410394,1715.8367346179,-85.0575582394674,114.801329317815,30.9319588557529,32.086548753355
113.591,0.192291267068011,1624.34608564903,-78.7608456516513,124.411828641396,28.4915359538518,20.0473930146241
114.706,0.201072270688685,1552.01253324914,-64.4172177056092,128.704203228102,19.7697969771244,24.5776297356005
115.821,0.180833590624025,1662.17999698942,-67.5183757338443,127.103260994711,21.3459291931016,19.7710795550007
116.935,0.165795177561982,1403.10528648958,-88.5200754404854,137.974179223334,14.5660460372877,20.8037159807751
118.05,0.16568371277499,1793.91300664074,-69.9961612779071,119.377359409534,16.3589621843191,24.6855351629107
119.164,0.131104962641203,1977.62064036451,-79.8718896414647,114.211539867236,18.4059486159472,20.5229564403461
120.279,0.18970122470385,1644.30676101495,-63.7806538874149,127.697317096039,13.6487200160265,20.921485764419
121.393,0.179893093946814,1626.34237256769,-74.8875508993016,127.894395643308,13.676502783273,18.1765316281975
122.508,0.108886528339919,2327.6606412416,-99.2634495185741,94.7505450748221,21.8803346417455,24.6215493783255
123.622,0.160200476724711,1627.02302133812,-89.1631574720587,124.323613538949,18.0782996377384,21.2635921603243
124.737,0.172384380827124,1504.69364869519,-102.290008099243,130.783392732284,22.5886284411763,19.3816444579744
125.852,0.117073656401399,2214.21168876973,-97.5238092605704,98.4806491067627,19.2991168933651,31.0232547550983
126.966,0.155173387295883,1930.54370960628,-79.2743623137442,106.839428381222,13.6628095277804,40.7293681280027
128.081,0.109814915356442,1985.73633043065,-98.4156700523094,104.244524425,12.7648439003846,40.401284200141
129.195,0.198998119712603,1389.24978798197,-80.2444473180391,137.759674109915,4.38451187145061,28.8784288608378
130.31,0.197169165613855,1143.79800591863,-106.052133104353,157.069177963471,7.51720569641581,22.1211834819038
131.424,0.096988641154505,1645.29265810925,-126.005089024681,129.453488044999,1.04768738482241,26.7113451757438
132.539,0.131854873054563,1758.20305108314,-98.7348756812997,123.229855731315,-5.09572001257146,31.4176724430762
133.653,0.212592555951703,1516.31425926741,-73.7786765371076,134.402455160605,6.49969640953073,31.1944978836502
134.768,0.110926097390015,1160.08463031951,-159.496366217975,152.763186172753,2.35328624851757,36.3484572046225
135.882,0.125888538351717,1723.68535838928,-119.112127641134,121.823507896166,10.127260337737,43.2957182068334
136.997,0.045093693834583,2598.44279853334,-164.287703808561,87.4226622913007,16.8891386762197,37.751082262429
138.112,0.114321256460156,1526.42678178213,-138.28000885869,128.474904418846,5.23068806494054,35.4412764709386
139.226,0.113842621623012,1590.53933949916,-137.506941039609,125.637290460912,8.77667976093395,36.7736908433268
140.341,0.054186333123835,2578.83837841056,-143.464187259024,88.4882440065458,22.0708229822057,36.9150749603011
141.455,0.161871040157019,2213.10895472907,-66.5521380778526,108.001802129626,17.2265228689814,26.932907818673
142.57,0.204424689978872,3031.04911894477,-17.3355076600238,85.7910918297107,29.1179532102184,22.7664301695319
143.684,0.119967446501668,3707.61881482289,-44.1273868269747,63.8407028680956,33.798049423511,19.7062964689204
144.799,0.150546103537388,3449.25434746818,-34.1302341912079,65.0291445636485,30.7981472495753,24.5761654480853
145.913,0.140440260908597,3487.7420497255,-42.0101743453617,67.0737442746286,31.1254901197079,26.2305625851391
147.028,0.110325136531452,3308.69370209901,-45.3243682071588,68.1167037026132,20.9851389250745,28.6397881822251
148.143,0.145947570919041,2922.17582974379,-46.4034563726745,75.1865287480083,21.037459197949,37.3207746583912
149.257,0.13550351281256,2580.87059981813,-54.5637805401662,87.4077034212477,17.4510470601768,33.040083502092
150.372,0.118484442613747,2624.64895577704,-58.5378205790939,84.3790684744929,11.6718861113,40.3659945337125
151.486,0.129408599646236,2517.36621410372,-55.9553782844536,88.7142586354419,8.53856453319411,36.6681521222199
152.601,0.138331597328532,2457.87748348909,-56.5986179725233,90.0674757101807,9.17467802839666,38.366107061744
153.715,0.134757710984684,2402.92563251368,-68.5976745132542,93.1889923796608,8.62277887769079,39.8225686644618
154.83,0.087916554527377,2880.1509693931,-85.4148030400927,79.1925594475605,10.0801084750834,35.4257519762032
155.944,0.139813455566599,1982.93765445273,-72.1689319490599,115.117921248156,1.37266866315689,30.5784745503024
157.059,0.168742888908078,1975.4141049815,-56.7579141139684,113.211541755372,-2.18277686560292,32.3204543794194
158.174,0.128560753213479,2229.88078917969,-75.8182446794816,103.485070879987,-2.36357950723954,31.1456805704332
159.288,0.158459295263725,1855.60174799073,-68.9405668981258,119.5767674339,-8.98040577793639,38.5902862414549
160.403,0.140234925435577,2000.72210888008,-76.5532527270562,110.657994255622,-7.74426411633731,39.4981465899663
161.517,0.098465989415699,2405.73120343377,-94.3073102079099,94.1673328637802,-0.985893014618873,38.4617186693245
162.632,0.134360432277607,2029.69050986684,-69.5359782750784,109.202730386255,-9.52253034414793,40.9593625212532
163.746,0.15689622717018,1902.35246571483,-66.7745665370941,112.886090124513,-7.69977471585313,38.205009842742
164.861,0.13807579649737,2122.06701308143,-82.3339836972279,102.198873087694,-4.72604418278225,34.9964418386824
165.975,0.153812715079616,1887.28075325142,-73.9096521135141,116.072869478183,-10.9053265438149,36.8357697528443
167.09,0.175246338911176,1924.90488063499,-67.8732505026079,110.718343455345,-6.7208818625834,41.8657661418655
168.204,0.113654708193291,2355.33797550703,-87.0396537606398,92.1187266025167,-7.48537335166131,35.2879343736758
169.319,0.15492029475375,2220.36726189046,-54.7045830838633,96.0240067886171,-16.9487691414644,34.0399925703186
170.434,0.157426984142314,2044.51258098384,-62.365576934919,104.796855411974,-21.5447295437733,39.3544822561044
171.548,0.276462803435641,1693.68834773803,-44.9799472625797,121.29579875019,-14.7599269315249,37.0051920659807
172.663,0.226470251173369,1522.63235855014,-69.7004086521195,129.30570118526,-1.16057393398407,37.8631179750423
173.777,0.099196817866155,2118.0607560253,-96.2659416862445,105.154215764176,-9.44286586035023,37.3157591718942
174.892,0.14163335773324,2134.07453826004,-73.4378920415549,103.405092202523,-10.0863889985729,38.6676078546185
176.006,0.178187073575887,2066.43597198328,-54.0168136693786,102.529012805264,-4.08313111768599,43.6783205719608
177.121,0.147032038599293,1457.00679209933,-108.685338525922,133.105169982536,-1.52870501777207,34.5475116558866
178.235,0.170170870849488,1785.19903280955,-54.0036440909125,123.555922874467,-13.2378916330399,34.7037548794133
179.35,0.174973199338943,1879.36985741443,-44.0408549087392,117.896161927969,-14.9803514892905,27.7193008431591
180.465,0.136346292717156,1569.49170240624,-118.130189463874,128.587768025077,4.60154747324547,35.830301707779
181.579,0.233718950105612,1519.65889725126,-54.2663998374884,132.358592081001,-0.729235354724066,38.2245296949672
182.694,0.166327441388151,1760.4048024198,-58.0773320713959,120.020988489899,-7.66967473818801,27.5698690045977
183.808,0.149654751497371,1653.79482215979,-100.003368787389,123.949072618083,4.05584779528977,32.7250021581862
184.923,0.215175674157849,1502.96646969355,-80.0678626910284,134.077533006904,-8.79622045423827,31.933589081604
186.037,0.139282361281004,2122.76600579386,-62.6551588351306,99.9188082318336,-0.933731937688954,33.3334372587944
187.152,0.137993017537215,1803.03667234265,-104.474238496816,108.72091367565,15.0856085452025,40.4626773014212
188.266,0.055881711787502,1838.25765010495,-180.521871031769,116.700893168072,21.4788220034075,29.55416663696
189.381,0.080306539870522,2037.67109593982,-142.206326103348,109.751532848772,24.1133099143853,30.2028498841251
190.496,0.069682480748434,1942.53347221349,-149.105708561972,112.586899108397,15.0065257345952,34.9618282430427
191.61,0.094458192283466,1770.61787894081,-142.993483876625,114.450078168789,17.7464724492126,35.4750071824397
192.725,0.076307392919813,1930.37305483198,-140.878945993835,114.980097252658,17.0214287899971,27.5970206037355
193.839,0.114545108007022,1907.64082646368,-120.916927793721,108.991999577668,27.0903783505501,32.5882226638422
194.954,0.09531490053549,1908.75318451031,-131.412460484951,113.965029791967,24.5847697027803,28.6403062330114
196.068,0.125293875542015,1592.96084506429,-131.822418084072,126.484828714847,24.4386847764192,31.0776489049202
197.183,0.111868346670723,1812.32364276405,-120.34301357896,118.679409307116,26.7153784436816,31.2809743009798
198.297,0.128253554786671,1913.55244382689,-106.595167927409,112.226774197017,26.0523381467825,33.9055942260054
199.412,0.110964986135175,1944.44679305945,-111.511737205402,113.807940290433,24.5248490484283,32.7343177328187
200.527,0.138476214112017,1748.00243895036,-99.4139468432856,120.011152072444,18.621166180562,34.6930995658773
201.641,0.138232316059968,2142.77836839818,-81.1134481916273,104.822729856424,23.6454879438386,33.2802008036793
202.756,0.203821241032928,2100.85664728017,-42.1576508117245,102.807448399732,21.3274640244061,32.1031046500501
203.87,0.189222576326863,2156.67244593805,-40.2487010292892,102.762752852987,16.9760030659651,32.6849198217904
204.985,0.156375660297108,1834.78755595138,-65.629196425833,115.533934236304,5.68353445663492,28.5394827360525
206.099,0.15865565349482,1973.36377357809,-45.0048496759679,110.190188139684,-2.8086135515986,25.5809430388274
207.214,0.24617729279422,1618.90766187826,-42.1680930787828,123.845273232558,15.5901195215868,30.3589054549576
208.328,0.215792136116387,1779.37524981632,-34.6176419287853,117.01280154254,12.5616704001371,27.6311839777658
209.443,0.169635052730111,1776.91554257442,-64.6944795534199,118.999049683841,8.09241088056896,32.6343955733934
210.557,0.153095032345172,2204.84453349789,-37.8538222023544,101.808689001912,2.07399952556288,28.9167347629676
211.672,0.189288559241885,1989.65706950846,-46.0803812108588,107.633445698943,13.5608469884395,32.2417069757405
212.787,0.212004222027003,1931.65780491592,-30.4433407998676,110.687649646334,12.5305953227772,28.287107444304
213.901,0.228635598419789,1684.10606761656,-36.7194548089616,123.890279737266,9.57758554493844,22.7287821050714
215.016,0.208985902572515,1963.15292722779,-21.122209353978,112.821471912185,5.8086615749663,22.9445311460252
216.13,0.175883796088742,2192.25858215015,-36.3170530916231,98.9227277658335,15.6940483486713,31.5762181001575
217.245,0.206795738494398,2110.39859847253,-22.3582572297474,101.704238876121,9.76426434207237,29.5370207704484
218.359,0.19476350142576,1903.18600087158,-46.1554423417399,111.905542670472,10.0163358472117,32.4772257498228
219.474,0.191291101142199,2530.56402885784,-9.23211513208225,87.3544735711669,6.52565650771804,23.930591016312
220.588,0.221910858806865,2220.51152416072,-18.0936252737897,96.4334307416261,14.9024289623938,31.9991155954604
221.703,0.227578563235509,2204.81743695654,-11.1796343079559,99.5900583852019,10.7517703643799,31.1437871038027
222.818,0.131863278883249,1790.33096261152,-83.9262070857582,118.208723072099,6.13536396923821,33.0687231627497
223.932,0.202345375720229,1528.00616499726,-60.7255085513296,131.689374305803,6.01011056497959,35.5090749664397
225.047,0.169012447920305,1970.05790428933,-47.0874268123359,110.410949184937,6.23680707430086,30.2525256512976
226.161,0.200811876993105,1644.99741266885,-51.2256509387056,128.092247247168,5.12052823555216,31.6315532266167
227.276,0.192925455447997,1789.8007231779,-43.6462747981823,121.181784719769,1.94562257151203,28.8665206963861
228.39,0.194827451430437,1582.08319133103,-55.2612969873518,132.887223261726,1.64945157973752,27.6623340464924
229.505,0.151670629629086,1867.3228941326,-63.0723933158037,116.162819318716,9.10266016861498,29.933641872705
230.619,0.164746813899427,1685.19664207834,-69.7169906223264,125.108360046682,7.75231390187684,29.2317504003149
231.734,0.154090847995531,1872.28614735983,-70.1711521972456,111.196877777727,14.6069711922675,29.6631398816737
232.849,0.198248292975048,1731.08650203449,-65.9471292379766,119.143627187777,27.3448035381845,22.8780504684848
233.963,0.260630493012332,1598.6322031135,-52.4895553477098,121.28265381717,31.7975641948842,31.217612112638
235.078,0.337467793983081,1349.83129807445,-38.603060928388,136.042919385257,27.4268093486097,24.5138763136661
236.192,0.242485581876942,1301.47055939433,-74.9969783171936,143.492778124243,26.375615566325,20.091028676001
237.307,0.108493186571277,1713.61249997166,-127.020252538921,124.350418315394,20.8362153480363,27.2010745735619
238.421,0.07777123405946,1659.8010042005,-145.502575471803,128.242194932921,-1.33092642596898,29.7531331974625
239.536,0.057865370398334,2317.92061320549,-145.831042566679,97.8998589419152,-17.3241297561117,48.6475136623567
240.65,0.066859571142213,2192.93815826935,-128.40128272777,102.671097167604,-18.9926267769183,44.9093839796689
241.765,0.042483808215602,2378.60802900918,-160.95991342888,95.1266977190062,1.63658925047248,30.7821339837
242.879,0.060588798886323,2143.27907010703,-144.471055424098,107.136090091319,-20.1866133149539,44.7975349588248
243.994,0.091175364846525,2500.30457090759,-81.8040439092455,87.5195488816102,2.42786828725934,29.3587750267885
245.109,0.032560118655443,2428.18221657461,-224.646180849537,87.5715146620176,-3.85547239051367,40.2380604934878
246.223,0.021905436519991,2804.04590275759,-276.837350330748,73.12329841049,5.77495802613544,35.4998571002205
247.338,0.010905215649889,2806.69347589159,-317.483922213112,76.5693742254433,-4.60794556674914,26.7662868918262
248.452,0.016313940168988,2872.45561902414,-275.924783174163,67.6801887990848,-3.82494147537171,39.9928151910282
249.567,0.016672727372505,3031.95880762986,-278.960029963262,64.0210193304456,-0.170555785150798,41.4078829564908
250.681,0.014938111734186,2534.35669242881,-266.895952426584,87.8361954559424,-3.47803445770927,28.5662700512839
251.796,0.026251153900616,2457.22535302057,-262.662690084756,88.4850874556632,-20.884672277337,32.2014093109645
252.91,0.022519288626224,2572.52240328703,-272.873876887169,82.2741529781885,-14.692814326054,47.084781857052
254.025,0.008291208394727,2678.89156951897,-357.916835987719,79.8427766797786,-16.5117206139821,30.8367700846644
255.14,0.016745935085744,2255.72069399602,-316.076672145708,94.5464760040722,-22.9618894559132,35.5893426367892
256.254,0.002766395090545,2821.40953484046,-394.002721747149,74.9543580790708,-10.4198324255744,29.6522615746768
257.369,0.002631393246141,2861.61838874944,-399.222715867074,75.1555293739726,-7.49319657759255,23.1892071160382
258.483,0.023917824322976,2612.48480896607,-307.630332170821,80.8478431526593,-11.1688885053426,36.3539407298841
259.598,0.009354067488941,2935.98878171528,-368.703791997108,68.7165045691011,-1.47015902269404,34.7999770568749
260.712,0.049080218087505,2123.15065588613,-237.988870919705,109.593650115329,-9.49966139074793,25.7723096443856
261.827,0.026581611276784,2272.42713560931,-309.165625108704,98.0962005520427,-4.40080467989143,28.5116312309768
262.941,0.00244072218413,2888.32438036671,-404.338059155591,71.9613155236741,-11.7229141165007,26.6245622778149
264.056,0.002741364870301,2780.81969645739,-406.122599869437,76.4848896767087,-3.2463046963009,30.395703834697
265.171,0.019777686646833,2418.34682010104,-280.417943751497,88.3295033259307,-22.3891305963481,30.395512421466
266.285,0.011255208063298,2702.43035417063,-334.730073189753,76.5087821104332,-7.89978985638815,28.0638805761107
267.4,0.022126699313498,2346.59855359954,-275.045691126141,90.7538977607674,-15.1151078583245,30.0618593351015
268.514,0.010108582875893,2646.59628485313,-327.700138327449,79.5219335193435,-25.170389755443,23.5581707017653
269.629,0.028462570241863,2448.78707339062,-273.528928287637,86.7690942521114,-9.96781557175026,34.164383294143
270.743,0.017016707912304,2079.29833673634,-341.520709442852,105.130708487028,-7.76431155076793,34.5020814391226
271.858,0.020114483196413,2607.68355230579,-318.465702825564,80.8125900806462,-3.33121055909525,37.0029770147282
272.972,0.004129752718859,2858.70672825177,-404.147417203325,73.8979318486016,-10.5113423484687,25.2379504167847
274.087,0.0241153875076,2492.77314170698,-286.784167871677,83.1167369973933,-32.9463394442415,39.1638952826643
275.201,0.026417842196474,2185.74750262042,-292.662434152576,90.0665165502556,-38.3989734686421,53.3230341229375
276.316,0.014242671275968,3083.63718609386,-354.045613748,61.1720650861099,-20.6603635360047,32.0934448835462
277.431,0.002139677788198,2990.39453235256,-422.435156249158,67.6195863511939,-10.7110049807429,26.6420433942256
278.545,0.002819152601382,2918.29352480549,-407.630546539752,70.5098023052462,-8.19050031100016,25.2447001292518
279.66,0.003198170985082,2891.61922466018,-401.425562200169,70.5672135477605,-8.64585962088525,29.2293646666768
280.774,0.00267163072845,2951.30786365678,-406.788699223346,69.2205883360237,-8.185266295296,27.6713070297328
281.889,0.003921268454308,2826.38191446723,-384.690825183399,70.4154021567502,-11.8157585837141,32.8527298086272
283.003,0.031184557448862,2788.17844726061,-320.410297049292,67.8049601181627,-30.3946816259918,30.6855025232926
284.118,0.023236793529644,3266.28985742295,-267.843805048192,49.2558814906342,-36.4242213185601,38.8771576931151
285.232,0.003709111170139,2824.33041458731,-394.02150526603,73.3121987376903,-6.62556188039267,32.7216788470439
286.347,0.003640492088786,2891.36612578134,-382.859605911896,69.6414600513481,-13.462975578133,30.084797902467
287.462,0.02752947148555,3131.38926451285,-262.342727240174,53.955549144538,-13.7773555706914,28.4425106970372
288.576,0.046790129219604,2983.35588136507,-246.949116177853,50.9809649762492,-21.3503186568104,39.1683510244136
289.691,0.020006689200348,2914.26494935803,-329.736323819466,61.8072872085435,-10.8079043006945,38.8248107913707
290.805,0.003515735289764,2656.96424879192,-408.502828807249,72.4022418782894,-0.845585482001539,41.7044546393938
291.92,0.00311238387652,3112.40883496625,-380.92917723863,59.7761547340386,-15.6875794333928,33.4741582975822
293.034,0.003522383818945,3215.54657753981,-366.678347790638,56.2990705471128,-16.7649854388257,31.3460976169833
294.149,0.015773092597611,2596.88434816541,-326.635228849464,84.2400073563541,-13.7004901306218,24.496063070102
295.263,0.019490023502419,2902.41722195381,-318.493521246754,66.4221267600335,-13.6694344051845,40.1673456773006
296.378,0.022322351396874,2123.14908756143,-291.636034188933,93.5763905353646,-21.00873442231,41.8093773851693
297.493,0.012556034547993,3219.99370194458,-331.838404482845,58.3118047956125,-10.5050981932388,29.4374900131393
298.607,0.011972046586341,2629.50017367524,-316.733259791847,78.6086970732362,-43.634541642763,25.3630615846781
