Time,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
1.022,8.81118962168036E-05,8730.79726658089,-916.021539026961,-79.4744594229921,51.0973510634624,-19.7863789543906
2.136,0.001866479649066,7961.15270249053,-843.587407534754,-59.30535320953,49.9966569210168,-13.8627199645879
3.251,0.033383131481202,3955.72853605533,-167.687845619848,40.2075464770663,24.6976233034261,24.4579508396996
4.365,0.035890317396376,2953.36638423799,-192.607554234089,66.0079022482753,12.957452553961,20.6681543999379
5.48,0.035926137772848,1756.45463829557,-233.607731714076,112.111267899972,-7.48556339639532,19.9140308711942
6.594,0.038263050676393,1374.09075061897,-239.595507133095,138.724245736955,-18.2318874327415,26.5191584074014
7.709,0.038355786496753,1403.72851181141,-230.812454200038,142.090149651104,-24.4551813978307,26.4206096631507
8.823,0.046371949381184,1419.31729966157,-213.326627479078,141.159011756584,-24.1609042728019,28.1073633907892
9.938,0.050254306818282,1360.89532037601,-218.509573990048,139.583458718324,-20.4469770658207,32.8996576666651
11.053,0.043463494462323,1502.26314298173,-229.522306359206,132.351943232579,-20.8603305849002,31.1805545261739
12.167,0.055802025146404,1553.04959105647,-198.341357258414,129.912272531508,-19.8674887586884,31.1981496661325
13.282,0.07754950828551,2019.69934231785,-142.507315314916,104.815752863376,4.51239145899236,31.9555181382265
14.396,0.055388373996691,2299.67220394389,-158.457683252269,91.2864298720263,0.816526899423409,24.3753412069999
15.511,0.078859731095583,1775.44426306829,-168.24610543019,116.170539661502,-18.072701376175,23.5210553742016
16.625,0.083269952093415,1605.68161543233,-163.575910775117,121.783415645989,-13.6603571413959,35.4890512093534
17.74,0.056976751339263,1721.83076827813,-175.244187817412,123.537591438657,-13.8997756324071,29.4384879075145
18.854,0.049395367136683,1707.60099736789,-189.279286228064,126.414603767039,-19.0992797871127,27.231374575813
19.969,0.060443711309936,1492.98149174189,-191.07459472144,136.715046068391,-12.5932855722,30.2030963098517
21.083,0.054650327762655,1588.12295631703,-189.102148801598,134.192632230278,-17.7906509738862,27.3777369707459
22.198,0.019781156680458,1418.82316516576,-313.658663581755,152.662949792919,-24.2660636161221,13.7475215798499
23.313,0.004492660463318,1104.53684663542,-567.168309129789,147.318939633634,47.0760270072568,3.3875558871952
24.427,0.011051357920667,554.469237335453,-632.164909373906,159.346754300581,107.537387657728,16.1015172217279
25.542,0.009368228269172,588.211793367629,-590.876447844212,166.382331908418,87.8783341149571,16.010397648868
26.656,0.012659448323109,556.791824851065,-529.422973175642,180.597246813403,59.1539848212342,11.7189570930757
27.771,0.016564875139939,532.833774418612,-468.059362781461,199.942710769966,37.2368026717151,5.21656099847219
28.885,0.013966649917647,567.633617716351,-474.190149337476,193.873515549808,37.1605721828543,4.51340209709392
30,0.015607969943094,557.576831808913,-476.564367099593,189.008467769069,38.7422142061227,6.29148613219889
31.114,0.023793571990514,434.469081856733,-477.234780876706,194.844771255122,41.2461750141526,4.41119718173079
32.229,0.073753351933181,278.565890223268,-416.518640724425,199.837751390088,36.9419457001654,16.8131506653906
33.344,0.043723323992313,349.879103910906,-455.817717402034,179.892823686039,42.1657879831763,24.6170264076069
34.458,0.019393463577458,570.908461853172,-465.111831029733,172.995230840166,23.231431269008,7.77218829494497
35.573,0.012271229683486,529.956293219703,-541.18890377343,171.408609523388,52.3401822620647,1.21283374078075
36.687,0.017688733257889,386.612757458324,-579.626924893552,170.087139016988,77.5528361929525,4.80848544885505
37.802,0.027012450550999,280.177154375813,-599.565749854217,157.552718879723,96.961482138082,24.4715988471833
38.916,0.029136378558627,244.239758460563,-596.621651506713,161.044763473362,94.0854892791152,27.5346435755644
40.031,0.033596939786708,300.032582811111,-510.586942954048,169.223630996515,45.3608980130957,20.6335827489152
41.145,0.056830818152284,399.419584666489,-412.441039169998,154.942897005592,15.1692929917118,28.1556377969186
42.26,0.065194553647612,530.364757723303,-378.251852735501,131.820364583606,27.9543129418184,27.0364959775813
43.374,0.057068328929149,459.785016211138,-403.684101273378,133.616463381746,24.7991867510621,33.9233861276451
44.489,0.02297525965442,391.652876468731,-521.503760275554,169.524123709731,43.2107565994736,18.7107101104839
45.604,0.015767804270909,407.156723867695,-566.362059513318,173.390398665853,79.8805594054092,25.9638745503656
46.718,0.01703853673494,627.013200965932,-488.556030285443,138.998164441039,64.2766439486327,51.2821612778786
47.833,0.028686636450141,415.700682676202,-493.878919525067,148.395221139091,59.3113001549243,66.621224883975
